seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,4,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
10,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
15,4,4,2,2,1,1,1,,,,,,,x,,,,,,,,x
20,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
25,4,4,2,1,1,1,1,,,,,,,x,,,,,,,,x
30,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
35,2,4,2,1,1,1,1,,,,,,,x,,,,,,,,x
40,2,4,2,1,1,1,1,,,,,,,x,,,,,,,,x
45,4,4,2,1,1,1,1,,,,,,,x,,,,,,,,x
50,2,4,1,1,1,1,1,,,,,,,x,,,,,,,,x
55,4,4,2,1,1,1,1,,,,,,,x,,,,,,,,x
60,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
65,2,4,1,1,1,1,1,,,,,,,x,,,,,,,,x
70,4,4,1,1,1,1,1,,,,,,,x,,,,,,,,x
75,2,4,2,1,1,1,1,,,,,,,x,,,,,,,,x
80,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
85,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
90,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
95,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
100,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
105,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
110,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
115,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
120,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
125,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
130,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
135,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
140,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
145,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
150,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
155,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
160,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
165,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
170,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
175,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
180,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
185,2,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
190,2,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
195,2,3,2,1,1,1,1,,,,,,,x,,,,,,,,x
200,4,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
205,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
210,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
215,2,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
220,4,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
225,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
230,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
235,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
240,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
245,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
250,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
255,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
260,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
265,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
270,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
275,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
280,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
285,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
290,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
295,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
300,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
305,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
310,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
315,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
320,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
325,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
330,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
335,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
340,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
345,2,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
350,2,3,2,1,1,1,1,,,,,,,x,,,,,,,,x
355,2,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
360,2,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
365,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
370,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
375,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
380,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
385,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
390,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
395,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
400,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
405,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
