timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1552378497007,0,0,0,0,0,0,0,0,1,22
1552378498009,1,1,0,0,1,0,0,0,1,22
1552378499109,274982,188997,59656,88340,28345,18342,1066786,231335,1,22
1552378500025,826,9575,925,3973,520,583,198275,23777,1,22
1552378501121,10324,2729,4285,9496,458,772,668503,102242,1,22
1552378502001,4921,15903,6400,9398,1387,2021,265389,126019,1,22
1552378502983,27237,5803,3644,3439,499,608,245134,74104,1,22
1552378504075,10269,14209,2486,7393,274,874,120399,111688,1,22
1552378504987,7467,6550,4761,5776,1903,1112,225602,70634,1,22
1552378505973,76434,81748,41356,28630,2867,3295,1723732,230638,1,22
1552378506990,3659,7448,5124,2907,2536,1352,299711,29479,1,22
1552378507971,9575,50297,6410,4401,1508,1650,214625,292944,1,22
1552378508963,11132,16020,13877,12310,3075,6582,117742,45158,1,22
1552378509959,28082,6240,11496,18691,5648,4560,1158172,240432,1,22
1552378510971,882,603,343,585,321,351,23818,7444,1,22
1552378512067,4552,15455,8987,14004,3331,2270,190381,82338,1,22
1552378512961,6153,7369,6365,10244,4065,3252,24726,28384,1,22
1552378513955,5870,22802,2058,6496,643,1403,146514,22132,1,22
1552378514959,3270,42579,1532,7145,820,743,130842,82800,1,22
1552378515920,3981,11181,3310,2993,873,1790,134461,19229,1,22
1552378516931,5468,19674,4439,10853,830,1866,371010,128187,1,22
1552378517944,29529,88738,22873,46043,7139,8290,1276414,247551,1,22
1552378518909,3073,18900,5239,17335,1047,1622,390980,46098,1,22
1552378520100,36691,34074,40172,18409,4063,8995,799308,87430,1,22
1552378520916,3771,3631,2554,2598,636,1193,41825,41130,1,22
1552378521923,6437,14378,1736,5464,783,680,458430,38687,1,22
1552378522906,8507,5602,4396,3099,1477,733,21882,3475,1,22
1552378523919,17731,14677,5640,9656,1000,1150,142647,88152,1,22
1552378524917,25542,21794,9998,17225,2456,2737,512944,36913,1,22
1552378525908,14917,21263,6279,11193,2431,2263,199656,49814,1,22
1552378526896,3542,5670,1331,1130,1700,1882,129391,9394,1,22
1552378527984,114463,120781,48039,24176,7556,5810,422650,356834,1,22
1552378528884,6662,5022,7851,7865,1423,932,188696,22308,1,22
1552378529904,1128,1891,411,631,69,55,194999,9184,1,22
1552378530889,14591,514,6761,3007,2504,2578,16031,13635,1,22
1552378531869,8411,3448,5958,5048,584,1383,53905,40712,1,22
1552378532918,2031,4910,2110,786,728,1738,195867,24611,1,22
1552378533871,5962,6112,2795,4668,1389,2535,7375,11849,1,22
1552378534875,14403,27203,27069,16165,5740,4542,218331,76897,1,22
1552378535967,2387,3225,2018,2335,359,804,66073,11788,1,22
1552378536847,2266,20383,1883,5148,852,1001,262953,38658,1,22
1552378537854,10190,6186,11484,12543,2422,4447,162608,84525,1,22
1552378538836,10124,12242,2632,12254,804,813,232978,45319,1,22
1552378540018,26109,51011,21619,33500,7036,6061,1100748,422978,1,22
1552378540841,7234,13084,2519,5502,1355,2755,2089,9180,1,22
1552378541836,1709,2460,3756,3249,369,580,241773,12129,1,22
1552378542830,5854,16434,4404,1513,690,2250,6319,4130,1,22
1552378543824,9044,4990,9849,2660,1973,1112,3689,5157,1,22
1552378544811,3139,708,3246,2198,1288,1841,9499,6463,1,22
1552378545829,534,897,8442,3517,1580,1318,6312,13549,1,22
1552378546831,56383,95195,10353,77308,6715,4697,1181455,360680,1,22
1552378547842,943,1799,888,1170,274,285,54265,2753,1,22
1552378548818,12504,5515,4645,6915,3129,2245,375450,64184,1,22
1552378549824,5376,16107,6379,12946,4210,4877,305955,107242,1,22
1552378550790,5004,11838,4807,2216,303,655,140939,7398,1,22
1552378552031,21477,19371,8664,3200,5218,4381,138407,52685,1,22
1552378552858,30573,54096,17700,12518,4788,9728,1175469,205906,1,22
1552378553800,33769,28418,15598,13680,3216,9805,1862266,62672,1,22
1552378554801,33343,17191,8907,7383,4413,6195,561618,200808,1,22
1552378555763,11603,18279,12346,21347,2454,7083,979338,81156,1,22
1552378556769,23774,10641,15991,8022,3675,7026,413463,194761,1,22
1552378557779,17367,20297,18408,11733,1385,2307,154482,227760,1,22
1552378558769,7237,1570,2879,3335,681,1598,9033,17387,1,22
1552378559759,8543,10701,11874,12740,3452,4349,6865,7527,1,22
1552378560759,2678,2844,356,651,73,134,184523,11415,1,22
1552378561757,3929,8776,2382,3478,440,635,473137,39016,1,22
1552378562759,12227,61226,15801,9313,2436,7507,251548,430431,1,22
1552378563766,7626,28276,6679,2665,583,1682,22883,50301,1,22
1552378564907,4872,4388,2560,5125,1828,1262,22850,6213,1,22
1552378565737,2865,11968,2916,2391,3207,1269,13704,8577,1,22
1552378566752,10739,17441,3160,5521,2039,5440,5266,2206,1,22
1552378567722,23529,6735,3823,6445,596,1465,10769,21177,1,22
1552378568722,2131,11439,595,3572,551,297,147746,25302,1,22
1552378569722,23665,47977,2011,6682,1405,2019,151784,100471,1,22
1552378570711,26683,33091,18435,31622,6236,9050,1310255,344708,1,22
1552378571719,14366,10703,3900,4580,1341,3136,24920,16467,1,22
1552378572867,2943,6590,4448,1302,1199,1337,10129,6443,1,22
1552378573702,4105,8449,6145,5971,1211,1157,1574,2913,1,22
1552378574707,12692,24161,3347,2695,1640,1848,8680,12576,1,22
1552378575683,20789,20617,19491,18798,5008,2819,1459338,492998,1,22
1552378576705,3108,2332,2309,1144,791,398,24708,2631,1,22
1552378577726,7904,7221,1979,1183,814,1244,8013,4837,1,22
1552378578691,6910,3080,5230,3413,1009,2053,6095,7878,1,22
1552378579682,6421,8040,3477,3275,2878,2959,27153,19620,1,22
1552378580866,2406,6148,2961,2123,825,2114,5170,4929,1,22
1552378581680,1626,6685,2747,3105,889,1714,13736,16938,1,22
1552378582682,8489,11603,6686,14858,1626,8859,231930,303304,1,22
1552378583673,1056,3208,803,897,96,424,22114,2352,1,22
1552378584668,5265,13343,5368,2536,738,3336,14455,13605,1,22
1552378585676,14702,20027,8370,1959,1227,2117,5596,11710,1,22
1552378586675,5077,14078,3513,2752,1007,1509,12855,8265,1,22
1552378587664,30998,64894,46741,20265,3186,8612,183782,85913,1,22
1552378588700,30772,59066,8676,14554,2012,4696,606379,540324,1,22
1552378589667,4522,5356,3170,6017,613,780,124673,62989,1,22
1552378590636,5964,12027,5402,2157,1155,2484,84542,30002,1,22
1552378591652,13705,4579,7703,7336,3124,3789,88990,28642,1,22
1552378592635,3817,1382,3211,4238,699,1202,310155,16190,1,22
1552378593674,5998,8220,7891,9988,3157,4205,56475,26326,1,22
1552378594641,2940,7317,1728,2241,1644,1576,153008,14076,1,22
1552378595609,2407,538,999,993,553,729,44883,11662,1,22
1552378596612,59810,58205,8771,38217,4656,6641,590263,377000,1,22
1552378597630,11634,8657,8885,21457,4762,4745,43745,53851,1,22
1552378598598,4818,23339,4338,12861,2772,2795,732245,178412,1,22
1552378599618,3900,16726,5898,6392,1058,3188,362431,62156,1,22
1552378600616,3870,3994,2396,5588,553,1076,265111,59822,1,22
1552378601675,393,1150,612,1617,187,449,82901,26078,1,22
1552378602585,11303,4622,4111,8412,489,749,177834,69290,1,22
1552378603587,14582,18679,10618,20433,1326,2752,1601095,193407,1,22
1552378604592,10997,32142,5181,19392,1000,1203,485742,57952,1,22
1552378605585,22218,12922,3354,14408,811,1211,1134515,82929,1,22
1552378606594,10086,4275,4049,5106,4709,1817,144025,113859,1,22
1552378607574,11766,4223,6261,18405,1519,2090,155233,50987,1,22
1552378608590,1279,3731,4214,2356,217,1362,60408,34080,1,22
1552378609705,9436,11000,5004,4854,1784,3400,161977,19253,1,22
1552378610568,4823,4880,4326,4118,460,2593,62554,49127,1,22
1552378611554,12818,16406,7483,10876,430,671,106807,52054,1,22
1552378612553,48651,44859,26694,11707,4689,6637,2274780,142615,1,22
1552378613559,19070,15661,3542,4072,979,1926,629195,71485,1,22
1552378614554,4394,2274,1073,854,1456,1069,97727,26651,1,22
1552378615548,656,33689,13287,5505,3634,3749,747256,7995,1,22
1552378616567,1911,2275,741,1221,177,819,152104,6552,1,22
1552378617663,66026,153097,21218,76235,19649,45103,747484,770098,1,22
1552378618552,19281,16300,11094,12620,6150,9679,1727163,146640,1,22
1552378619539,2153,6341,1367,1585,1756,3115,84156,36187,1,22
1552378620521,1472,8283,871,3422,779,490,286356,2446,1,22
1552378621507,4685,3430,579,2782,162,206,71011,35257,1,22
1552378622606,17878,14260,2706,6853,2164,3217,144478,21946,1,22
1552378623571,6044,13979,6799,11931,5528,5313,49000,52986,1,22
1552378624495,630468,467841,462880,269001,8232,21249,1279167,1250145,1,22
1552378625654,17334,69590,15424,16767,869,2631,396681,51676,1,22
1552378626502,36776,28259,16656,28052,5324,10695,1498412,505919,1,22
1552378627486,3849,1427,1470,4303,623,1481,499365,29619,1,22
1552378628508,6322,4737,1023,3419,898,1203,83386,49330,1,22
1552378629489,33087,47688,8933,8735,7117,25695,195668,91047,1,22
1552378630511,15627,23707,38757,76409,15417,17352,1101806,80148,1,22
1552378631479,17226,25802,5227,9555,2644,3712,987688,81810,1,22
1552378632480,96922,76586,38850,6163,33626,18467,1400976,898631,1,22
1552378633568,4280,3186,6410,3627,7489,7254,278852,68665,1,22
1552378634472,17760,7191,4799,15739,5070,4926,93105,43428,1,22
1552378635454,3950,824,1237,2618,1328,1261,83221,12634,1,22
1552378636478,96822,6725,25771,21817,15829,13910,1238462,160583,1,22
1552378637473,22913,17108,10445,11399,3144,4879,714435,110991,1,22
1552378638480,16126,11503,12930,7312,1042,2876,1743183,14378,1,22
1552378639459,10721,7692,2023,3423,834,1784,467181,11613,1,22
1552378640443,40565,34698,19729,35124,7092,22437,635899,14830,1,22
1552378641426,4521,8629,2957,2727,767,3710,1465372,49510,1,22
1552378642429,40591,37969,10279,16118,9366,25161,361776,124530,1,22
1552378643442,23231,15006,15119,23497,17015,24549,73986,260623,1,22
1552378644435,4564,19744,5476,4407,2314,2461,618566,40338,1,22
1552378645442,1102,2030,1604,3193,634,1340,265189,9365,1,22
1552378646478,7316,4274,5084,2262,1295,2897,1062313,2540,1,22
1552378647406,12971,17124,3847,5312,351,900,231841,52743,1,22
1552378648405,15994,16405,51374,11032,49047,73750,1327682,151789,1,22
1552378649432,6753,8806,12083,12804,288,1382,1454266,105647,1,22
1552378650393,1182,1655,386,703,71,151,12335,5170,1,22
1552378651396,2378,12681,312,1523,75,363,44065,53579,1,22
1552378652410,10438,19203,2859,7461,1052,1124,269372,19851,1,22
1552378653384,14502,58057,18482,34970,3717,5774,207491,255327,1,22
1552378654498,54039,261847,69823,156250,14002,26978,2303064,756970,1,22
1552378655386,8444,10423,2737,2793,210,359,459087,15765,1,22
1552378656391,121731,158545,13921,47104,7004,7801,641243,235293,1,22
1552378657395,32989,31436,13396,16378,2561,3302,1673644,128097,1,22
1552378658359,11312,17394,6593,5584,1530,6863,101711,68937,1,22
1552378659360,57026,55621,47386,9498,2688,2168,1373273,54314,1,22
1552378660366,654,4265,3507,1349,151,328,130804,17849,1,22
1552378661352,7433,11565,5404,7644,1251,1557,130644,109033,1,22
1552378662491,24633,8620,16149,20425,6691,9747,598194,113785,1,22
1552378663359,53804,144866,19911,12347,9817,8767,2586754,479131,1,22
1552378664354,17500,7861,1645,4124,936,1547,1234608,7737,1,22
