timestamp,value,pid
1548725134507,78.0000000000,10
1548725135514,79.0000000000,10
1548725136537,80.0000000000,10
1548725137512,82.0000000000,10
1548725138536,83.0000000000,10
1548725139511,84.0000000000,10
1548725140535,85.0000000000,10
1548725141509,86.0000000000,10
1548725142533,86.0000000000,10
1548725143509,86.0000000000,10
1548725144533,87.0000000000,10
1548725145507,88.0000000000,10
1548725146532,89.0000000000,10
1548725147507,91.0000000000,10
1548725148529,93.0000000000,10
1548725149505,94.0000000000,10
1548725150529,96.0000000000,10
1548725151552,98.0000000000,10
1548725152527,97.0000000000,10
1548725153551,97.0000000000,10
1548725154527,96.0000000000,10
1548725155550,95.0000000000,10
1548725156526,92.0000000000,10
1548725157550,92.0000000000,10
1548725158524,89.0000000000,10
1548725159548,87.0000000000,10
1548725160523,84.0000000000,10
1548725161547,82.0000000000,10
1548725162521,80.0000000000,10
1548725163545,79.0000000000,10
1548725165001,78.0000000000,10
1548725165999,78.0000000000,10
1548725166996,78.0000000000,10
1548725167994,79.0000000000,10
1548725168990,79.0000000000,10
1548725169989,80.0000000000,10
1548725170985,80.0000000000,10
1548725171984,81.0000000000,10
1548725172980,80.0000000000,10
1548725173978,78.0000000000,10
1548725174976,77.0000000000,10
1548725175973,76.0000000000,10
1548725176970,76.0000000000,10
1548725177968,76.0000000000,10
1548725179964,77.0000000000,10
1548725180961,76.0000000000,10
1548725181959,76.0000000000,10
1548725182957,75.0000000000,10
1548725183953,74.0000000000,10
1548725184952,73.0000000000,10
1548725185948,73.0000000000,10
1548725186946,74.0000000000,10
1548725187943,75.0000000000,10
1548725188941,76.0000000000,10
1548725189938,74.0000000000,10
1548725190936,72.0000000000,10
1548725191933,71.0000000000,10
1548725192932,70.0000000000,10
1548725193930,69.0000000000,10
1548725194926,68.0000000000,10
1548725195923,68.0000000000,10
1548725196921,67.0000000000,10
1548725197919,67.0000000000,10
1548725198916,67.0000000000,10
1548725199914,67.0000000000,10
1548725200912,67.0000000000,10
1548725201909,66.0000000000,10
1548725202906,66.0000000000,10
1548725203903,66.0000000000,10
1548725204903,66.0000000000,10
1548725205901,65.0000000000,10
1548725206899,66.0000000000,10
1548725207895,67.0000000000,10
1548725208891,67.0000000000,10
1548725209890,68.0000000000,10
1548725210886,70.0000000000,10
1548725211885,72.0000000000,10
1548725212882,72.0000000000,10
1548725213879,71.0000000000,10
1548725214877,72.0000000000,10
1548725215875,71.0000000000,10
1548725216872,70.0000000000,10
1548725217868,70.0000000000,10
1548725218867,70.0000000000,10
1548725219865,69.0000000000,10
1548725220862,69.0000000000,10
1548725221858,68.0000000000,10
1548725222857,68.0000000000,10
1548725223854,68.0000000000,10
1548725224852,68.0000000000,10
1548725225850,67.0000000000,10
1548725226847,67.0000000000,10
1548725227844,67.0000000000,10
1548725228841,67.0000000000,10
1548725229838,67.0000000000,10
1548725230836,67.0000000000,10
1548725231834,67.0000000000,10
1548725232832,66.0000000000,10
1548725233829,67.0000000000,10
1548725234827,68.0000000000,10
1548725235825,68.0000000000,10
1548725236822,69.0000000000,10
1548725237818,70.0000000000,10
1548725238817,70.0000000000,10
1548725239815,71.0000000000,10
1548725240811,72.0000000000,10
1548725241809,73.0000000000,10
1548725242807,73.0000000000,10
1548725243803,75.0000000000,10
1548725244802,78.0000000000,10
1548725245798,79.0000000000,10
1548725246797,83.0000000000,10
1548725247794,85.0000000000,10
1548725248792,87.0000000000,10
1548725249789,89.0000000000,10
1548725250786,89.0000000000,10
1548725251785,91.0000000000,10
1548725252781,91.0000000000,10
1548725253779,93.0000000000,10
1548725254777,95.0000000000,10
1548725255775,96.0000000000,10
1548725256772,97.0000000000,10
1548725257769,96.0000000000,10
1548725258767,96.0000000000,10
1548725259765,96.0000000000,10
1548725260762,96.0000000000,10
1548725261758,96.0000000000,10
1548725262757,97.0000000000,10
