timestamp,value,pid
1552624340068,76.0000000000,23
1552624341087,76.0000000000,23
1552624342099,76.0000000000,23
1552624343074,77.0000000000,23
1552624344087,78.0000000000,23
1552624345099,77.0000000000,23
1552624346076,77.0000000000,23
1552624347088,77.0000000000,23
1552624348100,76.0000000000,23
1552624349075,76.0000000000,23
1552624350087,76.0000000000,23
1552624351100,76.0000000000,23
1552624352074,76.0000000000,23
1552624353088,77.0000000000,23
1552624354100,76.0000000000,23
1552624355075,76.0000000000,23
1552624356088,77.0000000000,23
1552624357099,78.0000000000,23
1552624358075,77.0000000000,23
1552624359088,76.0000000000,23
1552624360101,76.0000000000,23
1552624361076,76.0000000000,23
1552624362088,76.0000000000,23
1552624363100,77.0000000000,23
1552624364074,77.0000000000,23
1552624365088,77.0000000000,23
1552624366101,78.0000000000,23
1552624367074,78.0000000000,23
1552624368125,79.0000000000,23
1552624369100,78.0000000000,23
1552624370382,79.0000000000,23
1552624371357,79.0000000000,23
1552624372333,79.0000000000,23
1552624373308,79.0000000000,23
1552624374283,80.0000000000,23
1552624375257,80.0000000000,23
1552624376231,80.0000000000,23
1552624377207,80.0000000000,23
1552624378182,80.0000000000,23
1552624379156,80.0000000000,23
1552624380132,80.0000000000,23
1552624381108,80.0000000000,23
1552624382082,80.0000000000,23
1552624383545,80.0000000000,23
1552624384520,80.0000000000,23
1552624385494,80.0000000000,23
1552624386470,80.0000000000,23
1552624387445,81.0000000000,23
1552624388420,81.0000000000,23
1552624389394,81.0000000000,23
1552624390370,81.0000000000,23
1552624391346,81.0000000000,23
1552624392320,81.0000000000,23
1552624393294,80.0000000000,23
1552624394269,80.0000000000,23
1552624395249,80.0000000000,23
1552624396220,80.0000000000,23
1552624397195,80.0000000000,23
1552624398169,80.0000000000,23
1552624399145,80.0000000000,23
1552624400120,80.0000000000,23
1552624401094,79.0000000000,23
1552624402070,79.0000000000,23
1552624403532,78.0000000000,23
1552624404507,78.0000000000,23
1552624405482,78.0000000000,23
1552624406457,78.0000000000,23
1552624407432,77.0000000000,23
1552624408408,77.0000000000,23
1552624409382,77.0000000000,23
1552624410357,77.0000000000,23
1552624411332,77.0000000000,23
1552624412306,77.0000000000,23
1552624413282,78.0000000000,23
1552624414744,78.0000000000,23
1552624415233,78.0000000000,23
1552624416207,77.0000000000,23
1552624417183,77.0000000000,23
1552624418156,77.0000000000,23
1552624419134,76.0000000000,23
1552624420107,77.0000000000,23
1552624421082,77.0000000000,23
1552624423521,77.0000000000,23
1552624424495,76.0000000000,23
1552624425471,75.0000000000,23
1552624426444,74.0000000000,23
1552624427420,74.0000000000,23
1552624428395,74.0000000000,23
1552624429370,75.0000000000,23
1552624430345,75.0000000000,23
1552624431807,76.0000000000,23
1552624432294,77.0000000000,23
1552624433270,79.0000000000,23
1552624434244,82.0000000000,23
1552624435219,82.0000000000,23
1552624436195,82.0000000000,23
1552624437171,81.0000000000,23
1552624438146,82.0000000000,23
1552624439120,83.0000000000,23
1552624440094,84.0000000000,23
1552624441070,85.0000000000,23
1552624442532,85.0000000000,23
1552624443507,88.0000000000,23
1552624444482,91.0000000000,23
1552624445457,94.0000000000,23
1552624446433,95.0000000000,23
1552624447407,96.0000000000,23
1552624448382,98.0000000000,23
1552624449357,100.0000000000,23
1552624450333,101.0000000000,23
1552624451795,101.0000000000,23
1552624452283,101.0000000000,23
1552624453258,103.0000000000,23
1552624454232,104.0000000000,23
1552624455207,105.0000000000,23
1552624456182,107.0000000000,23
1552624457158,109.0000000000,23
1552624458133,112.0000000000,23
1552624459108,112.0000000000,23
1552624460082,112.0000000000,23
1552624461545,109.0000000000,23
1552624462521,107.0000000000,23
1552624463495,104.0000000000,23
1552624464470,103.0000000000,23
1552624465444,103.0000000000,23
1552624466419,101.0000000000,23
1552624467394,100.0000000000,23
1552624468370,101.0000000000,23
1552624469344,102.0000000000,23
1552624470325,103.0000000000,23
1552624471295,103.0000000000,23
1552624472271,102.0000000000,23
1552624473245,102.0000000000,23
1552624474220,102.0000000000,23
1552624475682,101.0000000000,23
1552624476171,101.0000000000,23
1552624477145,101.0000000000,23
1552624478120,101.0000000000,23
1552624479094,99.0000000000,23
1552624480070,100.0000000000,23
1552624481533,102.0000000000,23
1552624482507,102.0000000000,23
1552624483482,102.0000000000,23
