seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
10,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
15,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
20,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
25,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
30,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
35,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
40,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
45,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
50,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
55,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
60,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
65,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
70,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
75,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
80,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
85,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
90,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
95,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
100,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
105,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
110,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
115,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
120,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
125,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
130,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
135,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
140,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
145,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
150,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
155,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
160,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
165,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
170,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
175,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
180,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
185,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
190,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
195,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
200,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
205,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
210,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
215,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
220,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
225,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
230,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
235,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
240,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
245,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
250,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
255,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
260,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
265,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
270,2,4,3,2,1,1,1,,,x,,,,,,,,,,,,x
275,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
280,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
285,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
290,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
295,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
300,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
305,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
310,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
315,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
320,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
325,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
330,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
335,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
340,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
345,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
350,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
355,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
360,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
365,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
370,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
375,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
380,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
385,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
390,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
395,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
400,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
405,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
410,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
415,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
420,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
425,1,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
430,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
435,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
440,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
445,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
450,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
455,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
460,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
465,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
470,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
475,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
480,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
485,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
490,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
495,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
500,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
505,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
510,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
515,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
520,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
525,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
530,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
535,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
540,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
545,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
550,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
555,2,4,1,2,1,1,1,,,,,,x,,,,,,,,,x
560,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
565,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
570,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
