seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,2,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
10,2,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
15,2,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
20,2,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
25,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
30,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
35,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
40,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
45,1,3,2,2,1,1,1,,,,,,,x,,,,,,,,x
50,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
55,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
60,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
65,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
70,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
75,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
80,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
85,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
90,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
95,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
100,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
105,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
110,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
115,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
120,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
125,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
130,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
135,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
140,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
145,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
150,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
155,1,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
160,1,2,2,2,1,1,1,,,,x,,,,,,,,,,,x
165,1,2,2,2,1,1,1,,,,x,,,,,,,,,,,x
170,1,3,2,2,1,1,1,,,,,,,x,,,,,,,,x
175,1,3,2,2,1,1,1,,,,,,,x,,,,,,,,x
