timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1552894982891,0,0,1,1,1,1,2,0,1,28
1552894983890,0,0,2,0,0,0,1,1,1,28
1552894984976,95885,49467,11694,34001,4739,4325,299442,60848,1,28
1552894985885,5703,7438,13597,2861,828,3476,515595,36303,1,28
1552894986930,9924,5670,5336,8244,2256,1885,341662,26795,1,28
1552894987869,31571,4813,4858,13823,1614,2409,502766,87639,1,28
1552894988891,49047,54727,36967,36541,4685,9193,1054105,427134,1,28
1552894989886,15025,29228,25204,43757,6910,19168,830682,41497,1,28
1552894990879,11556,24579,5483,7070,912,2675,1394268,56522,1,28
1552894991877,16612,54289,28440,12684,8792,11806,1035033,86934,1,28
1552894992952,12822,8001,8416,10532,2302,2177,256509,13930,1,28
1552894993863,21647,39489,6685,27204,9388,8592,440978,115205,1,28
1552894994854,19289,28783,15333,5435,13848,13488,425605,35553,1,28
1552894995855,4198,11280,4213,5627,913,1961,221654,102593,1,28
1552894996841,32098,35572,26151,40679,8381,5135,206300,60235,1,28
1552894997846,3410,18359,26385,12185,10172,20769,191386,85471,1,28
1552894998838,37472,18540,26086,12922,5118,8042,1050206,72603,1,28
1552894999847,17895,9702,4677,9159,2873,2950,480621,74316,1,28
1552895000950,10622,7075,3500,2942,1680,3331,97263,17643,1,28
1552895001829,23789,4019,12673,15225,9622,10697,501300,91062,1,28
1552895002817,6387,6590,24501,12720,14037,8382,425778,87968,1,28
1552895003813,16237,9927,13437,16654,15343,7738,655432,154889,1,28
1552895004802,67437,39836,18816,5796,16690,18421,354775,209742,1,28
1552895005819,1639,8976,7444,9433,2424,1801,330560,12338,1,28
1552895006820,691,617,555,412,1598,647,96977,2012,1,28
1552895007794,38702,18911,23754,15076,10137,10659,198792,282376,1,28
1552895008935,11178,18774,28860,12469,11969,10276,708061,52177,1,28
1552895009804,32609,33717,17381,10929,9319,16834,284508,44355,1,28
1552895010775,8615,16283,6344,8151,3136,1956,34250,44488,1,28
1552895011779,14717,54834,20966,20587,7550,19193,1070738,138821,1,28
1552895012790,29586,19187,21365,33802,6841,15382,851900,96321,1,28
1552895013892,4301,5545,3784,5558,5588,3498,85491,46653,1,28
1552895014792,23164,13318,12492,13953,7878,4400,332425,38396,1,28
1552895015775,1405,4278,2023,2606,1445,762,98780,14238,1,28
1552895016863,7987,5510,3840,9859,3272,3279,51706,16758,1,28
1552895017769,5511,47912,14733,17960,4081,2216,2084155,69499,1,28
1552895018800,1575,731,4127,2759,1985,2651,750866,11349,1,28
1552895019758,5539,13482,4424,2375,1195,2984,751749,82204,1,28
1552895020744,4595,36087,5912,2368,2644,8053,1134602,168990,1,28
1552895021757,3484,6593,4200,4015,965,8336,311548,52070,1,28
1552895022745,10211,34291,11603,6470,20352,19560,184439,81632,1,28
1552895023754,14220,81158,24800,9760,8237,12069,1757801,365429,1,28
1552895024798,1939,11530,5004,6167,1782,1153,301408,19460,1,28
1552895025723,31090,43912,18707,18245,6732,17447,412329,57107,1,28
1552895026727,12155,7216,2832,2920,2694,4958,41863,52732,1,28
1552895027731,3796,6264,2151,5507,670,2661,290563,15491,1,28
1552895028731,1432,8303,2490,2247,923,811,145612,40176,1,28
1552895029723,28541,30465,16675,21897,10915,6693,1569299,164282,1,28
1552895030713,35824,57174,12770,24973,4316,6033,186123,115783,1,28
1552895031701,17405,5164,6484,6335,3240,3032,130416,39509,1,28
1552895032784,4890,23208,3814,3590,1912,2037,205284,45103,1,28
1552895033704,29802,24713,20129,10545,4725,19851,424943,21271,1,28
1552895034690,15365,17425,4568,7460,1391,1424,265382,88873,1,28
1552895035688,19691,29005,20962,9241,5778,4700,975837,67656,1,28
1552895036696,8040,7116,7470,4238,3751,4727,627819,194499,1,28
1552895037675,43843,25243,27224,48997,11406,25787,3106857,492451,1,28
1552895038701,12284,88323,27863,3689,9921,33010,183474,126204,1,28
1552895039683,10407,32265,16410,4379,5016,13856,72500,29009,1,28
