seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
10,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
15,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
20,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
25,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
30,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
35,3,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
40,3,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
45,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
50,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
55,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
60,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
65,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
70,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
75,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
80,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
85,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
90,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
95,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
100,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
105,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
110,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
115,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
120,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
125,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
130,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
135,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
140,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
145,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
150,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
155,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
160,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
165,3,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
170,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
175,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
180,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
185,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
190,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
195,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
200,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
205,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
210,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
215,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
220,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
225,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
230,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
235,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
240,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
245,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
250,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
255,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
260,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
265,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
270,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
275,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
280,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
285,3,3,1,1,1,2,1,,,,,,,x,,,,,,,,x
290,4,3,1,1,1,2,1,,,,,,,x,,,,,,,,x
295,4,3,1,1,1,2,1,,,,,,,x,,,,,,,,x
300,2,3,1,1,1,2,1,,,,,,,x,,,,,,,,x
305,2,3,1,1,1,2,1,,,,,,,x,,,,,,,,x
310,2,3,1,1,1,2,1,,,,,,,x,,,,,,,,x
315,2,3,1,1,1,2,1,,,,,,,x,,,,,,,,x
