timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1548206247649,1,0,0,1,0,1,3,2,1,6
1548206248662,0,0,0,1,1,1,2,0,1,6
1548206249654,3039,11458,1995,2352,496,623,760006,15647,1,6
1548206250777,1061,3431,3439,2192,1579,1213,93629,2514,1,6
1548206251632,1359,1234,1183,368,1016,367,13709,3772,1,6
1548206252615,14419,26644,3916,9898,2605,1855,27724,31900,1,6
1548206253641,14653,7834,3533,4155,1774,3534,163099,58418,1,6
1548206254633,8531,9213,6046,6868,2349,5240,10727,9882,1,6
1548206255609,132779,190386,149442,68447,56682,126569,274115,239722,1,6
1548206256607,19368,14693,3878,15976,3229,4399,506704,265034,1,6
1548206257605,34550,66367,22219,31544,28496,23583,1637514,463882,1,6
1548206258644,57460,13347,13675,17578,3095,8718,916505,144596,1,6
1548206259608,43655,17092,40376,18174,4208,11504,407908,163839,1,6
1548206260606,3773,11576,8718,3712,4683,4203,258070,16190,1,6
1548206261590,19172,1414,3341,11500,1012,3054,264023,28624,1,6
1548206262578,32663,17937,6000,3992,1025,2603,749114,21167,1,6
1548206263600,35729,22212,22984,42920,5436,5328,621060,81006,1,6
1548206264568,8927,9348,4914,5204,5127,6330,85127,69225,1,6
1548206265575,7069,13318,8380,4231,2625,9217,27462,47908,1,6
1548206266560,14894,7015,5304,4272,2396,4071,12062,14536,1,6
1548206267545,4387,3224,1884,2469,1051,2421,119734,33609,1,6
1548206268545,6335,2582,3089,7855,2183,1970,79305,49397,1,6
1548206269544,5597,22407,9321,5603,2720,10044,32857,9547,1,6
1548206270549,3362,5096,1396,3615,725,1791,51786,21962,1,6
1548206271615,12064,37686,3143,5210,5383,3981,156802,40398,1,6
1548206272534,4026,24682,8988,19014,8102,10869,207587,39490,1,6
1548206273519,36031,13149,15592,27680,10071,8078,171118,51904,1,6
1548206274525,2131,8664,7102,5311,5170,9111,17531,16182,1,6
1548206275587,13507,19129,50065,10848,3150,12968,62350,45563,1,6
1548206276534,24406,16564,9817,13754,9480,7714,48208,42973,1,6
1548206277504,4954,8470,2241,4998,2165,1938,9172,55573,1,6
1548206278520,5956,11806,2236,3841,1225,1917,12883,35744,1,6
1548206279620,1996,2384,996,1632,1078,1658,33324,2518,1,6
1548206280494,6654,5867,11517,5574,4934,5597,29163,34567,1,6
1548206281489,4822,2494,9923,9428,2441,5430,6339,10823,1,6
1548206282474,7108,1168,10132,8016,3560,5455,107643,54845,1,6
1548206283478,513,3657,4197,5655,8887,6863,17055,28482,1,6
1548206284469,3920,6421,18356,5370,4208,2351,16862,13206,1,6
1548206285494,9737,7721,5406,8576,3561,3863,28509,5801,1,6
1548206286449,4893,3610,8539,4567,2886,3591,38576,56801,1,6
1548206287466,2858,3417,2931,2832,1897,1263,91265,6562,1,6
1548206288445,5346,3643,11852,8074,1726,6886,8445,8912,1,6
1548206289445,10278,2166,8936,4657,2380,1971,770,18817,1,6
1548206290430,1899,3157,7067,5731,2032,4713,2756,14120,1,6
1548206291452,1665,4444,5147,4179,2366,3964,7573,7296,1,6
1548206292434,10227,740,12400,3400,2112,2353,7204,32850,1,6
1548206293432,781,2342,4953,5088,2482,4561,6943,13828,1,6
1548206294454,8015,16584,5513,12218,5832,3016,17016,13753,1,6
1548206295415,2666,17194,7695,11758,1954,3291,1134,7835,1,6
1548206296409,7844,1262,3277,3113,2630,3075,25686,9774,1,6
1548206297403,7140,10371,4680,4509,2187,1859,1377,8762,1,6
1548206298433,5237,5914,8337,5042,1802,3783,64511,2553,1,6
1548206299391,3029,2734,1147,1135,262,1248,61950,17796,1,6
1548206300389,3067,34628,6652,15936,1624,1942,163125,36893,1,6
1548206301389,10881,12521,9308,14254,5317,4355,180043,25810,1,6
1548206302393,2784,4866,4796,4387,2990,5539,2397,7323,1,6
1548206303375,4339,7440,5773,10853,4476,1975,3831,20749,1,6
1548206304382,7527,1498,4983,1926,2683,4322,12109,13142,1,6
1548206305362,5491,2578,3803,6541,819,3555,4838,10796,1,6
1548206306360,8955,5366,4384,4007,2592,2468,8210,13505,1,6
1548206307345,5362,15305,4681,12062,3710,2500,30814,13094,1,6
1548206308363,1923,16231,10316,2329,2881,5720,4191,6887,1,6
1548206309344,1444,1480,5533,5084,2129,6934,2541,1344,1,6
1548206310348,10848,11764,5555,5745,1849,3063,2939,7542,1,6
1548206311328,12650,5758,3704,4982,1526,1912,9269,6903,1,6
1548206312329,6904,1510,5812,5252,2043,5422,21643,5079,1,6
1548206313333,29068,4994,8543,6719,890,6391,12900,11915,1,6
1548206314319,5054,25761,5491,10085,4193,2515,2029,7773,1,6
1548206315299,5552,4407,8015,7257,4127,10407,8853,6684,1,6
1548206316323,3415,6545,8206,9971,2404,2510,6029,5143,1,6
1548206317308,10473,2254,6153,6547,1523,3575,17315,9066,1,6
1548206318303,6023,6143,6326,8729,3424,7757,2823,9097,1,6
1548206319304,6492,4518,8073,5842,2734,2495,4527,4020,1,6
1548206320306,8109,9961,9609,4165,4010,1911,8549,16080,1,6
1548206321295,1851,3070,2141,1940,577,1667,7898,12169,1,6
1548206322288,1989,935,1423,857,776,951,7246,5626,1,6
1548206323274,4611,4379,4115,4817,3519,7263,3420,6122,1,6
1548206324273,5440,4214,5023,3532,3323,4297,2016,4298,1,6
1548206325281,3113,13384,4961,9536,2407,2072,473,5953,1,6
1548206326243,20240,2553,4797,5402,6844,2233,4919,4043,1,6
1548206327242,2543,6731,4588,3745,2641,5945,1769,8784,1,6
1548206328246,4147,4905,5682,1625,4433,4020,7838,6793,1,6
1548206329232,3229,2157,9734,2373,1470,6698,4160,9033,1,6
1548206330244,33850,60655,13815,20641,16749,10835,522018,247191,1,6
1548206331228,3503,18758,9096,15577,11630,15601,28219,10773,1,6
1548206332232,4938,4684,14402,3394,8510,12111,4124,9752,1,6
1548206333232,11848,17650,7878,1284,6531,2614,998,5457,1,6
1548206334216,3920,11967,4513,2122,5370,3029,803,9547,1,6
1548206335199,5503,13496,7226,2316,2956,6292,4323,5277,1,6
