timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1548725134907,0,0,2,0,0,0,5,2,1,9
1548725136032,0,0,1,0,0,0,2,2,1,9
1548725136900,64277,70987,7296,28947,10862,8191,235457,104475,1,9
1548725137898,48678,36650,58514,33865,53039,94690,1951364,270377,1,9
1548725138917,43739,34232,34754,5083,14449,22968,1245901,288187,1,9
1548725139894,13673,31651,28452,18881,16462,17901,1638406,270048,1,9
1548725140926,39410,13927,67442,27120,50186,79265,2090254,122348,1,9
1548725141893,12545,19735,24984,1821,7636,37406,32248,11265,1,9
1548725142885,13435,9445,25257,6896,11629,15722,76673,27187,1,9
1548725144036,53574,40088,30737,22105,20785,15003,604355,89288,1,9
1548725144891,2280,5199,3688,2350,4763,3510,100649,11344,1,9
1548725145875,17883,969,37705,5230,8631,9541,12339,16884,1,9
1548725146863,8848,11200,19272,1615,8778,23376,3498,11664,1,9
1548725147865,19749,144160,92692,33430,22102,33482,920687,198382,1,9
1548725148893,10302,6092,25417,5291,7699,10324,129647,18112,1,9
1548725149867,44156,61980,51103,22261,8246,17339,110599,39486,1,9
1548725150870,36173,203118,35336,22496,10882,21717,961374,608663,1,9
1548725151836,24281,40231,43856,18858,14095,12186,1339333,251624,1,9
1548725152848,5152,6792,2663,5039,2835,1574,40223,21551,1,9
1548725153829,63082,75093,68265,44562,15583,10857,1779928,240389,1,9
1548725154827,4676,29792,4489,2856,3291,4550,229505,77282,1,9
1548725155829,2137,6201,2164,698,664,1115,112421,16799,1,9
1548725156885,1482,2677,7461,7859,1441,2024,76760,26205,1,9
1548725157815,1328,2342,6429,3517,1742,5845,12290,11967,1,9
1548725158815,8818,9253,5423,3136,2105,2331,90555,76696,1,9
1548725159818,39997,22220,21603,5346,9184,23987,713853,431554,1,9
1548725160823,6030,5363,2806,4269,2554,3128,183202,65680,1,9
1548725161823,896,30979,17020,9816,5880,8487,22696,5489,1,9
1548725162816,2018,6641,5487,2021,3468,2006,202421,83881,1,9
1548725163815,10056,2940,8685,13307,4287,13982,812360,66228,1,9
