seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
10,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
15,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
20,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
25,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
30,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
35,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
40,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
45,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
50,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
55,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
60,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
65,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
70,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
75,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
80,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
85,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
90,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
95,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
100,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
105,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
110,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
115,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
120,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
125,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
130,3,4,1,1,1,1,1,,x,,,,,,,,,,,,,x
135,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
140,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
145,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
150,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
155,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
160,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
165,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
170,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
175,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
180,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
185,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
190,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
195,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
200,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
205,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
210,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
215,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
220,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
225,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
230,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
235,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
240,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
245,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
250,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
255,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
260,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
265,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
270,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
275,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
280,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
285,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
290,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
295,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
300,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
305,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
310,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
315,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
320,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
325,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
330,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
335,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
340,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
345,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
350,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
355,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
360,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
365,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
370,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
375,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
380,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
385,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
390,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
395,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
400,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
405,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
425,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
430,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
435,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
440,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
445,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
450,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
455,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
460,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
465,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
470,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
475,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
480,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
485,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
490,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
495,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
500,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
505,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
510,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
515,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
