seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
10,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
15,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
20,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
25,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
30,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
35,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
40,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
45,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
50,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
55,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
60,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
65,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
70,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
75,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
80,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
85,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
90,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
95,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
100,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
105,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
110,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
115,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
120,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
125,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
130,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
135,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
140,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
145,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
150,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
155,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
160,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
165,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
170,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
175,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
180,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
185,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
190,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
195,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
200,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
205,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
210,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
215,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
220,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
225,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
230,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
235,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
240,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
245,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
250,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
255,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
260,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
265,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
270,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
275,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
280,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
285,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
290,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
295,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
300,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
305,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
310,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
315,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
320,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
325,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
330,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
335,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
340,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
345,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
350,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
355,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
360,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
365,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
370,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
375,2,4,2,1,1,1,1,,x,,,,,,,,,,,,,x
380,2,4,2,1,1,1,1,,x,,,,,,,,,,,,,x
385,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
390,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
395,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
400,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
405,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
410,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
415,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
420,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
425,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
430,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
435,2,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
440,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
445,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
450,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
455,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
460,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
465,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
470,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
475,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
480,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
485,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
490,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
495,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
500,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
505,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
510,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
515,1,4,2,1,1,1,1,,,,x,,,,,,,,,,,x
