seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
10,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
15,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
20,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
25,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
30,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
35,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
40,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
45,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
50,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
55,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
60,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
65,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
70,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
75,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
80,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
85,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
90,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
95,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
100,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
105,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
110,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
115,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
120,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
125,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
130,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
135,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
140,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
145,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
150,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
155,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
160,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
165,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
170,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
175,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
180,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
185,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
190,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
195,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
200,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
205,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
210,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
215,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
220,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
225,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
230,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
235,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
240,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
245,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
250,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
255,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
260,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
265,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
270,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
275,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
280,2,4,1,2,1,1,1,,x,,,,,,,,,,,,,x
285,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
290,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
295,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
300,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
305,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
310,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
315,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
320,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
325,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
330,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
335,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
340,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
345,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
350,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
355,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
360,3,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
365,2,4,2,2,1,1,1,,,x,,,,,,,,,,,,x
370,2,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
375,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
380,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
385,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
390,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
395,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
400,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
405,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
425,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
430,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
435,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
440,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
445,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
450,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
455,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
460,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
465,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
470,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
475,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
480,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
485,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
490,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
495,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
500,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
505,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
510,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
515,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
520,2,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
525,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
530,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
535,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
540,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
545,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
550,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
555,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
560,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
565,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
570,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
575,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
580,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
585,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
590,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
595,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
600,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
605,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
610,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
615,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
620,3,4,3,2,1,1,1,,,,x,,,,,,,,,,,x
