seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,1,2,1,1,1,1,3,,,,x,,,,,,,,,,x,
10,1,2,1,1,1,1,3,,,,x,,,,,,,,,,x,
15,1,2,1,1,1,1,3,,,,x,,,,,,,,,,x,
20,1,2,1,1,1,1,3,,,,x,,,,,,,,,,x,
25,1,3,1,2,1,1,1,,,,x,,,,,,,,,,,x
30,1,3,1,2,1,1,1,,,,x,,,,,,,,,,,x
35,1,3,1,2,1,1,1,,,,x,,,,,,,,,,,x
40,1,3,1,2,1,1,1,,,,x,,,,,,,,,,,x
45,1,3,1,2,1,1,1,,,,x,,,,,,,,,,,x
50,1,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
55,1,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
60,1,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
65,1,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
70,1,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
75,1,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
80,1,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
85,3,3,3,2,1,1,1,,,x,,,,,,,,,,,,x
90,3,3,3,2,1,1,1,,,x,,,,,,,,,,,,x
95,3,3,3,2,1,1,1,,,x,,,,,,,,,,,,x
100,3,3,3,2,1,1,1,,,x,,,,,,,,,,,,x
105,3,3,3,2,1,1,1,,,x,,,,,,,,,,,,x
110,3,2,1,1,1,1,1,,,,x,,,,,,,,,,,x
115,3,2,1,1,1,1,1,,,,x,,,,,,,,,,,x
120,3,2,1,1,1,3,1,,,,x,,,,x,,,,,,,
125,3,2,1,1,1,3,1,,,,x,,,,x,,,,,,,
130,3,2,1,1,1,3,1,,,,x,,,,x,,,,,,,
135,3,2,1,1,1,3,1,,,,x,,,,x,,,,,,,
140,3,2,1,1,1,3,1,,,,x,,,,x,,,,,,,
145,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
150,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
155,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
