timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1553835143151,1,1,1,0,1,0,20,2,1,30
1553835144162,0,5,0,1,0,1,2,2,1,30
1553835145157,13215,18397,3051,3133,2894,2086,422814,86806,1,30
1553835146172,190,773,303,452,404,289,6032,3407,1,30
1553835147202,50842,25565,12125,16639,5621,9438,1705469,35512,1,30
1553835148140,8500,26975,10354,5799,16898,7410,65517,115444,1,30
1553835149147,2015,4894,4806,4967,2926,4436,91586,72505,1,30
1553835150147,28831,48985,31106,28931,23187,24815,176546,21669,1,30
1553835151111,9371,13667,30803,9372,9648,11388,22407,8631,1,30
1553835152129,17826,36336,14948,15621,16377,20877,2094871,183413,1,30
1553835153132,39605,73280,38606,35917,7957,14613,1409574,37361,1,30
1553835154114,21080,11712,7472,9514,3258,6347,450352,48696,1,30
1553835155207,22225,102117,12447,16194,3269,15306,1722652,298706,1,30
1553835156099,19627,26732,14651,30817,12997,19455,162146,153478,1,30
1553835157082,3892,4033,923,1949,1008,1425,67429,27511,1,30
1553835158105,22177,23685,32628,20014,19614,12870,43368,38328,1,30
1553835159082,21361,41184,40550,17900,22980,34564,1260484,208534,1,30
1553835160082,5652,1883,7664,10942,3378,2289,164411,15605,1,30
1553835161085,10294,119305,15233,19486,7611,14111,1894428,202917,1,30
1553835162055,10288,44960,20479,93562,24621,38477,1345186,105485,1,30
1553835163216,4571,19726,11616,14156,2657,23625,585436,162755,1,30
1553835164057,30700,23248,14359,26885,6890,8206,607678,98350,1,30
1553835165059,13809,40193,13611,7078,3737,3876,173253,167256,1,30
1553835166055,3110,9052,904,1805,1548,1234,71612,11076,1,30
1553835167035,4110,2181,2173,6628,2491,2479,1264910,35601,1,30
1553835168032,23742,12551,17253,6221,1575,7656,341861,35531,1,30
1553835169041,9016,6103,10983,13337,13601,9980,676518,115397,1,30
1553835170026,1040,4141,544,1110,180,227,56553,12322,1,30
1553835171059,31789,24860,13829,11223,8093,8530,1393544,376926,1,30
1553835172026,5057,10878,3665,3758,3389,3581,383640,62619,1,30
1553835173026,22171,3491,5291,11007,1750,3090,920760,56680,1,30
1553835173996,66143,81462,13589,24398,11672,11434,1875445,350739,1,30
1553835175005,8884,7557,2173,7982,1518,4627,582196,58440,1,30
1553835176035,785,169,945,192,285,696,234747,1224,1,30
1553835177002,16948,9345,11476,22282,4264,4193,216942,152463,1,30
1553835178000,13196,51834,7498,16298,10705,15039,1208992,242630,1,30
1553835178981,9568,57271,34653,20855,6328,15030,946433,24684,1,30
1553835179984,3940,7173,3294,1066,2423,2591,233985,38872,1,30
1553835180982,10587,2520,4258,3190,922,1868,452121,12652,1,30
1553835181948,29481,36224,20612,36811,4747,9204,596978,35508,1,30
1553835182966,8869,6908,5949,3610,2794,5152,459579,18073,1,30
1553835184019,8922,41578,17449,24167,6336,4753,860031,314061,1,30
1553835184952,15164,2721,2355,3096,1149,651,351816,25571,1,30
1553835185960,11890,5688,6142,9306,4431,23866,281405,20936,1,30
1553835186955,22804,13533,10017,3153,8693,6537,65946,53065,1,30
1553835187941,15081,172410,17360,21451,11285,8175,165085,253504,1,30
1553835188937,4167,15514,5855,16939,3976,4299,681032,153366,1,30
1553835189931,2259,18856,13483,12523,6394,14369,172585,55500,1,30
1553835190934,11609,23850,7136,4490,2520,3681,140550,16253,1,30
1553835191999,9737,7515,3168,4114,950,1763,602317,45403,1,30
1553835192907,3315,5059,1986,5099,1174,1882,54870,18043,1,30
1553835193906,4713,1313,7053,5883,4986,3389,31368,17274,1,30
1553835194912,12850,7238,7582,6198,3941,2525,8745,17055,1,30
1553835195937,2061,37077,9078,9874,9867,7937,93503,34576,1,30
1553835196882,14792,15395,9164,11890,4946,4954,8978,10242,1,30
1553835197896,5407,6936,5081,3506,3102,5373,47305,37430,1,30
1553835198896,5403,862,1737,1320,639,1297,141641,54513,1,30
1553835199993,85685,96432,18380,65297,5493,12161,1076487,371536,1,30
1553835200881,1697,15896,8133,10666,4604,1858,240322,76949,1,30
1553835201850,17687,16027,7653,27059,1156,4618,617178,67973,1,30
1553835202860,3396,15239,20406,22218,8440,14263,2028102,112477,1,30
1553835203851,4338,21826,16759,5561,6966,15302,497292,31255,1,30
1553835204834,63495,14489,50157,13113,24533,17593,99355,69834,1,30
1553835205836,102947,21833,40303,25722,12404,32155,1507571,525657,1,30
1553835206856,32582,56621,17577,3184,11088,20101,625319,183054,1,30
1553835207923,48619,7779,19791,47315,38201,21222,1391899,90937,1,30
1553835208848,42407,41528,46070,23704,14146,18804,126776,86004,1,30
1553835209827,6724,41349,8660,15148,9986,13929,508920,121658,1,30
1553835210825,18883,11030,4710,3576,5770,2141,315834,136927,1,30
1553835211823,28364,5886,13006,24083,7695,16564,130735,43697,1,30
1553835212837,6775,5620,7265,3976,2654,3407,567517,143405,1,30
1553835213816,19769,16874,4832,11027,1741,4119,520680,661816,1,30
1553835214796,5215,12936,9043,9082,1445,1852,753822,172163,1,30
1553835215853,29716,23367,8114,9342,2403,6324,734638,232064,1,30
1553835216779,59370,8017,22771,30686,6565,2563,442080,351262,1,30
1553835217808,14895,10815,14887,3900,11356,9652,78147,238696,1,30
1553835218797,16872,1000,5580,6477,3129,7703,3594,4402,1,30
1553835219765,6572,6426,7265,6024,6263,2961,7877,14081,1,30
1553835220834,2502,4817,3787,10802,2348,10131,18536,13569,1,30
1553835221759,6367,2077,6294,7156,4827,3490,6555,4389,1,30
1553835222751,8484,6530,9300,8433,4235,7269,33479,36142,1,30
1553835223768,3797,2277,14444,7350,10019,5035,5122,13299,1,30
1553835224739,4761,10289,16610,8270,6775,4878,24623,27464,1,30
1553835225751,7351,6347,7959,4290,3250,1476,6991,29922,1,30
1553835226735,17118,15277,5373,8145,736,4782,124271,92679,1,30
1553835227720,10208,11592,7120,2580,6631,6797,151357,128045,1,30
1553835228791,33626,45399,11245,6156,2226,3114,289826,106501,1,30
1553835229743,49645,83953,66525,105225,12549,106480,1271100,434489,1,30
1553835230729,15090,12748,24426,15869,9426,13920,267189,86485,1,30
1553835231706,18014,10689,11548,7086,1416,7548,722162,31483,1,30
1553835232708,1676,5784,8209,12582,2901,3078,213597,15559,1,30
1553835233712,14415,13694,3802,10665,4822,15197,1878686,40577,1,30
1553835234716,62416,13936,10877,14255,11473,7374,716044,516131,1,30
1553835235701,34239,1169,15011,19028,4913,11584,232623,55887,1,30
1553835236796,32315,64812,16207,42780,18677,19392,619502,212088,1,30
1553835237695,4899,3134,3529,705,1726,3316,200090,5228,1,30
1553835238714,13366,9469,6183,6497,2922,5126,184315,11817,1,30
1553835239677,11064,28751,36006,58779,18032,9351,843914,230584,1,30
1553835240679,218889,368042,74093,73811,29502,69639,1548781,1444859,1,30
1553835241670,71883,33160,13217,31163,4596,13048,956831,59076,1,30
1553835242651,26531,93430,118619,41499,20857,64125,1518216,1813186,1,30
1553835243650,6844,10896,4943,5508,2388,4906,123829,34158,1,30
1553835244786,2000,3170,2952,2643,1322,5674,111447,25997,1,30
1553835245656,38110,43974,42461,30172,22538,36220,286688,146940,1,30
1553835246636,26878,43240,11950,14659,2011,10891,1382628,160915,1,30
1553835247620,22918,68108,28654,38340,16065,19321,987366,602998,1,30
1553835248643,4767,10222,1852,6527,2262,2933,121952,72761,1,30
1553835249641,30435,273483,62852,153625,18490,22028,596910,371651,1,30
1553835250620,8158,15902,9474,20467,2619,7321,909384,42067,1,30
1553835251612,30323,38219,33611,28148,8053,13621,607092,336756,1,30
1553835252712,37919,28478,27622,40992,6653,6486,1540389,299177,1,30
1553835253612,8681,6589,5205,3443,1893,3181,157500,39685,1,30
1553835254598,18553,17510,13228,8195,2229,3093,84991,32125,1,30
1553835255608,31470,31731,27789,26465,6552,29545,257892,227338,1,30
1553835256579,5866,8263,8201,11499,2668,5285,91257,33869,1,30
1553835257603,19148,4259,10440,20419,1563,12110,651973,92286,1,30
1553835258600,44319,32002,36537,24365,6428,44883,2470157,156265,1,30
