delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
46007.167,41176.5,18560.167,21040.5,14084.333,22331.833,1030778.5,182782.333,5.0,2.0,3.0,1.0,1.0,1.333,1.0
8770.5,20662.667,7314.667,12549.833,3634.667,5457.5,460986.5,83165.0,10.0,2.333,3.0,1.0,1.0,1.333,1.0
11674.0,31068.0,7615.5,8581.5,4731.333,4176.667,557950.667,158495.167,15.0,2.333,3.0,1.0,1.0,1.333,1.0
10566.667,19819.0,12595.0,12585.167,5110.167,17612.667,357351.167,67209.333,20.0,2.333,3.0,1.0,1.0,1.333,1.0
6723.833,11884.167,6207.5,7469.333,3100.333,3657.333,343150.667,69308.667,25.0,3.0,2.667,1.0,1.333,1.0,1.0
22397.667,18958.0,21895.0,20644.5,6387.5,13975.5,510784.833,246582.833,30.0,2.0,2.667,1.0,1.333,1.0,1.0
25639.333,19908.5,16100.167,28787.167,7936.5,10923.5,1048671.167,198783.667,35.0,2.0,2.667,1.0,1.333,1.0,1.0
4756.667,14163.5,6865.833,3205.833,3363.5,2229.167,115185.333,33805.833,40.0,2.667,2.667,1.0,1.333,1.0,1.0
5154.0,8611.0,5894.333,11736.5,4250.833,4211.833,345994.667,69246.833,45.0,2.667,2.667,1.0,1.333,1.0,1.0
3531.167,4988.0,2871.333,2087.167,1824.667,1356.0,194624.0,21525.5,50.0,2.333,2.667,1.0,1.0,1.0,1.0
4290.167,6529.333,3358.167,3219.333,1490.667,1752.833,219498.333,14326.333,55.0,2.333,2.667,1.0,1.0,1.0,1.0
15851.833,14730.833,12891.667,12630.0,4825.5,14568.667,370793.833,211094.667,60.0,2.0,2.667,1.0,1.0,1.0,1.0
22422.667,14286.5,11319.167,13214.167,10029.667,11401.5,199422.167,86435.333,65.0,2.667,2.667,1.0,1.0,1.0,1.0
17791.667,16633.167,12588.667,10385.167,7030.167,7254.5,440006.5,95700.833,70.0,2.0,2.667,1.0,1.0,1.0,1.0
6467.667,7680.5,6052.5,5789.5,1997.167,3481.5,432588.833,85119.333,75.0,2.0,2.667,1.0,1.0,1.333,1.0
15203.167,15223.667,6044.0,11623.667,3346.5,3733.333,76079.0,54285.667,80.0,2.667,2.667,1.0,1.0,1.333,1.0
3415.167,8037.667,7462.0,4994.0,2757.0,5383.167,192342.167,30774.833,85.0,2.0,2.667,1.0,1.0,1.333,1.0
12482.333,13435.5,9034.167,8232.0,5414.5,7722.167,219047.5,42135.0,90.0,2.667,2.667,1.0,1.0,1.0,1.0
23707.0,14032.333,9060.333,20701.167,6073.5,4796.167,993617.667,222370.0,95.0,3.0,2.667,1.0,1.0,1.333,1.0
