delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
15282.0,23649.5,16490.167,13457.5,12792.167,10229.0,158942.5,136387.167,5.0,3.667,3.333,2.0,1.0,1.667,1.0
11258.333,10139.5,12257.167,21984.667,7803.333,9334.333,139999.333,36636.833,10.0,3.667,3.333,2.0,1.0,1.667,1.0
11500.833,30907.333,13330.167,11574.5,8201.0,12188.833,391322.667,128363.5,15.0,4.0,4.0,2.0,1.0,1.333,1.0
26013.0,60465.5,23805.167,19900.0,18218.333,16174.833,770361.833,122342.167,20.0,4.0,4.0,2.0,1.0,1.333,1.0
11891.833,14100.667,15745.833,21185.5,9156.833,8875.667,100463.5,22114.333,25.0,3.333,3.0,1.667,1.333,1.667,1.0
12712.5,13648.5,8651.0,10106.667,6832.667,6929.0,159390.5,107655.167,30.0,2.667,3.0,1.667,1.333,1.667,1.0
24223.167,46155.5,25892.333,25549.667,13818.167,31941.5,901720.167,198942.5,35.0,2.667,2.667,1.333,1.333,1.667,1.0
40109.5,91521.667,22475.333,23123.0,7983.333,17206.833,895511.833,117975.833,40.0,2.667,2.667,1.333,1.333,1.667,1.0
42194.333,36191.833,39717.0,47720.333,13917.833,19557.667,869594.5,184079.667,45.0,2.667,2.667,1.333,1.333,1.667,1.0
7193.5,9208.833,6645.0,6532.667,3983.667,6482.833,195886.667,62645.167,50.0,3.333,2.667,1.333,1.333,1.667,1.0
7347.667,17187.0,18773.167,9486.5,3122.167,3418.5,69009.5,53515.5,55.0,2.667,2.667,1.333,1.333,1.333,1.0
10590.167,15934.5,18406.0,9360.5,2712.5,3723.167,45362.333,40108.167,60.0,2.667,3.333,1.333,1.333,1.333,1.0
46860.333,34794.833,35278.0,22184.5,17097.333,27784.167,340788.667,226716.833,65.0,2.667,3.333,1.333,1.333,1.333,1.0
19415.167,13469.667,18351.333,14870.0,5950.833,7417.833,400370.667,73792.5,70.0,2.333,3.333,1.333,1.333,1.333,1.0
9169.667,7955.167,10736.5,8099.667,2629.5,3272.333,17796.167,14230.167,75.0,2.333,3.333,1.333,1.333,1.333,1.0
6598.5,15954.5,11282.0,8676.833,2998.167,4430.833,42377.333,16130.833,80.0,2.333,3.333,1.333,1.333,1.333,1.0
12958.333,12443.833,15378.833,12043.0,5633.0,4321.0,38813.333,30400.167,85.0,2.333,3.333,1.333,1.333,1.333,1.0
9661.5,14123.167,10548.333,12261.5,2290.167,3795.833,56892.0,35644.167,90.0,2.667,3.333,1.333,1.333,1.333,1.0
6993.5,11497.667,14536.167,5962.167,3348.333,5213.0,100100.833,29211.333,95.0,2.667,2.667,1.333,1.333,1.333,1.0
7422.667,5717.5,8757.833,7691.333,4749.5,3414.333,54675.167,20849.5,100.0,2.667,2.667,1.333,1.333,1.333,1.0
20055.833,17101.0,15649.5,24357.667,4385.5,10346.333,316433.667,45680.833,105.0,2.667,2.667,1.333,1.333,1.333,1.0
23300.833,20577.5,13470.167,10624.167,5988.0,6463.333,394347.5,43214.0,110.0,2.667,2.667,1.333,1.333,1.333,1.0
8088.833,14108.333,16970.0,9176.333,4108.833,6926.667,270278.833,63800.167,115.0,2.667,2.667,1.333,1.667,1.333,1.0
32635.667,23373.0,19646.667,21854.5,8749.0,19120.5,762289.167,239138.833,120.0,3.333,3.0,1.333,1.0,1.333,1.0
13322.167,11050.833,18006.5,10968.167,8744.333,18274.833,695105.5,54531.833,125.0,4.0,2.667,1.333,1.0,2.333,1.0
20222.0,19965.167,16027.333,13832.667,10146.0,13188.0,863848.0,207725.0,130.0,4.333,3.0,1.333,1.0,1.667,1.0
37615.333,68246.0,37069.833,42522.0,14540.167,25833.833,734733.333,337410.5,135.0,4.333,3.0,1.333,1.0,1.667,1.0
18666.833,26042.5,19541.333,14447.333,8901.333,13627.167,738107.167,124037.333,140.0,3.667,3.0,1.333,1.0,1.667,1.0
17947.0,20911.333,13829.333,15944.5,6887.0,9801.0,356755.0,124214.5,145.0,3.667,3.0,1.333,1.0,1.667,1.0
18921.167,21006.833,29371.5,21339.833,12512.5,18014.0,572779.667,126170.667,150.0,3.667,3.0,1.333,1.0,1.667,1.0
15465.333,23346.0,15340.5,11694.0,7886.333,12315.667,827868.167,106486.667,155.0,3.667,3.0,1.333,1.0,1.667,1.0
39951.0,39848.5,34579.167,39260.333,24172.5,32700.333,848951.0,230571.5,160.0,4.333,2.333,1.333,1.333,2.333,1.333
10931.333,29081.5,21469.167,22803.667,4952.667,11097.5,713901.0,101745.833,165.0,4.0,3.0,1.333,1.0,1.667,1.0
9937.667,14805.333,19442.667,8336.0,8255.333,9003.667,753687.167,65724.833,170.0,4.0,3.0,1.333,1.0,1.667,1.0
7444.667,16460.333,8889.833,8162.833,7090.833,10599.5,312625.667,35023.5,175.0,4.333,3.0,1.333,1.0,1.667,1.0
18308.333,23467.333,12416.333,15179.833,9501.333,13641.167,701739.833,165005.833,180.0,3.667,3.333,1.667,1.0,1.333,1.0
38050.333,50517.333,25112.0,23368.0,12047.833,32699.833,366392.667,117043.667,185.0,3.667,3.333,1.667,1.0,1.333,1.0
17323.333,28458.833,24560.5,19460.0,11966.667,8816.0,471691.0,74745.167,190.0,4.0,2.667,1.667,1.0,1.667,1.0
47358.667,17787.0,23767.0,17177.333,13151.167,23772.0,648067.333,76140.833,195.0,4.0,3.333,1.667,1.0,1.333,1.0
7815.143,20500.429,9240.857,6645.571,3722.286,9335.857,592429.571,65917.143,200.0,4.333,3.333,1.667,1.0,1.333,1.0
28185.333,35215.5,28524.167,37769.667,8867.5,17045.333,486060.5,156328.333,205.0,4.333,3.333,1.667,1.0,1.333,1.0
34158.5,23057.5,14427.833,15858.667,5149.833,10833.833,656992.667,85719.0,210.0,4.0,2.667,1.667,1.0,1.333,1.0
17610.0,22386.333,13941.167,11496.0,8130.5,12970.833,789358.833,44023.5,215.0,4.333,3.333,1.667,1.0,1.333,1.0
6223.167,13156.833,16834.0,26919.667,9512.833,23884.5,232851.833,38767.167,220.0,4.333,3.333,1.667,1.0,1.333,1.0
20581.5,26522.5,27424.0,21175.333,19508.5,26634.333,423726.833,168474.833,225.0,4.0,3.333,1.667,1.0,1.333,1.0
19872.167,23134.5,22638.167,13825.167,7481.333,11482.167,227411.167,56261.167,230.0,4.0,2.667,1.667,1.0,1.667,1.0
18439.833,34413.0,14221.167,15432.5,6420.0,9759.833,465520.667,80637.333,235.0,4.333,2.667,1.667,1.0,1.667,1.0
13851.667,13546.333,28474.833,13705.833,7701.5,17927.667,269591.0,55570.167,240.0,4.0,3.0,1.333,1.0,2.0,1.0
