delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
14346.5,10949.833,14630.333,12763.167,10679.5,10926.833,803659.167,68212.5,5.0,3.333,4.0,2.333,1.0,1.333,1.0
3293.5,8687.5,4037.5,6000.167,538.333,1128.667,480303.667,25624.667,10.0,3.333,3.667,2.333,1.0,1.333,1.0
42920.167,20805.167,12393.0,24843.0,6918.333,5148.333,509933.833,36432.0,15.0,3.667,3.667,2.333,1.0,1.333,1.0
19596.167,33152.667,18384.333,14433.167,3469.333,6671.5,507270.5,65905.0,20.0,3.667,3.667,2.333,1.0,1.333,1.0
54016.667,65080.5,53777.0,46676.833,232352.0,161807.5,822887.0,213672.5,25.0,3.667,3.667,2.333,1.0,1.333,1.0
27519.0,36856.667,7412.5,15694.833,1797.333,2457.333,611635.667,72606.167,30.0,3.667,3.667,2.333,1.0,1.333,1.0
23046.833,23397.0,11725.167,10273.833,6933.667,9315.333,794357.0,50603.667,35.0,3.333,4.0,2.0,1.0,1.333,1.0
20972.167,25211.833,30377.833,32462.333,4352.5,9606.0,946350.0,129233.667,40.0,4.0,4.0,1.667,1.0,1.333,1.0
66014.333,109903.333,20531.833,33331.167,4964.333,9606.333,1418291.667,299819.167,45.0,4.0,3.667,1.333,1.0,1.333,1.0
4242.333,6920.167,8791.833,8263.333,1683.333,3626.667,540211.333,58748.167,50.0,4.0,4.0,1.333,1.0,1.333,1.0
39700.833,51235.667,29705.167,41881.167,9704.0,19228.167,1268633.5,528579.833,55.0,4.0,4.0,1.333,1.0,1.333,1.0
20166.5,12836.667,8771.5,17467.667,2569.833,3938.833,836730.0,62813.833,60.0,4.0,4.0,1.667,1.0,1.333,1.0
20808.333,17039.667,9585.0,27073.667,4916.5,7416.0,656263.5,191949.333,65.0,4.333,4.0,1.667,1.0,1.333,1.0
48684.0,25934.833,15634.667,22811.167,10433.833,12998.167,1089495.167,192918.333,70.0,4.333,4.0,1.667,1.0,1.667,1.0
17376.5,18413.833,9583.167,21354.167,7918.667,10194.167,956643.0,94454.667,75.0,4.333,4.0,1.667,1.0,1.333,1.0
21053.333,14664.333,10614.333,23630.5,3044.667,5409.833,808329.167,125389.0,80.0,4.333,4.0,1.667,1.0,1.333,1.0
10447.667,5326.667,9097.333,11762.0,1187.167,3625.0,352252.5,33396.167,85.0,4.0,4.0,1.667,1.0,1.333,1.0
30442.833,28799.0,14838.0,11588.0,3450.0,7482.5,846022.333,64446.667,90.0,4.333,4.0,1.667,1.0,1.333,1.0
7652.0,13357.333,4909.0,9459.833,2572.833,2699.333,512086.333,53999.167,95.0,4.333,4.0,1.667,1.0,1.333,1.0
19028.333,26331.833,15906.333,23608.333,5631.333,11020.333,447265.5,93588.333,100.0,4.0,4.0,1.667,1.0,1.333,1.0
14903.0,17400.833,21633.0,27025.167,2532.667,5832.667,919812.833,63027.833,105.0,4.0,3.667,1.667,1.0,1.333,1.0
17135.833,13797.5,6067.833,7362.333,2146.167,1999.667,909015.333,28770.833,110.0,4.0,4.0,1.667,1.0,1.333,1.0
15415.5,34334.333,15064.333,15011.167,4764.333,5273.667,762354.5,154203.667,115.0,4.0,4.0,1.667,1.0,1.333,1.0
9032.833,10441.667,9687.333,12329.667,4812.667,3770.5,439696.0,50530.5,120.0,3.333,3.667,1.333,1.0,1.0,1.0
18848.667,10087.833,8738.667,7208.5,2783.0,4272.667,176683.667,41049.0,125.0,3.0,3.667,1.333,1.0,1.0,1.0
16421.833,27135.667,18539.333,19261.667,9347.5,14481.833,487152.5,76601.333,130.0,3.333,3.667,1.333,1.0,1.0,1.0
18501.333,24110.0,16341.0,10575.667,4036.0,6623.333,266520.833,59718.833,135.0,3.333,3.667,1.333,1.0,1.0,1.0
