delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
14804.0,22756.833,10101.0,15649.833,13829.0,11268.167,350409.833,106265.5,5.0,2.667,3.333,2.333,1.0,2.0,1.0
25284.5,34905.333,27273.167,23277.667,18356.833,23442.333,714402.167,120557.0,10.0,2.667,3.667,2.333,1.0,2.0,1.0
54044.0,78531.667,33943.667,30906.0,16037.833,39958.5,828259.0,251711.333,15.0,3.0,3.667,2.333,1.0,2.0,1.0
27346.667,57658.333,30915.667,17964.833,13113.0,12518.5,826353.0,220483.667,20.0,2.667,3.333,2.333,1.0,2.0,1.0
43326.833,60149.667,22979.667,24602.0,15459.667,15570.5,1042426.667,126890.167,25.0,2.333,3.0,2.333,1.0,2.0,1.0
116939.0,156658.833,52946.333,38014.167,18870.167,14759.833,861426.167,217271.667,30.0,2.333,3.0,2.333,1.0,2.0,1.0
23915.5,56557.5,13541.833,37106.833,15707.667,12086.667,817599.333,182373.833,35.0,2.333,3.0,2.333,1.0,1.667,1.0
31324.667,14105.333,19296.0,22370.5,9580.5,10370.5,809285.5,55212.833,40.0,2.333,3.0,2.333,1.0,1.667,1.0
13267.333,25673.167,11484.833,16645.333,4244.5,7921.167,792902.0,111813.167,45.0,2.0,3.0,2.333,1.0,1.667,1.0
60549.333,54870.0,69618.333,31848.167,15072.833,23898.0,1027830.0,159333.833,50.0,2.0,3.0,2.333,1.0,1.667,1.0
106309.667,204797.5,71347.833,55516.0,60659.833,81215.833,1271317.167,433406.5,55.0,2.333,3.0,2.0,1.0,1.667,1.0
36780.0,49046.5,23682.0,31134.167,17429.667,14184.833,650556.833,165479.5,60.0,2.333,3.0,2.0,1.0,1.667,1.0
88228.333,80782.0,17633.833,49195.5,13757.0,15372.667,1473593.167,151049.333,65.0,1.667,3.0,2.0,1.0,1.667,1.0
22516.0,17676.5,34547.833,54188.667,22768.0,35287.5,321392.5,246533.333,70.0,2.0,3.0,2.0,1.0,1.333,1.0
74252.0,61468.167,38680.333,48827.333,36056.167,32562.167,1073301.333,376911.0,75.0,1.667,3.0,2.0,1.0,1.333,1.0
35444.667,48313.833,30173.667,58694.833,9868.833,14252.5,933416.667,126948.667,80.0,1.667,3.0,2.0,1.0,1.667,1.0
17023.5,26741.5,17980.167,11392.5,6731.667,12612.667,655104.167,86855.667,85.0,2.0,3.0,2.0,1.0,1.667,1.0
39369.333,28972.667,26168.0,24130.0,10455.0,13798.667,850539.0,262431.667,90.0,1.667,3.0,2.0,1.0,1.667,1.0
36986.0,65213.5,19007.667,24669.333,15747.167,15057.333,1161661.5,107571.833,95.0,1.667,3.0,2.0,1.0,1.667,1.0
16726.5,9572.167,8192.0,13571.0,2829.0,8340.333,449201.667,78994.0,100.0,1.667,3.0,2.0,1.0,1.667,1.0
97514.0,100169.667,43000.0,47346.167,24208.333,28623.0,881536.333,189073.833,105.0,2.333,3.0,2.0,1.0,2.333,1.0
13068.667,25964.833,18525.833,11679.0,19136.833,16451.667,606836.5,82973.167,110.0,2.333,3.0,2.0,1.0,2.333,1.0
57620.333,176726.167,104501.667,179037.5,86411.5,175270.833,664419.667,552002.5,115.0,2.333,3.0,2.0,1.0,2.333,1.0
11881.167,38101.833,10664.833,13281.667,5632.0,5373.5,434735.5,92723.833,120.0,2.667,3.0,2.0,1.0,2.333,1.0
14862.167,30227.0,13612.5,13726.333,7393.333,12189.333,457283.5,70778.333,125.0,2.667,3.0,2.0,1.0,2.0,1.0
9973.0,20768.333,11254.667,12368.167,6467.667,8456.667,476860.333,55693.833,130.0,2.667,3.0,2.0,1.0,2.0,1.0
7760.167,16038.0,14362.167,3779.667,6452.833,5087.167,224326.0,36523.833,135.0,3.333,3.0,1.667,1.0,1.667,1.0
37466.167,18017.667,10692.667,13301.833,6701.5,7003.833,688240.0,132113.833,140.0,3.0,3.0,1.667,1.0,1.667,1.0
11573.667,19698.5,9224.167,10122.5,4125.5,10364.0,490585.167,72606.333,145.0,2.333,3.0,1.667,1.0,1.333,1.0
4773.5,9859.0,3698.833,4416.833,1534.833,2486.0,125413.167,34614.5,150.0,2.333,3.0,1.667,1.0,1.333,1.0
8422.333,10702.833,8953.833,9327.5,3947.5,4128.5,83218.833,30872.667,155.0,3.0,3.0,1.667,1.0,1.333,1.0
6762.167,19374.333,4101.5,9036.833,2186.167,2883.167,88664.833,76695.5,160.0,2.0,2.667,1.667,1.0,1.667,1.0
9838.5,15935.667,6203.333,11338.5,3043.5,4286.667,652298.167,89941.0,165.0,3.0,2.667,1.667,1.0,1.667,1.0
22101.167,38008.833,11787.333,19216.667,4951.833,8837.833,762662.333,116068.833,170.0,3.0,2.667,1.667,1.333,1.667,1.0
5361.333,8386.167,8643.167,11242.167,4025.333,5945.333,150880.833,36129.167,175.0,3.0,2.667,1.667,1.333,1.667,1.0
18437.5,36093.0,18563.0,26502.5,4780.833,6478.0,229645.5,121273.333,180.0,3.0,3.667,1.667,1.667,1.667,1.0
11254.667,17849.333,6023.0,10180.5,3387.667,4591.167,91718.167,94228.333,185.0,2.0,3.667,1.667,1.667,1.667,1.0
8707.167,21632.5,6197.333,5801.0,2881.333,2938.667,232400.333,49680.333,190.0,2.667,3.667,1.667,1.667,1.667,1.0
4696.5,9208.333,5618.833,6104.0,1988.167,2141.0,31399.0,14356.167,195.0,2.667,3.667,1.667,1.667,1.667,1.0
15984.167,22767.833,5332.833,10943.0,2202.333,4781.833,114447.833,38824.0,200.0,2.667,3.667,1.667,1.667,1.667,1.0
13845.167,11259.0,4241.5,5118.167,1754.167,2950.833,90242.333,26150.0,205.0,2.333,3.333,1.667,1.667,1.333,1.0
206381.167,227553.333,179027.333,144172.667,93668.5,120687.5,978738.833,236769.667,210.0,2.667,3.333,1.667,1.667,1.333,1.0
72454.833,98616.5,49131.5,94474.667,31805.667,41667.667,1253145.0,448114.5,215.0,2.667,3.333,1.667,1.667,1.333,1.0
79213.667,79490.833,67461.5,37964.5,38221.333,67858.167,1030526.167,583150.5,220.0,2.667,3.0,1.667,1.333,1.333,1.0
25015.333,45263.667,24045.167,31434.333,13515.667,21745.5,1066718.667,390911.0,225.0,2.667,3.0,1.667,1.333,1.333,1.0
35323.0,42326.833,20658.667,13364.667,16168.167,40352.5,719903.667,237348.167,230.0,2.667,3.0,1.667,1.333,1.333,1.0
51488.667,97530.5,55286.333,48724.0,17604.0,34175.167,969835.833,317687.5,235.0,2.333,2.667,1.667,1.333,1.333,1.0
30312.667,120139.5,34089.333,29646.833,27760.333,45280.0,973328.5,576462.0,240.0,2.667,2.667,2.0,1.0,1.333,1.0
37935.5,46062.167,19031.167,19951.167,17685.833,16111.833,987978.167,157498.833,245.0,3.333,2.667,2.0,1.0,1.333,1.0
52942.167,71403.833,48534.667,47843.167,25665.167,42422.833,1162704.833,326104.5,250.0,3.333,2.667,2.0,1.0,1.333,1.0
12144.714,21633.857,19851.857,15917.429,11326.429,19574.714,541270.0,115107.429,255.0,3.667,2.667,2.0,1.0,1.333,1.0
17978.333,20587.333,14921.5,20933.0,16359.0,19685.833,850236.333,120568.667,260.0,3.667,3.0,2.0,1.0,1.333,1.0
46436.833,63235.0,30682.5,24702.833,21747.333,34874.833,875600.833,329106.333,265.0,3.667,3.0,2.0,1.0,1.333,1.0
13401.833,17545.833,10841.5,10608.333,5414.5,13142.667,322472.167,83514.333,270.0,3.667,2.667,1.667,1.0,1.667,1.0
140979.0,238965.167,151028.5,88882.167,64518.333,141314.833,1317543.667,607236.667,275.0,4.0,2.667,1.667,1.0,1.667,1.0
16907.333,21918.0,13162.333,10490.833,7186.0,7979.667,704806.167,65115.5,280.0,3.667,2.667,2.0,1.0,2.0,1.0
80633.167,97512.667,38309.167,37116.0,26556.833,29932.167,991137.667,221826.667,285.0,3.667,2.667,2.0,1.0,2.0,1.0
30126.5,28109.333,42054.667,16842.5,14065.667,27948.167,880138.833,85985.167,290.0,3.333,2.667,2.0,1.0,1.667,1.0
21525.167,22914.167,17774.833,13344.0,6593.5,10842.0,860129.5,86179.5,295.0,4.0,2.667,2.0,1.0,1.667,1.0
41620.0,40730.833,26510.5,27518.333,19661.667,27779.667,824717.0,256282.5,300.0,3.667,2.667,2.0,1.0,1.333,1.0
23683.0,21948.833,13816.5,13621.167,9503.0,13138.5,563843.0,105580.833,305.0,3.333,2.667,1.667,1.0,1.333,1.0
34057.167,97814.167,46463.333,36034.667,29269.167,39565.0,898375.667,448399.833,310.0,3.333,2.667,1.667,1.0,1.333,1.0
7843.5,30341.333,22296.5,14299.5,10817.333,11597.833,750971.833,232503.333,315.0,3.333,2.667,1.667,1.0,1.333,1.0
27860.667,37188.333,8171.333,12852.833,4910.333,9159.333,474274.667,62268.333,320.0,3.0,2.667,1.667,1.0,1.333,1.0
6594.833,14126.333,7949.167,3490.0,2028.333,3565.667,100244.667,15369.667,325.0,3.0,2.667,1.667,1.0,1.333,1.0
19665.833,24272.167,11504.167,9931.5,8232.667,8140.167,193307.167,138206.0,330.0,2.667,2.667,1.667,1.0,1.333,1.0
9554.667,32874.5,5372.333,7234.333,3754.5,6191.5,581105.833,39751.833,335.0,2.667,2.667,1.667,1.0,1.667,1.0
18734.333,31981.333,12608.833,18048.833,3979.5,8608.833,590295.833,109829.333,340.0,2.333,2.667,1.667,1.0,1.667,1.0
21339.833,25674.333,15849.333,11013.0,8255.167,9688.167,512219.333,261863.833,345.0,2.333,2.667,1.667,1.0,1.667,1.0
9860.0,29266.0,5582.833,9479.5,3448.0,3837.833,411796.667,98867.333,350.0,2.333,2.667,1.667,1.0,1.667,1.0
14915.833,14144.833,7278.333,8739.0,8075.0,7074.667,266449.667,192509.333,355.0,2.333,2.667,1.667,1.0,1.667,1.0
7040.5,8914.333,6631.0,11358.167,2806.667,3490.333,317643.833,68837.833,360.0,2.333,2.667,1.667,1.0,1.667,1.0
17738.5,20239.833,12668.667,19228.0,4688.833,5934.333,325043.833,53074.0,365.0,2.0,2.667,1.667,1.0,1.667,1.0
161728.333,170379.333,84546.333,60004.167,35988.667,61034.667,683826.167,388057.667,370.0,2.333,2.667,1.667,1.0,1.667,1.0
67566.833,165808.833,53138.333,55257.167,41485.0,74675.5,1261865.667,397840.833,375.0,2.0,2.667,1.667,1.0,1.667,1.0
67819.333,134604.0,45431.0,49252.833,45096.0,59779.333,1270323.5,374206.0,380.0,2.0,2.667,1.667,1.0,1.667,1.0
55797.333,82239.0,38207.167,41174.833,18231.833,44051.333,1208180.333,448926.0,385.0,2.0,2.667,1.667,1.0,1.667,1.0
20708.833,81891.167,32884.0,39570.667,23625.5,14978.833,386593.333,233452.833,390.0,2.0,2.667,1.667,1.0,1.667,1.0
55040.5,60480.0,19214.167,40343.833,10537.167,19961.833,1025067.667,174989.5,395.0,2.0,2.667,1.667,1.0,1.667,1.0
44705.333,46098.333,43069.833,55702.0,25773.667,52605.833,894062.333,276553.333,400.0,2.0,2.667,1.667,1.0,1.667,1.0
70142.667,48535.333,25839.667,23203.0,22851.167,42030.0,806902.833,153727.667,405.0,2.0,2.667,1.667,1.0,1.667,1.0
51541.0,82028.167,41672.667,60655.333,21115.0,44823.333,980371.333,271135.5,410.0,2.0,2.667,1.667,1.0,1.667,1.0
51544.0,43265.5,38395.333,35108.333,15609.833,31934.5,1635385.167,119223.0,415.0,2.0,2.667,1.667,1.0,1.667,1.0
16935.667,31146.667,13583.667,19196.5,7793.667,10497.833,243521.0,147335.0,420.0,2.333,3.0,1.333,1.333,2.0,1.0
23580.333,13416.833,17728.333,13081.333,12553.0,11863.167,255083.5,105800.333,425.0,2.333,3.0,1.333,1.333,2.0,1.0
29713.167,31430.167,15059.333,17938.5,11091.333,18706.667,660510.333,108447.0,430.0,3.667,3.0,1.333,1.333,2.0,1.0
10887.333,18465.667,14384.833,23218.333,5551.333,14792.0,601513.5,89166.833,435.0,3.0,2.667,1.333,1.333,2.0,1.0
16536.833,17148.0,6459.5,14484.167,2748.667,4941.667,260492.167,113772.167,440.0,3.667,2.667,1.667,1.667,2.0,1.0
54238.0,26073.667,24482.333,32846.167,12744.333,23168.0,655463.833,335542.833,445.0,3.667,2.667,1.667,1.667,2.0,1.0
12390.833,15721.833,21269.667,10132.167,11071.667,21148.833,477903.333,195357.833,450.0,4.0,3.0,1.667,1.667,2.0,1.0
63398.5,47911.333,25948.167,21161.167,16474.167,24190.333,738056.0,193362.0,455.0,4.0,3.0,1.667,2.0,2.0,1.0
18110.167,21108.667,20215.833,18342.167,11455.667,16143.167,740332.833,72741.667,460.0,3.667,3.667,1.667,2.0,2.0,1.0
14604.5,24208.167,12255.333,10753.0,11369.667,12677.833,919226.0,79923.667,465.0,3.667,3.333,1.667,2.0,1.667,1.0
133077.833,138091.667,119573.167,39572.5,41142.333,117345.0,909457.833,235172.5,470.0,3.667,3.333,1.667,2.0,1.667,1.0
45804.167,74705.667,30482.833,33441.833,23039.0,22635.833,976471.667,302225.0,475.0,3.333,3.0,1.667,2.0,2.0,1.0
40509.0,46798.0,31392.833,20520.5,14157.667,17334.667,663420.167,165778.5,480.0,3.333,3.0,1.667,1.667,2.0,1.0
22930.167,46439.167,30869.667,29867.667,9244.0,17303.5,574685.167,114974.0,485.0,3.333,3.0,1.667,1.667,2.0,1.0
32164.667,37971.333,30863.667,36146.833,9558.833,21083.167,829584.0,232958.333,490.0,3.333,3.0,1.667,1.667,2.0,1.0
49787.833,70312.667,22419.167,27287.5,9616.667,15734.333,540408.667,225300.833,495.0,3.333,3.0,1.667,1.667,2.0,1.0
13034.667,12435.667,11803.167,13846.333,9320.833,12731.333,242472.833,70505.0,500.0,3.333,3.0,1.667,1.667,2.0,1.0
34218.286,33249.714,28809.857,36144.286,19210.857,18830.571,1083297.429,281800.0,505.0,3.333,3.0,1.667,1.667,2.0,1.0
68531.833,54068.667,28298.5,27517.833,20279.0,19552.167,635065.0,414401.0,510.0,3.333,3.0,1.667,1.667,2.0,1.0
