delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
20635.333,9865.667,20013.333,22209.667,12528.167,16215.833,735418.5,109057.5,5.0,3.0,2.667,1.333,1.0,1.667,1.0
17996.667,89379.0,15069.833,25647.0,11865.333,16049.667,375365.333,91649.5,10.0,3.333,2.667,1.333,1.0,1.333,1.0
12304.0,11275.833,12070.667,7051.333,10908.833,10329.333,268015.167,34268.833,15.0,3.333,2.667,1.333,1.0,1.333,1.0
14862.0,17901.0,15713.667,13328.833,8917.5,7831.0,918693.5,106561.167,20.0,3.333,2.667,1.333,1.0,1.333,1.0
12257.167,22009.167,9361.0,11870.167,6556.833,7678.333,138092.333,105795.0,25.0,2.667,2.667,1.333,1.0,1.333,1.0
13521.333,17031.833,8702.0,14403.5,7114.5,7897.0,120496.667,42468.667,30.0,2.667,2.667,1.333,1.0,1.333,1.0
14154.833,12890.5,11158.0,14994.5,6345.667,7700.333,127294.0,50353.167,35.0,3.0,2.667,1.333,1.0,1.333,1.0
34295.667,68838.333,29982.833,37346.5,17971.167,18814.0,752249.0,201172.167,40.0,3.0,3.0,1.333,1.0,1.333,1.0
12763.333,12974.5,11318.0,8571.333,11556.667,9758.167,544279.0,94357.333,45.0,3.0,3.0,1.333,1.0,1.333,1.0
13764.0,8884.5,10817.5,12428.5,6984.0,7857.167,193512.167,34100.0,50.0,3.0,3.0,1.333,1.0,1.333,1.0
10013.0,58019.667,9348.833,13824.167,5668.0,10787.0,591447.5,107989.0,55.0,3.0,3.0,1.333,1.0,1.333,1.0
26523.0,48986.667,17310.167,22553.0,12320.667,17808.5,391012.167,127327.167,60.0,3.0,3.0,1.333,1.0,1.333,1.0
19778.333,53874.5,26008.5,44024.667,9105.167,18473.167,1125332.333,172156.5,65.0,2.667,3.0,1.333,1.0,1.333,1.0
21886.667,33229.333,15614.833,19178.0,12783.833,11443.5,380121.667,201652.0,70.0,3.0,2.667,1.333,1.0,1.333,1.0
23975.333,58742.0,11753.833,15678.167,8422.833,11476.0,603340.5,152402.667,75.0,3.0,2.667,1.333,1.0,1.333,1.0
26576.167,22053.833,18874.333,11386.0,6890.0,16884.833,247842.167,63228.167,80.0,3.0,2.667,1.333,1.0,1.333,1.0
20105.833,23205.167,11460.833,14165.667,12186.833,11069.0,399440.833,195518.0,85.0,2.667,2.667,1.333,1.0,1.333,1.0
23905.0,14366.5,22320.167,15383.167,6239.167,14734.333,647235.667,88977.333,90.0,2.667,2.667,1.333,1.0,1.333,1.0
8768.5,28047.0,11818.167,18328.167,7835.667,6143.0,505727.167,82276.833,95.0,3.0,2.667,1.333,1.0,1.333,1.0
14290.333,20016.167,11883.333,18013.833,8096.333,10880.333,371411.167,86942.0,100.0,2.667,2.667,1.333,1.0,1.333,1.0
16224.833,10328.667,10588.333,19007.667,7647.167,9407.667,335846.333,56789.333,105.0,3.333,3.0,2.0,1.0,1.333,1.0
23795.333,25535.667,14342.0,16987.667,10594.5,15549.5,525286.167,104919.333,110.0,3.333,3.0,1.667,1.0,1.333,1.0
15976.0,19206.0,11939.667,12933.667,11384.333,11287.333,436304.667,54106.167,115.0,3.333,3.333,1.667,1.0,2.0,1.0
5256.833,7974.667,6655.167,5221.0,3406.833,3843.667,85930.0,24767.5,120.0,3.333,3.333,2.0,1.0,2.0,1.0
4476.0,22259.5,4864.833,5268.333,2810.0,3092.833,166190.5,67703.167,125.0,3.0,3.333,1.667,1.0,2.0,1.0
10188.167,10403.0,5712.167,9519.667,3265.833,3531.0,67554.833,49443.5,130.0,3.333,3.333,1.667,1.0,2.0,1.0
11716.833,5457.0,5501.0,5869.667,2323.5,3444.333,20110.167,11315.833,135.0,3.333,3.333,1.667,1.0,2.0,1.0
2940.667,3828.667,5996.667,2545.5,2272.0,2466.0,16928.0,13872.667,140.0,3.333,3.333,1.667,1.0,2.0,1.0
11517.167,24406.333,7179.5,10526.333,4250.167,5985.667,311369.667,38294.5,145.0,2.667,3.333,1.333,1.0,2.0,1.333
8954.0,14918.833,7362.5,6006.167,3589.0,4104.167,132602.0,88355.833,150.0,2.667,3.333,1.333,1.0,2.0,1.333
6176.5,5184.5,8405.333,5085.833,4705.5,3452.833,19563.5,22633.5,155.0,2.667,2.667,1.333,1.0,2.0,1.0
6102.833,4659.667,4113.833,7206.5,2735.5,3705.167,10736.667,11256.167,160.0,2.667,2.667,1.333,1.333,2.0,1.0
3982.5,6978.667,6599.167,4810.167,3435.167,4727.167,189132.333,22565.167,165.0,2.667,2.667,1.333,1.333,2.0,1.0
12744.667,13881.333,5551.333,4646.5,3524.667,4175.0,52462.833,38300.5,170.0,2.667,2.667,1.333,1.333,2.0,1.0
5665.667,8459.333,4349.833,4482.333,2110.0,2820.167,81514.333,28120.333,175.0,2.667,2.667,1.333,1.333,2.0,1.0
14453.667,7862.167,9883.333,9159.833,4702.833,8137.5,353237.667,79968.833,180.0,2.667,2.667,1.333,1.333,2.0,1.0
7185.286,11354.429,7310.143,5326.571,3499.857,4527.429,98481.286,32632.571,185.0,2.667,2.667,1.333,1.333,2.0,1.0
5876.2,9061.0,8518.8,9498.4,4411.8,5839.4,109829.0,43141.0,190.0,2.667,2.667,1.333,1.333,2.0,1.0
8479.5,18460.667,6046.333,6370.5,3951.833,6069.667,215425.833,58388.0,195.0,2.667,2.667,1.333,1.333,2.0,1.0
10646.714,20953.857,8167.143,6687.286,3445.286,3372.571,416205.571,90221.857,200.0,2.0,2.667,1.333,1.0,2.0,1.0
15051.833,36147.833,14651.833,16126.0,8069.0,10488.333,279594.333,100657.667,205.0,2.667,2.667,1.333,1.0,2.0,1.0
18067.833,24853.5,15820.333,23084.5,9409.5,23158.667,589533.0,151007.167,210.0,3.0,3.333,1.667,1.0,2.0,1.0
11711.667,13253.5,14713.5,14150.833,7684.667,7362.833,482498.5,104846.0,215.0,3.0,3.333,1.667,1.0,2.0,1.0
14622.833,13707.5,16045.333,13742.667,4793.333,6660.167,747573.5,101547.5,220.0,3.0,3.333,2.0,1.0,2.0,1.0
11547.0,18324.167,16618.833,39076.667,7651.0,10868.667,395409.167,155795.0,225.0,3.0,3.667,2.667,1.0,1.333,1.0
20807.167,45082.0,18759.833,39728.0,11695.0,12679.0,932472.667,118912.167,230.0,3.333,3.667,2.667,1.0,1.333,1.0
11278.0,19839.5,19687.0,22797.833,5421.167,9302.167,507991.333,78428.333,235.0,3.333,4.0,2.667,1.0,1.333,1.0
29355.0,63623.167,23218.5,26454.5,10531.0,14370.333,779639.333,162131.0,240.0,3.333,3.667,2.667,1.0,1.333,1.0
17601.667,12622.5,13158.167,45834.667,7436.667,14590.0,429033.333,105043.333,245.0,3.0,3.667,2.667,1.0,1.333,1.0
20090.167,27086.0,16059.0,23415.667,9022.5,11310.833,267053.167,104137.333,250.0,3.333,3.333,2.333,1.0,1.333,1.0
10492.667,11519.0,14062.833,28892.167,6710.167,12204.667,198823.833,62970.167,255.0,3.333,3.667,2.333,1.0,1.333,1.0
9459.833,21060.167,10817.167,27004.5,4844.333,11775.667,822092.167,57769.167,260.0,3.667,4.0,2.0,1.0,2.0,1.0
27105.833,44462.833,17266.5,33085.833,8183.833,13208.333,779977.833,123518.5,265.0,3.333,3.333,2.0,1.0,2.0,1.0
19171.0,21905.667,23482.0,35120.0,14577.833,18687.5,128684.0,76747.333,270.0,3.333,3.333,2.0,1.0,2.0,1.0
31646.0,25606.5,27715.5,26786.0,10389.167,21341.333,154044.5,84538.333,275.0,3.333,3.333,2.0,1.0,2.0,1.0
29749.667,34692.667,27832.0,42974.167,10152.667,14048.833,631124.5,148175.167,280.0,3.333,3.0,2.0,1.0,2.0,1.0
22396.0,46768.333,29655.5,50021.0,25406.833,16366.167,818041.167,253246.0,285.0,3.333,3.0,2.0,1.0,2.0,1.0
23043.833,67754.5,30837.167,21764.667,19487.833,19855.333,829709.333,272252.833,290.0,3.0,3.0,2.0,1.0,2.0,1.0
14115.0,24948.167,25451.0,39130.167,11670.833,16027.833,369163.833,109590.5,295.0,2.667,3.0,2.0,1.0,1.333,1.0
28452.5,26436.833,25771.5,41825.5,10743.167,13535.667,449100.167,68792.0,300.0,2.333,2.667,2.0,1.0,1.333,1.0
29380.333,25018.833,19956.0,25512.333,5660.833,10777.5,592675.5,134608.167,305.0,2.333,2.667,2.0,1.0,1.333,1.0
43185.5,39944.167,19075.833,28795.167,7198.833,7922.333,789059.833,107871.5,310.0,2.667,2.667,2.0,1.0,1.333,1.0
25188.667,54011.167,20040.333,21705.5,5883.667,8671.0,147275.833,62162.333,315.0,2.333,2.667,2.0,1.0,1.333,1.0
20334.667,24899.0,11386.667,20437.0,6345.667,7383.0,338974.5,67677.0,320.0,2.667,2.667,2.0,1.0,1.333,1.0
15737.333,17243.167,9543.5,17017.333,3882.333,4029.333,792535.0,64489.667,325.0,2.667,2.667,2.0,1.0,1.333,1.0
6746.667,8193.333,6365.667,4808.167,3054.0,4506.333,77163.5,41898.833,330.0,2.667,2.667,1.667,1.0,2.0,1.0
7916.167,7048.5,6907.667,7418.833,3960.167,5999.167,80941.5,21453.167,335.0,3.0,3.0,1.667,1.0,2.0,1.0
74357.167,65565.0,24237.167,48234.833,25992.0,18157.333,1203684.833,490941.833,340.0,3.333,2.667,1.667,1.0,1.667,1.0
8389.167,5177.0,7744.167,5731.0,4446.333,4311.5,32511.833,15562.5,345.0,3.667,2.667,1.667,1.0,1.667,1.0
15983.0,7212.167,8259.5,7214.167,8182.333,8419.5,127341.167,38986.833,350.0,3.667,2.667,2.667,1.0,1.333,1.0
12413.0,9928.333,11138.667,7378.833,6790.667,9746.333,379263.833,18914.5,355.0,3.333,2.667,2.667,1.0,1.333,1.0
15459.5,8231.833,12923.5,8752.667,6026.5,8909.333,288250.333,102863.333,360.0,3.333,2.667,2.667,1.0,1.333,1.0
10544.667,18226.333,6937.167,10255.5,4716.667,5126.167,216365.333,57741.0,365.0,3.333,2.667,2.667,1.0,1.333,1.0
20644.333,17493.0,15395.0,17748.833,8601.5,7122.833,317717.0,30556.333,370.0,3.333,2.667,2.667,1.0,1.333,1.0
