delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
19167.333,29275.0,23464.833,20326.167,15077.167,18431.333,390227.167,145912.833,5.0,2.667,3.0,1.0,1.0,1.0,1.0
48195.833,26620.833,69134.5,44230.833,28621.667,53293.5,567850.167,272474.167,10.0,2.667,3.0,1.0,1.0,1.0,1.0
37446.833,41405.333,26826.5,21630.5,16133.833,22313.333,906532.0,88208.167,15.0,2.667,3.0,1.0,1.0,1.0,1.0
81311.5,44327.167,30145.833,38961.0,22573.0,21716.833,1288267.0,181446.333,20.0,2.667,3.0,1.0,1.0,1.0,1.0
20034.667,27592.667,25425.0,11286.5,5821.167,6783.833,262264.833,74870.167,25.0,2.667,3.0,1.0,1.0,1.0,1.0
12531.833,9005.5,19159.5,6356.167,4450.0,9475.5,316023.333,36657.5,30.0,2.667,3.0,1.0,1.0,1.0,1.0
23360.0,54318.0,21941.0,32815.333,18491.667,23048.833,1024105.667,180144.333,35.0,2.667,3.0,1.0,1.0,1.0,1.0
20917.667,13685.167,13147.5,20480.833,3843.667,9491.0,179912.333,52810.667,40.0,3.0,2.667,1.0,1.333,1.0,1.0
83772.333,100351.5,69808.0,46495.0,22474.167,106258.333,1146709.333,418245.333,45.0,3.0,2.667,1.0,1.333,1.0,1.0
10888.0,24694.833,11685.333,17300.833,4869.5,6460.0,177682.167,27338.833,50.0,3.0,2.667,1.0,1.333,1.0,1.0
34330.5,26085.5,24706.667,14058.167,9734.0,21703.667,941656.167,93104.0,55.0,3.0,2.667,1.0,1.333,1.0,1.0
20893.333,32647.167,59686.833,10666.167,16447.667,18350.167,1244823.5,242837.833,60.0,3.0,2.667,1.0,1.333,1.0,1.0
7735.667,12837.667,5986.0,5077.5,4932.0,9276.5,83331.167,53581.0,65.0,3.0,2.667,1.0,1.333,1.0,1.0
83665.667,124551.5,28626.167,71779.833,53139.667,36592.167,556339.167,143148.833,70.0,3.0,2.667,1.0,1.333,1.0,1.0
32031.167,31465.333,27662.833,15796.167,18201.0,24916.167,588882.667,126565.5,75.0,3.0,2.667,1.0,1.333,1.0,1.0
24601.167,48546.0,37891.0,22161.167,14974.167,28512.5,827587.0,123035.667,80.0,3.0,2.667,1.0,1.333,1.0,1.0
34170.167,17741.333,32291.333,12961.333,9399.667,18643.167,442178.667,88856.333,85.0,2.667,2.667,1.0,1.333,1.0,1.0
5049.333,13138.5,13649.333,6713.833,4873.167,6196.833,69515.833,24646.0,90.0,2.667,2.667,1.0,1.333,1.0,1.0
10621.5,15151.667,14375.5,9141.833,8209.833,21117.167,416682.167,79828.167,95.0,2.667,2.667,1.0,1.333,1.0,1.0
161323.5,293943.0,68374.0,86225.5,69194.667,70627.0,1144100.667,521087.0,100.0,2.333,3.0,1.0,1.333,1.0,1.0
29067.5,40680.167,39328.333,22455.167,9985.833,50081.667,893111.0,136862.5,105.0,2.333,3.0,1.0,1.333,1.0,1.0
28080.5,27549.5,16823.5,9061.333,8952.167,11519.333,658419.833,54278.667,110.0,2.333,3.0,1.0,1.333,1.0,1.0
16223.0,11856.833,8848.167,15810.833,6051.5,6781.833,103147.667,44971.5,115.0,2.667,3.0,1.0,1.333,1.0,1.0
22397.333,56592.0,24650.0,18790.5,21861.5,26269.0,516204.0,276815.333,120.0,2.667,3.0,1.0,1.333,1.0,1.0
28097.0,20520.667,29211.5,22722.833,15669.5,23014.0,653193.0,120938.167,125.0,2.667,3.0,1.0,1.333,1.0,1.0
61869.333,53074.667,34060.333,30214.833,17842.667,28668.833,728553.833,514103.0,130.0,3.667,3.667,1.667,1.0,1.0,1.0
40638.5,53804.167,24230.833,24621.667,11937.333,22875.333,668320.667,147603.833,135.0,3.333,3.667,1.667,1.0,1.0,1.0
103604.0,40287.167,80646.667,65491.667,35004.0,40714.333,1197647.0,498715.667,140.0,3.333,3.333,1.333,1.0,1.0,1.0
46480.167,107726.167,30252.167,35147.167,12692.5,39745.5,389280.333,145634.167,145.0,3.333,3.333,1.333,1.0,1.0,1.0
84000.0,115031.167,85139.333,39845.5,36959.833,69273.167,1054205.333,544270.167,150.0,3.333,3.333,1.333,1.0,1.0,1.0
27046.167,18834.0,23666.333,17555.833,8464.0,16691.0,558179.333,170832.333,155.0,3.333,3.333,1.333,1.0,1.0,1.0
12490.333,56453.333,19582.167,18978.333,7280.833,11108.5,539026.833,183560.333,160.0,3.333,2.667,1.0,1.0,1.667,1.0
36499.833,40426.0,43013.333,15132.333,16695.833,23264.167,1165579.5,194837.167,165.0,3.333,2.667,1.0,1.0,1.667,1.0
21730.0,50201.0,69313.833,29713.5,26483.167,24733.667,1312211.333,193459.667,170.0,3.0,2.667,1.0,1.0,2.0,1.0
24848.667,23421.5,22687.167,28819.0,14711.667,14236.833,790277.5,147370.667,175.0,3.0,2.667,1.0,1.0,2.0,1.0
31559.833,20314.5,26277.667,20622.0,13698.833,22997.333,1453444.167,102905.333,180.0,3.0,2.333,1.0,1.0,2.333,1.0
36276.333,43676.833,17679.5,12081.833,9374.0,12035.5,565059.5,133943.333,185.0,3.0,2.667,1.0,1.0,2.0,1.0
77195.333,69868.333,56239.167,86147.167,29761.833,38204.667,1185280.5,215494.5,190.0,3.0,2.333,1.0,1.0,2.333,1.0
45282.857,140702.143,58020.714,34458.714,29970.571,51516.286,884329.857,221490.286,195.0,3.0,2.333,1.0,1.0,2.0,1.0
112558.333,97088.0,68626.333,70366.0,52576.667,50540.333,699342.0,439292.833,200.0,3.333,2.667,1.0,1.0,2.0,1.0
43224.167,45018.833,34872.0,27965.5,17325.5,25627.0,880735.333,159595.0,205.0,3.0,3.333,1.0,1.0,1.667,1.0
31568.667,23510.833,33842.667,33526.333,11034.333,20050.167,969748.833,174890.5,210.0,3.333,3.333,1.0,1.0,1.667,1.0
12638.0,49147.333,28919.167,15848.0,16372.667,18700.333,1222017.0,177912.0,215.0,3.0,3.0,1.0,1.0,2.667,1.0
38611.833,40923.0,24788.333,28521.167,15810.167,22608.0,621681.333,192787.667,220.0,3.333,3.0,1.0,1.0,2.333,1.0
35460.5,31684.0,34909.5,16860.5,11809.333,31656.833,813917.5,167026.0,225.0,3.0,2.667,1.0,1.0,2.333,1.333
46742.333,30933.167,31135.667,29921.667,23333.667,23944.833,1203134.667,178856.833,230.0,3.0,2.667,1.0,1.0,2.333,1.333
29599.0,44921.667,54625.333,38777.667,22677.0,58229.5,897409.167,285670.833,235.0,3.0,2.667,1.0,1.0,2.0,1.333
11764.5,10360.5,17965.0,10322.667,7917.667,14300.833,315063.0,89990.167,240.0,3.0,2.667,1.0,1.0,2.667,1.333
29977.333,57215.833,35207.333,24521.167,18394.833,36318.667,1181728.833,264668.833,245.0,3.0,2.333,1.0,1.0,2.0,1.333
4856.833,7234.0,14078.833,10695.333,5055.333,5189.833,26988.667,17642.167,250.0,2.667,2.333,1.0,1.0,1.0,1.0
11839.333,13106.333,9077.833,11120.667,4489.833,5811.333,177313.0,41337.833,255.0,2.667,2.333,1.0,1.0,1.0,1.0
9381.5,14333.167,11407.0,7800.833,3998.333,9500.833,328017.5,23428.333,260.0,2.667,2.333,1.0,1.0,1.0,1.0
14400.167,44423.833,55431.5,10676.167,18106.667,36985.0,434538.167,258481.0,265.0,2.667,2.333,1.0,1.0,1.0,1.0
17910.0,12530.5,16734.667,13972.5,8166.0,11102.833,498839.833,95038.333,270.0,2.667,2.667,1.0,1.0,1.0,1.0
17456.833,10976.833,36468.833,15039.5,20394.333,23985.667,429917.167,182223.667,275.0,3.0,2.333,1.0,1.0,1.333,1.0
24153.0,46622.333,52559.833,15996.333,15940.833,34873.833,347791.0,164359.167,280.0,3.0,2.333,1.0,1.0,1.333,1.0
14774.167,26047.833,26616.333,11036.833,11154.833,15742.833,185977.0,60860.167,285.0,2.667,2.333,1.0,1.0,1.333,1.0
8380.5,9959.0,14022.833,10344.0,10177.833,15227.333,246534.833,73933.333,290.0,2.667,2.333,1.0,1.0,1.333,1.0
8432.667,9700.333,10902.5,9381.667,4658.833,7172.667,15839.667,24233.667,295.0,2.667,2.333,1.0,1.0,1.333,1.0
21871.333,57254.167,74200.167,23292.667,17891.333,41624.0,576695.667,146463.667,300.0,2.667,2.333,1.0,1.0,1.333,1.0
12377.333,35281.667,61982.0,18984.333,17393.167,56806.167,942468.167,128542.667,305.0,2.667,2.333,1.0,1.0,1.333,1.0
25077.0,16653.333,23581.333,15934.333,9669.167,9727.333,548234.167,259304.833,310.0,2.667,2.333,1.0,1.0,1.333,1.0
