delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
39425.0,49879.6,25006.2,19548.2,8494.6,14860.4,1061563.0,340033.4,5.0,2.0,3.0,1.0,1.0,1.667,1.0
57219.571,126993.429,29522.571,34070.429,13320.143,17978.857,968553.429,343841.429,10.0,2.333,3.0,1.0,1.0,1.667,1.0
26707.5,27260.333,19395.0,35134.833,4662.833,6712.167,999364.833,224897.833,15.0,2.0,3.0,1.0,1.0,1.667,1.0
139998.167,95545.167,61253.0,59443.333,20172.667,30478.833,1098315.5,469175.667,20.0,2.0,3.0,1.0,1.0,1.667,1.0
16724.5,24507.833,8203.833,12647.5,4346.5,5082.667,703696.333,113215.333,25.0,2.0,3.0,1.0,1.0,1.667,1.0
106336.167,47302.667,51406.667,75446.167,7194.833,12587.833,1206435.833,258344.333,30.0,2.0,3.0,1.0,1.0,1.667,1.0
13314.5,6278.667,4846.333,6010.0,3627.667,4270.5,762385.667,62982.0,35.0,2.0,3.0,1.0,1.0,1.667,1.0
25865.0,64452.667,16230.333,16817.833,7090.5,11633.333,812142.167,106373.5,40.0,2.333,3.0,1.0,1.0,1.333,1.0
14228.0,23826.0,7128.167,10377.5,2667.5,3656.833,413139.333,71078.5,45.0,2.333,3.0,1.0,1.0,1.333,1.0
11135.667,46490.5,15166.833,16943.667,3541.167,4236.667,658455.167,238005.667,50.0,2.0,3.0,1.0,1.0,1.333,1.0
19484.667,93649.333,19451.833,20190.833,8561.167,12344.167,1516490.167,242500.833,55.0,2.0,3.0,1.0,1.0,1.333,1.0
34009.333,26044.5,16247.5,13513.5,8857.833,7479.167,1101948.167,156461.667,60.0,2.333,3.0,1.0,1.0,1.333,1.0
22590.833,20419.5,15179.0,22073.667,4562.833,6868.667,695956.5,80908.333,65.0,2.0,3.0,1.0,1.0,1.333,1.0
27135.833,17896.167,21194.167,19364.167,5513.667,8331.5,1392614.167,146277.333,70.0,2.333,3.0,1.0,1.0,1.333,1.0
