results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.82705516, hey so I'm against something is Emily refugees in Korea generally speaking,0.91283858,108.3,108.0,hey,3,en-us,119.520409
0.82705516,,0.91283858,108.9,108.3,so,3,en-us,119.520409
0.82705516,,0.91283858,110.1,109.8,I'm,3,en-us,119.520409
0.82705516,,0.91283858,110.8,110.1,against,3,en-us,119.520409
0.82705516,,0.71101111,111.6,110.9,something,3,en-us,119.520409
0.82705516,,0.71939385,112.0,111.6,is,3,en-us,119.520409
0.82705516,,0.72057986,113.6,113.0,Emily,3,en-us,119.520409
0.82705516,,0.91283858,114.2,113.6,refugees,3,en-us,119.520409
0.82705516,,0.75376505,114.4,114.2,in,3,en-us,119.520409
0.82705516,,0.82057899,115.0,114.4,Korea,3,en-us,119.520409
0.82705516,,0.91283858,117.3,116.8,generally,3,en-us,119.520409
0.82705516,,0.7223016,118.1,117.3,speaking,3,en-us,119.520409
0.799119, hey so I'm against something these are many refugees in Korea generally speaking these refugees the refugee by the meaning of refugee is that they have some problems in their country they are endangered by certain issues related to their may be religious,0.70115596,108.3,108.0,hey,3,en-us,137.821816
0.799119,,0.75191468,108.9,108.3,so,3,en-us,137.821816
0.799119,,0.70115608,110.1,109.8,I'm,3,en-us,137.821816
0.799119,,0.81929749,110.8,110.1,against,3,en-us,137.821816
0.799119,,0.8651005,111.5,110.9,something,3,en-us,137.821816
0.799119,,0.72521317,112.1,111.5,these,3,en-us,137.821816
0.799119,,0.84041488,113.1,113.0,are,3,en-us,137.821816
0.799119,,0.81503671,113.6,113.1,many,3,en-us,137.821816
0.799119,,0.91283858,114.2,113.6,refugees,3,en-us,137.821816
0.799119,,0.72638744,114.4,114.2,in,3,en-us,137.821816
0.799119,,0.7710802,115.0,114.4,Korea,3,en-us,137.821816
0.799119,,0.91283858,117.3,116.8,generally,3,en-us,137.821816
0.799119,,0.71762979,118.1,117.3,speaking,3,en-us,137.821816
0.799119,,0.75101852,121.9,121.6,these,3,en-us,137.821816
0.799119,,0.86175263,123.0,121.9,refugees,3,en-us,137.821816
0.799119,,0.91283858,124.7,124.5,the,3,en-us,137.821816
0.799119,,0.89663506,125.3,124.7,refugee,3,en-us,137.821816
0.799119,,0.72930914,125.7,125.3,by,3,en-us,137.821816
0.799119,,0.91283858,126.1,126.0,the,3,en-us,137.821816
0.799119,,0.91283858,126.4,126.1,meaning,3,en-us,137.821816
0.799119,,0.74193805,126.5,126.4,of,3,en-us,137.821816
0.799119,,0.91283858,127.1,126.5,refugee,3,en-us,137.821816
0.799119,,0.91283858,127.4,127.1,is,3,en-us,137.821816
0.799119,,0.72285539,128.0,127.4,that,3,en-us,137.821816
0.799119,,0.7765072,128.8,128.5,they,3,en-us,137.821816
0.799119,,0.91283858,129.1,128.8,have,3,en-us,137.821816
0.799119,,0.80404705,129.4,129.1,some,3,en-us,137.821816
0.799119,,0.91283858,129.9,129.4,problems,3,en-us,137.821816
0.799119,,0.72442865,130.0,129.9,in,3,en-us,137.821816
0.799119,,0.91283858,130.2,130.0,their,3,en-us,137.821816
0.799119,,0.7710802,130.8,130.2,country,3,en-us,137.821816
0.799119,,0.71878469,131.3,130.9,they,3,en-us,137.821816
0.799119,,0.72638744,131.5,131.3,are,3,en-us,137.821816
0.799119,,0.73465323,132.4,131.5,endangered,3,en-us,137.821816
0.799119,,0.76974636,132.8,132.4,by,3,en-us,137.821816
0.799119,,0.8809638,133.4,132.8,certain,3,en-us,137.821816
0.799119,,0.87536365,134.6,133.8,issues,3,en-us,137.821816
0.799119,,0.91283858,134.9,134.6,related,3,en-us,137.821816
0.799119,,0.74193805,135.1,134.9,to,3,en-us,137.821816
0.799119,,0.53254139,135.7,135.1,their,3,en-us,137.821816
0.799119,,0.76372188,136.5,136.4,may,3,en-us,137.821816
0.799119,,0.62241018,136.9,136.5,be,3,en-us,137.821816
0.799119,,0.74042755,137.6,136.9,religious,3,en-us,137.821816
0.85795063, these refugees the refugee by the meaning of refugee is that they have some problems in their country they are endangered by certain issues related to their religious or some political issues and these yemenite yemeni refugees who came into Jeju Island are,0.91283858,122.0,121.6,these,3,en-us,150.390251
0.85795063,,0.91283858,123.0,122.0,refugees,3,en-us,150.390251
0.85795063,,0.91283858,124.7,124.6,the,3,en-us,150.390251
0.85795063,,0.91283858,125.3,124.7,refugee,3,en-us,150.390251
0.85795063,,0.91283858,125.8,125.3,by,3,en-us,150.390251
0.85795063,,0.91283858,126.1,126.0,the,3,en-us,150.390251
0.85795063,,0.91283858,126.4,126.1,meaning,3,en-us,150.390251
0.85795063,,0.91283858,126.5,126.4,of,3,en-us,150.390251
0.85795063,,0.91283858,127.1,126.5,refugee,3,en-us,150.390251
0.85795063,,0.91283858,127.4,127.1,is,3,en-us,150.390251
0.85795063,,0.91283858,128.1,127.4,that,3,en-us,150.390251
0.85795063,,0.91283858,128.8,128.6,they,3,en-us,150.390251
0.85795063,,0.91283858,129.1,128.8,have,3,en-us,150.390251
0.85795063,,0.91283858,129.4,129.1,some,3,en-us,150.390251
0.85795063,,0.91283858,130.0,129.4,problems,3,en-us,150.390251
0.85795063,,0.91283858,130.1,130.0,in,3,en-us,150.390251
0.85795063,,0.91283858,130.2,130.1,their,3,en-us,150.390251
0.85795063,,0.91283858,130.8,130.2,country,3,en-us,150.390251
0.85795063,,0.91283858,131.3,130.9,they,3,en-us,150.390251
0.85795063,,0.91283858,131.6,131.3,are,3,en-us,150.390251
0.85795063,,0.91283858,132.4,131.6,endangered,3,en-us,150.390251
0.85795063,,0.91283858,132.8,132.4,by,3,en-us,150.390251
0.85795063,,0.91283858,133.5,132.8,certain,3,en-us,150.390251
0.85795063,,0.91283858,134.6,133.8,issues,3,en-us,150.390251
0.85795063,,0.91283858,135.0,134.6,related,3,en-us,150.390251
0.85795063,,0.91283858,135.1,135.0,to,3,en-us,150.390251
0.85795063,,0.91283858,135.7,135.1,their,3,en-us,150.390251
0.85795063,,0.91283858,137.7,136.9,religious,3,en-us,150.390251
0.85795063,,0.91283858,138.4,138.1,or,3,en-us,150.390251
0.85795063,,0.91283858,138.9,138.4,some,3,en-us,150.390251
0.85795063,,0.91283858,139.6,139.0,political,3,en-us,150.390251
0.85795063,,0.91283858,140.3,139.6,issues,3,en-us,150.390251
0.85795063,,0.91283858,141.3,140.7,and,3,en-us,150.390251
0.85795063,,0.91283858,141.8,141.3,these,3,en-us,150.390251
0.85795063,,0.85504127,142.8,142.0,yemenite,3,en-us,150.390251
0.85795063,,0.72355342,143.3,142.8,yemeni,3,en-us,150.390251
0.85795063,,0.77758342,144.4,143.3,refugees,3,en-us,150.390251
0.85795063,,0.73674953,145.5,144.9,who,3,en-us,150.390251
0.85795063,,0.75529289,146.3,145.8,came,3,en-us,150.390251
0.85795063,,0.37202206,147.1,146.3,into,3,en-us,150.390251
0.85795063,,0.74397439,147.7,147.3,Jeju,3,en-us,150.390251
0.85795063,,0.35628751,148.4,147.7,Island,3,en-us,150.390251
0.85795063,,0.53486496,149.6,148.7,are,3,en-us,150.390251
0.82404131, or some political issues and these Gemini yemeni refugees who came in to Jeju Island are,0.91283858,138.4,138.0,or,3,en-us,150.841272
0.82404131,,0.91283858,138.8,138.4,some,3,en-us,150.841272
0.82404131,,0.91283858,139.6,139.0,political,3,en-us,150.841272
0.82404131,,0.91283858,140.2,139.6,issues,3,en-us,150.841272
0.82404131,,0.91283858,141.3,140.7,and,3,en-us,150.841272
0.82404131,,0.91283858,141.7,141.3,these,3,en-us,150.841272
0.82404131,,0.69212973,142.8,142.0,Gemini,3,en-us,150.841272
0.82404131,,0.84468484,143.3,142.8,yemeni,3,en-us,150.841272
0.82404131,,0.75683331,144.3,143.3,refugees,3,en-us,150.841272
0.82404131,,0.72132897,145.5,144.8,who,3,en-us,150.841272
0.82404131,,0.72834665,146.3,145.8,came,3,en-us,150.841272
0.82404131,,0.91283858,146.5,146.3,in,3,en-us,150.841272
0.82404131,,0.74281329,147.1,146.5,to,3,en-us,150.841272
0.82404131,,0.88345057,147.7,147.3,Jeju,3,en-us,150.841272
0.82404131,,0.6959269,148.3,147.7,Island,3,en-us,150.841272
0.82404131,,0.72927737,149.5,148.7,are,3,en-us,150.841272
0.89964378, there are no money not clear evidence why they came here like we speculate that majority have come to Korea for just for work and they don't they didn't come as general legitimate route Korea whether they chose to complicate their come here as a refugee,0.91283858,152.3,152.1,there,3,en-us,179.435966
0.89964378,,0.91283858,152.4,152.3,are,3,en-us,179.435966
0.89964378,,0.91283858,152.6,152.4,no,3,en-us,179.435966
0.89964378,,0.91283858,152.9,152.6,money,3,en-us,179.435966
0.89964378,,0.91283858,153.4,153.1,not,3,en-us,179.435966
0.89964378,,0.91283858,153.7,153.4,clear,3,en-us,179.435966
0.89964378,,0.91283858,154.4,153.7,evidence,3,en-us,179.435966
0.89964378,,0.91283858,155.6,155.3,why,3,en-us,179.435966
0.89964378,,0.91283858,155.8,155.6,they,3,en-us,179.435966
0.89964378,,0.91283858,156.1,155.8,came,3,en-us,179.435966
0.89964378,,0.91283858,156.7,156.1,here,3,en-us,179.435966
0.89964378,,0.91283858,157.3,156.9,like,3,en-us,179.435966
