delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.16,-1.251,-1.343,-1.066,-0.561,-0.005,-1.105,-0.838,5.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.553,-1.543,-1.552,-1.266,-0.788,-1.057,-1.762,-1.737,10.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.432,-0.646,-1.347,-1.186,0.145,-0.571,-2.403,-1.249,15.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.584,-1.491,-1.487,-1.37,-0.354,-0.78,-2.544,-1.515,20.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.616,-1.403,-1.594,-1.403,-1.048,-1.272,-2.379,-1.895,25.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.482,-1.519,-1.549,-1.361,-0.941,-1.149,-2.325,-1.691,30.0,2.667,3.0,1.0,1.0,1.333,1.0
-1.668,-1.546,-1.587,-1.417,-1.085,-1.164,-2.689,-1.935,35.0,3.0,2.667,1.0,1.0,1.667,1.333
-1.575,-1.169,-1.468,-1.388,-0.763,-0.647,-2.062,-1.447,40.0,2.333,3.0,1.0,1.0,1.0,1.0
-1.213,-1.045,-1.265,-1.26,0.116,-0.506,-0.734,-1.316,45.0,3.0,3.0,1.0,1.0,1.0,1.0
-1.246,-1.146,-1.429,-1.308,0.102,-0.27,-0.265,-1.242,50.0,2.333,3.0,1.0,1.0,1.0,1.0
0.566,0.507,-0.585,-0.794,4.341,3.344,2.723,-0.166,55.0,3.0,3.0,1.0,1.0,1.0,1.0
-1.37,-1.065,-1.21,-1.224,0.191,0.0,-0.63,-1.655,60.0,2.333,3.0,1.0,1.0,1.0,1.0
-0.728,-0.151,-1.211,-1.209,0.854,0.036,0.107,-0.905,65.0,2.333,3.0,1.0,1.0,1.0,1.0
-1.395,-1.25,-1.375,-1.247,-0.195,-0.267,-1.575,-1.176,70.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.083,-0.389,-1.26,-0.967,1.225,0.593,-0.449,-0.538,75.0,2.333,2.333,1.0,1.0,1.667,1.0
-1.565,-1.21,-1.437,-1.371,-0.532,-0.599,-1.702,-1.344,80.0,3.0,2.333,1.0,1.0,1.667,1.0
-0.986,-0.668,-1.145,-0.902,1.63,-0.182,0.357,-0.777,85.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.097,-0.932,-1.295,-1.284,-0.021,0.417,0.839,-1.476,90.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.482,-1.562,-1.544,-1.367,-0.995,-1.119,-0.829,-1.879,95.0,3.0,3.0,1.0,1.0,1.0,1.0
-1.388,-1.125,-1.463,-1.199,-0.174,-0.195,-1.64,-1.756,100.0,3.0,3.0,1.0,1.0,1.0,1.0
-1.462,-1.297,-1.594,-1.343,-0.798,-1.092,-1.691,-1.793,105.0,3.0,3.0,1.0,1.0,1.0,1.0
