delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-0.959,-0.825,-1.158,-1.21,0.076,-0.035,0.438,-0.177,5.0,2.0,3.0,1.0,1.0,1.667,1.0
-0.587,0.55,-1.063,-0.994,0.861,0.259,0.128,-0.155,10.0,2.333,3.0,1.0,1.0,1.667,1.0
-1.225,-1.228,-1.276,-0.979,-0.547,-0.805,0.231,-0.848,15.0,2.0,3.0,1.0,1.0,1.667,1.0
1.144,-0.01,-0.399,-0.618,1.975,1.44,0.56,0.575,20.0,2.0,3.0,1.0,1.0,1.667,1.0
-1.434,-1.277,-1.51,-1.312,-0.599,-0.959,-0.754,-1.498,25.0,2.0,3.0,1.0,1.0,1.667,1.0
0.44,-0.871,-0.605,-0.381,-0.136,-0.25,0.921,-0.653,30.0,2.0,3.0,1.0,1.0,1.667,1.0
-1.506,-1.602,-1.58,-1.41,-0.716,-1.036,-0.559,-1.791,35.0,2.0,3.0,1.0,1.0,1.667,1.0
-1.243,-0.565,-1.342,-1.25,-0.153,-0.34,-0.393,-1.538,40.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.486,-1.289,-1.533,-1.345,-0.872,-1.094,-1.722,-1.744,45.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.551,-0.885,-1.364,-1.248,-0.73,-1.039,-0.905,-0.772,50.0,2.0,3.0,1.0,1.0,1.333,1.0
-1.376,-0.044,-1.274,-1.2,0.087,-0.273,1.954,-0.745,55.0,2.0,3.0,1.0,1.0,1.333,1.0
-1.073,-1.25,-1.342,-1.299,0.135,-0.733,0.573,-1.246,60.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.312,-1.35,-1.364,-1.172,-0.564,-0.79,-0.78,-1.687,65.0,2.0,3.0,1.0,1.0,1.333,1.0
-1.216,-1.395,-1.238,-1.212,-0.409,-0.652,1.541,-1.306,70.0,2.333,3.0,1.0,1.0,1.333,1.0
-0.975,-1.148,-1.343,-1.144,0.397,-0.248,0.074,-1.339,75.0,2.333,3.0,1.0,1.0,1.333,1.0
-0.135,0.338,-0.371,-0.834,2.296,1.269,0.519,0.847,80.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.574,-1.349,-1.554,-1.406,-0.892,-1.223,-2.469,-1.854,85.0,2.0,3.0,1.0,1.0,1.333,1.0
-1.439,-1.286,-1.528,-1.372,-0.87,-1.098,-1.989,-1.722,90.0,2.0,3.0,1.0,1.0,1.333,1.0
-1.229,-1.362,-1.559,-1.201,-0.902,-1.084,-1.95,-1.747,95.0,2.0,3.0,1.0,1.0,1.333,1.0
-0.646,-1.302,-1.137,-1.279,0.137,-0.771,-0.887,-1.492,100.0,2.0,3.0,1.0,1.0,1.333,1.0
-0.912,-1.038,-1.39,-1.244,0.095,0.281,-1.252,-1.442,105.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.38,-1.482,-1.333,-1.29,-0.847,-1.02,0.343,-1.454,110.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.369,-1.469,-1.434,-1.299,-0.681,-0.94,-0.659,-1.744,115.0,2.333,3.0,1.0,1.0,1.333,1.0
-1.075,-1.017,-1.32,-1.102,-0.602,-0.783,0.399,-1.783,120.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.287,-1.528,-1.343,-1.184,-0.624,-1.034,-0.7,-1.631,125.0,3.0,3.333,1.0,1.0,1.0,1.0
-0.584,-0.478,-1.298,-0.893,-0.256,-0.428,0.241,-1.168,130.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.59,-1.576,-1.527,-1.414,-0.872,-1.086,-0.468,-1.648,135.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.269,-1.142,-1.473,-1.272,0.112,-0.438,-0.836,-0.77,140.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.341,-1.305,-1.438,-1.293,-0.154,-0.64,0.13,-1.745,145.0,3.0,3.333,1.0,1.0,1.0,1.0
0.188,-1.041,-1.289,-0.734,0.669,-0.062,1.847,-0.167,150.0,3.0,3.333,1.0,1.0,1.0,1.0
-0.947,-1.263,-1.45,-1.306,-0.393,-0.458,0.348,-1.716,155.0,2.667,3.333,1.0,1.0,1.0,1.0
-1.122,-1.097,-1.15,-1.14,0.048,-0.888,0.566,-1.451,160.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.105,-1.202,-1.438,-1.092,-0.67,-0.784,-0.82,-1.551,165.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.302,-1.383,-1.402,-1.252,-0.424,-0.587,0.085,-1.294,170.0,2.667,3.333,1.0,1.0,1.0,1.0
-1.409,-1.013,-1.278,-0.865,-0.249,-0.421,0.871,-1.059,175.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.207,-1.111,-1.209,-1.088,0.741,-0.157,1.821,-1.404,180.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.135,-1.125,-1.265,-1.196,-0.435,-0.212,-0.615,-1.659,185.0,3.333,3.333,1.0,1.0,1.0,1.0
-1.249,-1.254,-1.466,-1.24,-0.182,-0.855,-0.424,-1.298,190.0,3.333,3.333,1.0,1.0,1.0,1.0
-1.41,-1.063,-1.331,-1.248,-0.031,-0.4,-0.97,-0.891,195.0,3.333,3.333,1.0,1.0,1.0,1.0
-1.327,-0.552,-1.348,-1.228,0.826,-0.436,0.645,-0.554,200.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.278,-1.011,-1.519,-1.289,-0.43,-1.094,-1.151,-1.593,205.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.568,-1.436,-1.482,-1.331,-0.677,-0.879,-2.12,-1.858,210.0,3.0,3.333,1.0,1.0,1.0,1.0
-0.878,-1.052,-1.347,-1.227,-0.16,-0.687,-0.664,-1.705,215.0,3.0,3.333,1.0,1.0,1.0,1.0
-1.415,-0.973,-1.501,-1.224,0.129,-0.734,-0.716,-1.004,220.0,2.667,2.667,1.0,1.0,1.0,1.667
-1.097,-1.116,-1.311,-1.124,1.519,-0.15,0.038,-0.844,225.0,2.667,2.667,1.0,1.0,1.0,1.667
-1.513,-0.744,-1.563,-1.372,-0.383,-0.992,-1.368,-1.729,230.0,2.667,2.667,1.0,1.0,1.0,1.667
-0.393,0.04,-1.309,-0.938,1.827,-0.14,-0.913,-0.46,235.0,2.667,2.667,1.0,1.0,1.0,1.667
-0.812,0.441,-1.33,-0.841,2.505,0.674,-0.005,-1.014,240.0,2.667,2.667,1.0,1.0,1.0,1.667
-1.042,-1.124,-1.379,-0.597,-0.873,-0.607,0.574,-1.276,245.0,2.667,2.667,1.0,1.0,1.0,1.667
-1.213,-1.023,-1.456,-1.192,-0.5,-0.639,-0.563,-1.394,250.0,2.667,2.667,1.0,1.0,1.0,1.667
-0.875,-1.073,-1.336,-1.073,-0.422,-0.798,-0.384,-1.091,255.0,2.667,2.667,1.0,1.0,1.0,1.667
-1.47,-1.37,-1.561,-1.249,-0.478,-0.958,-0.796,-1.633,260.0,2.667,2.667,1.0,1.0,1.0,1.667
-1.431,-1.161,-1.457,-1.349,-0.466,-0.976,-1.227,-1.653,265.0,2.333,2.667,1.0,1.0,1.0,1.667
-0.963,-1.062,-1.263,-0.898,-0.092,-0.061,0.276,-1.184,270.0,2.333,2.667,1.0,1.0,1.0,1.667
-1.632,-1.459,-1.52,-1.35,-0.719,-1.066,-0.736,-1.872,275.0,2.333,2.667,1.0,1.0,1.0,1.667
-1.144,-0.977,-1.448,-1.157,0.043,-0.628,-1.406,-1.073,280.0,3.333,2.667,1.0,1.667,1.333,1.333
-1.421,-1.372,-1.541,-1.348,-0.083,-0.748,0.63,-1.811,285.0,3.333,2.667,1.0,1.667,1.333,1.333
-1.378,-0.988,-1.452,-1.326,-0.562,-0.771,0.006,-0.267,290.0,3.0,2.667,1.0,1.667,1.333,1.333
-1.394,-1.3,-1.444,-1.309,-0.601,-0.826,-1.224,-1.793,295.0,3.0,2.667,1.0,1.667,1.333,1.333
-1.157,-1.33,-1.494,-1.298,-0.268,-0.318,-1.077,-1.606,300.0,3.333,2.667,1.0,1.667,1.333,1.333
-1.51,-1.339,-1.443,-1.037,0.178,-0.244,-1.2,-1.265,305.0,3.0,2.667,1.0,1.667,1.333,1.333
-1.366,-1.257,-1.518,-1.302,-0.604,-0.669,-0.234,-1.758,310.0,3.333,2.667,1.0,1.667,1.333,1.333
-1.267,-1.321,-1.517,-1.322,-0.495,-0.942,-1.394,-0.672,315.0,3.0,2.667,1.0,1.667,1.333,1.333
