delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.484,-1.519,-1.375,-1.31,0.431,-0.407,-0.421,-1.76,5.0,3.333,4.0,2.333,1.0,1.333,1.0
-1.715,-1.559,-1.597,-1.41,-1.218,-1.332,-1.499,-2.008,10.0,3.333,3.667,2.333,1.0,1.333,1.0
-0.886,-1.343,-1.422,-1.131,-0.181,-0.953,-1.4,-1.946,15.0,3.667,3.667,2.333,1.0,1.333,1.0
-1.374,-1.123,-1.297,-1.285,-0.741,-0.809,-1.409,-1.774,20.0,3.667,3.667,2.333,1.0,1.333,1.0
-0.654,-0.554,-0.555,-0.808,36.482,13.845,-0.357,-0.913,25.0,3.667,3.667,2.333,1.0,1.333,1.0
-1.208,-1.057,-1.527,-1.267,-1.013,-1.207,-1.061,-1.735,30.0,3.667,3.667,2.333,1.0,1.333,1.0
-1.302,-1.297,-1.436,-1.347,-0.178,-0.559,-0.452,-1.863,35.0,3.333,4.0,2.0,1.0,1.333,1.0
-1.345,-1.265,-1.046,-1.018,-0.598,-0.532,0.054,-1.405,40.0,4.0,4.0,1.667,1.0,1.333,1.0
-0.403,0.246,-1.252,-1.005,-0.498,-0.532,1.627,-0.412,45.0,4.0,3.667,1.333,1.0,1.333,1.0
-1.695,-1.591,-1.498,-1.377,-1.032,-1.097,-1.299,-1.816,50.0,4.0,4.0,1.333,1.0,1.333,1.0
-0.954,-0.801,-1.06,-0.879,0.273,0.377,1.128,0.921,55.0,4.0,4.0,1.333,1.0,1.333,1.0
-1.362,-1.485,-1.498,-1.24,-0.888,-1.067,-0.311,-1.792,60.0,4.0,4.0,1.667,1.0,1.333,1.0
-1.349,-1.41,-1.481,-1.098,-0.506,-0.739,-0.912,-1.04,65.0,4.333,4.0,1.667,1.0,1.333,1.0
-0.766,-1.252,-1.354,-1.161,0.391,-0.211,0.531,-1.034,70.0,4.333,4.0,1.667,1.0,1.667,1.0
-1.421,-1.386,-1.481,-1.183,-0.018,-0.476,0.088,-1.608,75.0,4.333,4.0,1.667,1.0,1.333,1.0
-1.344,-1.453,-1.46,-1.149,-0.811,-0.928,-0.406,-1.427,80.0,4.333,4.0,1.667,1.0,1.333,1.0
-1.565,-1.619,-1.491,-1.325,-1.113,-1.097,-1.925,-1.963,85.0,4.0,4.0,1.667,1.0,1.333,1.0
-1.147,-1.201,-1.371,-1.328,-0.745,-0.732,-0.28,-1.782,90.0,4.333,4.0,1.667,1.0,1.333,1.0
-1.624,-1.476,-1.579,-1.359,-0.887,-1.184,-1.393,-1.843,95.0,4.333,4.0,1.667,1.0,1.333,1.0
-1.386,-1.245,-1.349,-1.149,-0.39,-0.398,-1.609,-1.613,100.0,4.0,4.0,1.667,1.0,1.333,1.0
-1.472,-1.404,-1.229,-1.099,-0.894,-0.888,-0.034,-1.791,105.0,4.0,3.667,1.667,1.0,1.333,1.0
-1.426,-1.468,-1.555,-1.39,-0.957,-1.25,-0.07,-1.99,110.0,4.0,4.0,1.667,1.0,1.333,1.0
-1.462,-1.102,-1.366,-1.277,-0.531,-0.941,-0.559,-1.26,115.0,4.0,4.0,1.667,1.0,1.333,1.0
-1.595,-1.528,-1.479,-1.317,-0.523,-1.083,-1.634,-1.863,120.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.39,-1.534,-1.499,-1.392,-0.853,-1.036,-2.51,-1.919,125.0,3.0,3.667,1.333,1.0,1.0,1.0
-1.441,-1.23,-1.294,-1.214,0.215,-0.071,-1.476,-1.712,130.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.397,-1.284,-1.34,-1.343,-0.649,-0.813,-2.211,-1.81,135.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.596,-1.232,-1.455,-1.196,-0.654,-0.909,-1.945,-1.567,140.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.655,-1.601,-1.599,-1.396,-1.152,-1.287,-2.846,-1.9,145.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.375,-1.403,-1.465,-1.294,-0.829,-1.21,-1.356,-1.807,150.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.407,-1.336,-1.367,-1.181,-0.453,-0.778,-1.843,-1.576,155.0,3.333,3.667,1.333,1.0,1.0,1.0
-0.757,-0.943,-1.211,-1.175,-0.695,-0.902,-0.253,-1.413,160.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.353,-1.275,-1.28,-1.237,-0.797,-0.755,-1.65,-1.779,165.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.087,-1.178,-1.223,-1.077,0.021,-0.864,-0.927,-1.177,170.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.425,-1.527,-1.534,-1.345,-1.19,-1.273,-2.107,-1.587,175.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.673,-1.46,-1.537,-1.417,-1.106,-1.238,-2.461,-1.946,180.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.655,-1.404,-1.526,-1.37,-1.061,-1.116,-2.668,-1.873,185.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.266,-0.889,-1.443,-1.163,-0.404,-0.794,-1.357,-1.367,190.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.554,-1.351,-1.534,-1.367,-1.102,-1.279,-2.756,-1.891,195.0,3.333,3.333,1.333,1.0,1.0,1.0
-0.711,-0.538,-1.158,-0.941,-0.767,-1.075,-0.794,-1.418,200.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.032,-1.404,-1.129,-1.053,-0.572,-0.542,-1.831,-1.559,205.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.218,-1.108,-1.306,-1.079,-0.631,-1.041,-0.316,-1.586,210.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.258,-1.429,-1.249,-1.015,-0.765,-0.651,-1.632,-1.734,215.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.513,-1.144,-1.465,-1.295,-0.75,-0.821,-2.626,-1.758,220.0,3.333,3.333,1.333,1.0,1.0,1.0
-0.917,-0.807,-1.191,-1.109,0.788,0.042,-0.24,-1.39,225.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.522,-0.942,-1.381,-1.308,0.388,-0.217,-1.517,-1.421,230.0,3.333,3.333,1.333,1.0,1.0,1.0
-1.425,-1.565,-1.427,-1.273,-0.78,-0.951,-0.57,-1.901,235.0,3.333,3.333,1.333,1.0,1.0,1.0
-0.821,-0.826,-0.719,-0.335,0.531,-0.483,-1.163,-1.718,240.0,3.667,3.667,1.667,1.0,1.0,1.0
-1.072,-1.067,-1.221,-1.149,-0.2,-0.107,-0.225,-1.453,245.0,3.667,3.667,1.667,1.0,1.0,1.0
-1.121,-0.588,-1.459,-1.224,-0.951,-1.165,-0.647,-1.426,250.0,3.667,3.667,1.667,1.0,1.0,1.0
-1.143,-1.4,-0.902,-0.907,-0.33,-0.57,0.28,-1.811,255.0,3.333,3.667,1.333,1.0,1.0,1.0
-0.843,-0.798,-0.974,-0.753,-0.225,-0.116,-1.253,-1.672,260.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.257,-0.971,-0.169,-0.767,5.479,2.441,0.046,-0.962,265.0,3.667,3.667,1.333,1.0,1.0,1.0
-1.481,-1.317,-1.463,-1.379,-0.603,-1.001,-1.488,-1.88,270.0,3.333,3.667,1.333,1.0,1.0,1.0
-0.687,-0.665,-0.72,-0.701,-0.057,-0.075,-1.458,-1.398,275.0,3.333,3.667,1.333,1.0,1.0,1.0
-0.548,-1.231,-0.507,-0.91,0.931,0.963,-0.174,0.055,280.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.201,-1.464,-1.432,-1.181,-0.903,-1.057,-0.931,-1.579,285.0,3.667,3.667,1.333,1.0,1.333,1.0
-1.512,-1.198,-1.254,-1.174,-0.803,-1.073,-1.414,-1.92,290.0,3.333,3.667,1.333,1.0,1.0,1.0
-1.182,-1.389,-1.489,-1.158,-0.786,-1.009,-2.217,-1.965,295.0,3.333,3.667,1.333,1.0,1.0,1.0
-0.49,-1.019,-1.072,-0.888,0.142,-0.52,1.075,-1.271,300.0,3.333,3.667,1.333,1.0,1.333,1.0
-1.493,-1.431,-1.481,-1.078,-0.802,-0.749,-2.164,-1.782,305.0,3.333,3.667,1.333,1.0,1.667,1.0
-0.468,-0.425,-0.609,-0.588,0.002,0.188,-1.042,-0.302,310.0,3.0,3.667,1.333,1.0,1.667,1.0
-1.53,-1.318,-1.453,-1.302,-0.816,-1.144,-2.63,-1.875,315.0,3.0,3.0,1.0,1.0,1.0,1.0
