delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,seconds,arousal,valence,happy,angry,nervous,sad
-1.29,-1.046,-1.486,-1.029,0.055,-0.248,-1.275,-1.633,5.0,2.0,3.0,1.0,1.0,1.0,1.0
-0.554,-1.335,-1.206,-0.576,0.883,0.417,0.697,0.09,10.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.57,-1.404,-1.461,-1.164,-0.561,-0.553,-2.028,-1.827,15.0,3.0,3.333,1.667,1.0,1.0,1.0
-1.225,-1.401,-1.48,-1.297,-0.765,-0.707,-0.731,-1.863,20.0,3.0,3.333,1.667,1.0,1.0,1.0
-1.568,-1.515,-1.481,-1.196,-0.427,-0.595,-2.421,-1.597,25.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.568,-1.394,-1.452,-1.367,-0.393,-0.566,-0.446,-1.716,30.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.365,-1.176,-1.325,-1.392,-0.367,-0.888,-1.905,-1.815,35.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.402,-0.937,-1.385,-1.385,1.206,-0.267,-1.575,-1.747,40.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.309,-1.373,-1.383,-1.341,-0.408,-0.982,-2.505,-1.896,45.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.533,-1.396,-1.503,-1.257,-0.659,-0.658,-3.022,-1.967,50.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.327,-1.323,-1.271,-1.223,-0.458,-0.437,-1.69,-1.517,55.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.464,-1.428,-1.536,-1.385,-0.698,-0.871,-2.683,-1.955,60.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.597,-1.447,-1.425,-1.347,-0.662,-0.947,-2.82,-1.519,65.0,2.0,3.0,1.0,1.0,1.0,1.0
-1.501,-1.547,-1.48,-1.379,-0.519,-0.725,-3.005,-2.05,70.0,2.667,3.333,1.667,1.0,1.0,1.0
-1.546,-1.441,-1.51,-1.346,-0.314,-0.751,-2.943,-1.968,75.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.543,-1.353,-1.537,-1.41,-0.765,-1.168,-1.293,-1.628,80.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.385,-1.478,-1.38,-1.293,-0.524,-0.746,-2.797,-1.777,85.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.349,-1.476,-1.471,-1.386,-0.74,-0.805,-2.267,-2.014,90.0,3.667,2.667,1.0,1.0,1.333,1.0
-1.249,-1.4,-1.423,-1.276,-0.785,-0.654,-1.978,-1.814,95.0,3.667,2.667,1.0,1.0,1.333,1.0
-1.139,-0.979,-1.157,-1.093,-0.332,-0.4,-0.822,-1.519,100.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.03,-1.242,-1.215,-1.187,0.289,0.407,-1.629,-0.86,105.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.312,-1.302,-1.35,-1.293,-0.337,-0.484,-1.06,-1.085,110.0,2.667,3.0,1.0,1.0,1.0,1.0
-1.554,-1.426,-1.572,-1.354,-0.651,-0.871,-1.278,-1.78,115.0,2.667,3.0,1.0,1.333,1.0,1.333
-1.153,-1.236,-1.07,-1.201,-0.075,0.079,-1.318,-1.548,120.0,2.667,3.0,1.0,1.333,1.0,1.333
-0.275,-0.922,-1.293,-1.142,0.594,-0.016,0.578,-0.699,125.0,3.333,2.333,1.0,1.333,2.0,1.333
-1.208,-1.327,-1.066,-1.073,0.012,-0.077,-0.753,-1.148,130.0,3.333,2.0,1.0,1.0,3.0,1.0
-1.353,-1.101,-1.416,-1.336,-0.348,-0.632,-1.356,-1.65,135.0,3.667,2.0,1.0,1.0,2.333,1.0
-1.59,-1.525,-1.571,-1.411,-0.722,-1.133,-1.362,-1.839,140.0,3.667,2.0,1.0,1.0,2.333,1.0
-1.405,-1.077,-1.351,-1.297,0.364,-0.286,-1.354,-1.747,145.0,3.667,2.333,1.0,1.0,3.0,1.0
-0.992,-1.165,-0.949,-1.143,-0.074,0.295,0.493,-0.128,150.0,3.667,3.0,1.333,1.0,1.333,1.0
-0.733,-0.24,-0.929,-1.098,1.969,1.998,0.333,-0.914,155.0,3.333,3.0,1.333,1.0,1.0,1.0
-0.562,-0.632,-0.956,-1.086,1.35,1.442,-0.053,-0.908,160.0,3.333,3.0,1.333,1.0,1.0,1.0
-0.96,-0.129,-0.604,-1.046,2.36,2.93,-0.648,0.074,165.0,3.333,3.0,1.333,1.0,1.0,1.0
