seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
10,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
15,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
20,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
25,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
30,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
35,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
40,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
45,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
50,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
55,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
60,4,4,3,2,2,3,1,,,,x,,,,,,,,,,,x
65,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
70,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
75,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
80,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
85,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
90,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
95,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
100,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
105,4,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
110,2,3,2,2,1,2,1,,,,x,,,,,,,,,,,x
115,2,3,2,2,1,2,1,,,,x,,,,,,,,,,,x
120,2,3,2,2,1,2,1,,,,x,,,,,,,,,,,x
125,2,3,2,2,1,2,1,,,,x,,,,,,,,,,,x
130,2,3,2,2,1,2,1,,,,x,,,,,,,,,,,x
135,2,3,2,2,1,2,1,,,,x,,,,,,,,,,,x
