seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
10,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
15,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
20,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
25,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
30,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
35,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
40,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
45,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
50,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
55,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
60,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
65,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
70,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
75,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
80,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
85,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
90,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
95,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
100,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
105,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
110,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
115,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
120,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
125,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
130,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
135,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
140,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
145,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
150,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
155,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
160,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
165,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
170,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
175,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
180,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
185,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
190,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
195,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
200,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
205,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
210,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
215,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
220,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
225,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
230,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
235,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
240,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
245,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
250,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
255,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
260,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
265,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
270,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
275,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
280,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
285,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
290,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
295,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
300,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
305,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
310,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
315,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
320,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
325,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
330,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
