seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
10,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
15,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
20,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
25,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
30,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
35,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
40,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
45,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
50,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
55,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
60,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
65,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
70,2,5,1,1,1,1,1,,,,x,,,,,,,,,,,x
75,2,5,1,2,1,1,1,,x,,,,,,,,,,,,,x
80,2,5,1,2,1,1,1,,x,,,,,,,,,,,,,x
85,2,5,1,2,1,1,1,,x,,,,,,,,,,,,,x
90,2,5,1,2,1,1,1,,x,,,,,,,,,,,,,x
95,2,5,1,1,1,1,1,,,,,,,x,,,,,,,,x
100,2,5,1,1,1,1,1,,,,,,,x,,,,,,,,x
105,2,5,1,1,1,1,1,,,,,,,x,,,,,,,,x
110,2,5,1,1,1,1,1,,,,,,,x,,,,,,,,x
115,2,5,1,1,1,1,1,,,,,,,x,,,,,,,,x
120,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
125,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
130,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
135,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
140,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
145,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
150,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
155,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
160,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
165,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
170,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
175,2,4,1,1,1,3,1,,,,x,,,,,,,,,,,x
180,2,4,1,1,1,3,1,,,,x,,,,,,,,,,,x
185,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
190,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
195,2,4,1,2,1,2,1,,,,x,,,,,,,,x,,,
200,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
205,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
210,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
215,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
220,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
225,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
230,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
235,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
240,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
245,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
250,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
255,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
260,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
265,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
270,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
275,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
280,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
285,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
290,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
295,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
300,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
305,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
310,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
315,2,4,1,1,1,3,1,,x,,,,,,,,,,,,,x
320,2,4,1,1,1,3,1,,x,,,,,,,,,,,,,x
325,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
330,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
335,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
340,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
345,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
350,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
355,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
360,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
365,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
370,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
375,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
380,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
385,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
390,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
395,2,4,1,2,1,2,1,,x,,,,,,,,,,,,,x
400,2,4,1,2,1,2,1,,x,,,,,,,,,,,,,x
405,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
410,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
415,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
420,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
425,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
430,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
435,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
440,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
445,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
450,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
455,2,4,1,1,1,2,1,,x,,,,,,,,,,,,,x
460,2,4,1,1,1,2,1,,x,,,,,,,,,,,,,x
465,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
470,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
475,2,4,1,1,1,3,1,,,,x,,,,,,,,,,,x
480,2,4,1,1,1,3,1,,x,,,,,,,,,,,,,x
485,2,4,1,1,1,3,1,,,,x,,,,,,,,,,,x
490,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
495,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
500,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
505,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
510,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
515,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
520,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
525,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
530,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
535,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
540,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
545,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
550,2,4,1,2,1,2,1,,x,,,,,,,,,,,,,x
555,2,4,1,2,1,2,1,,x,,,,,,,,,,,,,x
560,2,4,1,2,1,2,1,,x,,,,,,,,,,,,,x
565,2,4,1,2,1,2,1,,x,,,,,,,,,,,,,x
570,2,4,1,2,1,2,1,,x,,,,,,,,,,,,,x
575,2,4,1,1,1,3,1,,,,x,,,,,,,,,,,x
580,2,4,1,1,1,3,1,,,,x,,,,,,,,,,,x
585,2,4,1,1,1,3,1,,,,x,,,,,,,,,,,x
590,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
595,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
600,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
605,2,4,1,1,1,2,1,,x,,,,,,x,,,,,,,
610,2,4,1,1,1,2,1,,x,,,,,,x,,,,,,,
615,2,4,1,1,1,2,1,,x,,,,,,x,,,,,,,
620,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
625,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
630,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
635,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
640,2,4,1,1,1,2,1,,x,,,,,,x,,,,,,,
645,2,4,1,1,1,2,1,,x,,,,,,x,,,,,,,
650,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
655,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
660,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
665,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
670,1,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
675,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
680,2,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
685,2,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
690,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
695,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
700,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
705,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
710,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
715,2,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
720,2,4,1,3,1,2,1,,,,x,,,,,,,,,,,x
725,2,4,1,3,1,2,1,,,,x,,,,,,,,,,,x
730,2,4,1,3,1,1,1,,,,x,,,,,,,,,,,x
