timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1548831324642,1,0,1,2,0,0,0,1,1,11
1548831325639,0,2,1,2,1,1,1,1,1,11
1548831326612,32539,63800,9634,13676,3860,1823,184170,124761,1,11
1548831327632,1015,333,307,306,149,268,86518,4489,1,11
1548831328637,2125,3457,1432,1539,189,514,23687,17844,1,11
1548831329611,889,5879,2731,1032,754,534,104123,21039,1,11
1548831330616,8835,1573,1650,7046,440,953,26154,4463,1,11
1548831331740,3591,8254,1565,4494,1191,679,233785,59216,1,11
1548831332609,5693,14608,597,1266,567,360,140131,34788,1,11
1548831333600,1409,4650,1860,2582,292,410,44345,14595,1,11
1548831334595,1215,9516,765,4281,1279,835,49142,31387,1,11
1548831335575,919,3349,1406,3748,1079,684,262896,26586,1,11
1548831336579,448,977,600,559,62,216,117025,9053,1,11
1548831337596,9107,9506,2684,4266,580,1556,375115,63984,1,11
1548831338594,11654,15208,11297,2646,5279,8241,225982,24115,1,11
1548831339719,8877,21511,21484,17673,7096,16836,1724132,78800,1,11
1548831340579,19678,23157,7769,7184,3349,1353,56570,44095,1,11
1548831341573,384,744,2442,1745,846,555,49669,25874,1,11
1548831342572,18135,7950,2282,10949,1899,1403,19862,14736,1,11
1548831343540,6981,16569,4620,3683,1524,3150,47326,17749,1,11
1548831344610,10863,3328,1702,1891,555,484,125071,85111,1,11
1548831345542,3167,1861,2568,1732,369,662,54407,15969,1,11
1548831346530,15985,12212,5122,9237,1029,2491,57369,25608,1,11
1548831347647,2346,1009,802,2487,390,335,202435,20419,1,11
1548831348539,15015,3463,6377,6452,1440,1068,25614,13523,1,11
1548831349540,6551,5666,757,2944,712,391,34020,20159,1,11
1548831350540,2144,2086,741,1398,561,634,24719,10867,1,11
1548831351524,20739,10686,5007,14502,940,6587,92493,63802,1,11
1548831352563,1451,3495,1725,3902,408,431,244522,24266,1,11
1548831353510,20553,38194,2593,11023,1282,3493,6003,14835,1,11
1548831354519,9134,4480,1262,1706,361,771,110374,19441,1,11
1548831355505,8785,19556,8058,13643,3969,2714,233312,69627,1,11
1548831356515,5184,2743,894,2975,343,348,299598,3235,1,11
