results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/alternatives/0/words/1/confidence,results/alternatives/0/words/1/endTime,results/alternatives/0/words/1/startTime,results/alternatives/0/words/1/word,results/alternatives/0/words/2/confidence,results/alternatives/0/words/2/endTime,results/alternatives/0/words/2/startTime,results/alternatives/0/words/2/word,results/alternatives/0/words/3/confidence,results/alternatives/0/words/3/endTime,results/alternatives/0/words/3/startTime,results/alternatives/0/words/3/word,results/alternatives/0/words/4/confidence,results/alternatives/0/words/4/endTime,results/alternatives/0/words/4/startTime,results/alternatives/0/words/4/word,results/channelTag,results/languageCode,results/resultEndTime,results/alternatives/0/words/5/confidence,results/alternatives/0/words/5/endTime,results/alternatives/0/words/5/startTime,results/alternatives/0/words/5/word,results/alternatives/0/words/6/confidence,results/alternatives/0/words/6/endTime,results/alternatives/0/words/6/startTime,results/alternatives/0/words/6/word,results/alternatives/0/words/7/confidence,results/alternatives/0/words/7/endTime,results/alternatives/0/words/7/startTime,results/alternatives/0/words/7/word,results/alternatives/0/words/8/confidence,results/alternatives/0/words/8/endTime,results/alternatives/0/words/8/startTime,results/alternatives/0/words/8/word,results/alternatives/0/words/9/confidence,results/alternatives/0/words/9/endTime,results/alternatives/0/words/9/startTime,results/alternatives/0/words/9/word,results/alternatives/0/words/10/confidence,results/alternatives/0/words/10/endTime,results/alternatives/0/words/10/startTime,results/alternatives/0/words/10/word,results/alternatives/0/words/11/confidence,results/alternatives/0/words/11/endTime,results/alternatives/0/words/11/startTime,results/alternatives/0/words/11/word,results/alternatives/0/words/12/confidence,results/alternatives/0/words/12/endTime,results/alternatives/0/words/12/startTime,results/alternatives/0/words/12/word,results/alternatives/0/words/13/confidence,results/alternatives/0/words/13/endTime,results/alternatives/0/words/13/startTime,results/alternatives/0/words/13/word,results/alternatives/0/words/14/confidence,results/alternatives/0/words/14/endTime,results/alternatives/0/words/14/startTime,results/alternatives/0/words/14/word,results/alternatives/0/words/15/confidence,results/alternatives/0/words/15/endTime,results/alternatives/0/words/15/startTime,results/alternatives/0/words/15/word,results/alternatives/0/words/16/confidence,results/alternatives/0/words/16/endTime,results/alternatives/0/words/16/startTime,results/alternatives/0/words/16/word,results/alternatives/0/words/17/confidence,results/alternatives/0/words/17/endTime,results/alternatives/0/words/17/startTime,results/alternatives/0/words/17/word,results/alternatives/0/words/18/confidence,results/alternatives/0/words/18/endTime,results/alternatives/0/words/18/startTime,results/alternatives/0/words/18/word,results/alternatives/0/words/19/confidence,results/alternatives/0/words/19/endTime,results/alternatives/0/words/19/startTime,results/alternatives/0/words/19/word,results/alternatives/0/words/20/confidence,results/alternatives/0/words/20/endTime,results/alternatives/0/words/20/startTime,results/alternatives/0/words/20/word,results/alternatives/0/words/21/confidence,results/alternatives/0/words/21/endTime,results/alternatives/0/words/21/startTime,results/alternatives/0/words/21/word,results/alternatives/0/words/22/confidence,results/alternatives/0/words/22/endTime,results/alternatives/0/words/22/startTime,results/alternatives/0/words/22/word,results/alternatives/0/words/23/confidence,results/alternatives/0/words/23/endTime,results/alternatives/0/words/23/startTime,results/alternatives/0/words/23/word,results/alternatives/0/words/24/confidence,results/alternatives/0/words/24/endTime,results/alternatives/0/words/24/startTime,results/alternatives/0/words/24/word,results/alternatives/0/words/25/confidence,results/alternatives/0/words/25/endTime,results/alternatives/0/words/25/startTime,results/alternatives/0/words/25/word,results/alternatives/0/words/26/confidence,results/alternatives/0/words/26/endTime,results/alternatives/0/words/26/startTime,results/alternatives/0/words/26/word,results/alternatives/0/words/27/confidence,results/alternatives/0/words/27/endTime,results/alternatives/0/words/27/startTime,results/alternatives/0/words/27/word,results/alternatives/0/words/28/confidence,results/alternatives/0/words/28/endTime,results/alternatives/0/words/28/startTime,results/alternatives/0/words/28/word,results/alternatives/0/words/29/confidence,results/alternatives/0/words/29/endTime,results/alternatives/0/words/29/startTime,results/alternatives/0/words/29/word,results/alternatives/0/words/30/confidence,results/alternatives/0/words/30/endTime,results/alternatives/0/words/30/startTime,results/alternatives/0/words/30/word,results/alternatives/0/words/31/confidence,results/alternatives/0/words/31/endTime,results/alternatives/0/words/31/startTime,results/alternatives/0/words/31/word,results/alternatives/0/words/32/confidence,results/alternatives/0/words/32/endTime,results/alternatives/0/words/32/startTime,results/alternatives/0/words/32/word,results/alternatives/0/words/33/confidence,results/alternatives/0/words/33/endTime,results/alternatives/0/words/33/startTime,results/alternatives/0/words/33/word,results/alternatives/0/words/34/confidence,results/alternatives/0/words/34/endTime,results/alternatives/0/words/34/startTime,results/alternatives/0/words/34/word,results/alternatives/0/words/35/confidence,results/alternatives/0/words/35/endTime,results/alternatives/0/words/35/startTime,results/alternatives/0/words/35/word,results/alternatives/0/words/36/confidence,results/alternatives/0/words/36/endTime,results/alternatives/0/words/36/startTime,results/alternatives/0/words/36/word,results/alternatives/0/words/37/confidence,results/alternatives/0/words/37/endTime,results/alternatives/0/words/37/startTime,results/alternatives/0/words/37/word,results/alternatives/0/words/38/confidence,results/alternatives/0/words/38/endTime,results/alternatives/0/words/38/startTime,results/alternatives/0/words/38/word,results/alternatives/0/words/39/confidence,results/alternatives/0/words/39/endTime,results/alternatives/0/words/39/startTime,results/alternatives/0/words/39/word,results/alternatives/0/words/40/confidence,results/alternatives/0/words/40/endTime,results/alternatives/0/words/40/startTime,results/alternatives/0/words/40/word,results/alternatives/0/words/41/confidence,results/alternatives/0/words/41/endTime,results/alternatives/0/words/41/startTime,results/alternatives/0/words/41/word,results/alternatives/0/words/42/confidence,results/alternatives/0/words/42/endTime,results/alternatives/0/words/42/startTime,results/alternatives/0/words/42/word,results/alternatives/0/words/43/confidence,results/alternatives/0/words/43/endTime,results/alternatives/0/words/43/startTime,results/alternatives/0/words/43/word,results/alternatives/0/words/44/confidence,results/alternatives/0/words/44/endTime,results/alternatives/0/words/44/startTime,results/alternatives/0/words/44/word,results/alternatives/0/words/45/confidence,results/alternatives/0/words/45/endTime,results/alternatives/0/words/45/startTime,results/alternatives/0/words/45/word,results/alternatives/0/words/46/confidence,results/alternatives/0/words/46/endTime,results/alternatives/0/words/46/startTime,results/alternatives/0/words/46/word,results/alternatives/0/words/47/confidence,results/alternatives/0/words/47/endTime,results/alternatives/0/words/47/startTime,results/alternatives/0/words/47/word,results/alternatives/0/words/48/confidence,results/alternatives/0/words/48/endTime,results/alternatives/0/words/48/startTime,results/alternatives/0/words/48/word,results/alternatives/0/words/49/confidence,results/alternatives/0/words/49/endTime,results/alternatives/0/words/49/startTime,results/alternatives/0/words/49/word,results/alternatives/0/words/50/confidence,results/alternatives/0/words/50/endTime,results/alternatives/0/words/50/startTime,results/alternatives/0/words/50/word,results/alternatives/0/words/51/confidence,results/alternatives/0/words/51/endTime,results/alternatives/0/words/51/startTime,results/alternatives/0/words/51/word,results/alternatives/0/words/52/confidence,results/alternatives/0/words/52/endTime,results/alternatives/0/words/52/startTime,results/alternatives/0/words/52/word,results/alternatives/0/words/53/confidence,results/alternatives/0/words/53/endTime,results/alternatives/0/words/53/startTime,results/alternatives/0/words/53/word,results/alternatives/0/words/54/confidence,results/alternatives/0/words/54/endTime,results/alternatives/0/words/54/startTime,results/alternatives/0/words/54/word,results/alternatives/0/words/55/confidence,results/alternatives/0/words/55/endTime,results/alternatives/0/words/55/startTime,results/alternatives/0/words/55/word,results/alternatives/0/words/56/confidence,results/alternatives/0/words/56/endTime,results/alternatives/0/words/56/startTime,results/alternatives/0/words/56/word,results/alternatives/0/words/57/confidence,results/alternatives/0/words/57/endTime,results/alternatives/0/words/57/startTime,results/alternatives/0/words/57/word,results/alternatives/0/words/58/confidence,results/alternatives/0/words/58/endTime,results/alternatives/0/words/58/startTime,results/alternatives/0/words/58/word,results/alternatives/0/words/59/confidence,results/alternatives/0/words/59/endTime,results/alternatives/0/words/59/startTime,results/alternatives/0/words/59/word,results/alternatives/0/words/60/confidence,results/alternatives/0/words/60/endTime,results/alternatives/0/words/60/startTime,results/alternatives/0/words/60/word,results/alternatives/0/words/61/confidence,results/alternatives/0/words/61/endTime,results/alternatives/0/words/61/startTime,results/alternatives/0/words/61/word,results/alternatives/0/words/62/confidence,results/alternatives/0/words/62/endTime,results/alternatives/0/words/62/startTime,results/alternatives/0/words/62/word,results/alternatives/0/words/63/confidence,results/alternatives/0/words/63/endTime,results/alternatives/0/words/63/startTime,results/alternatives/0/words/63/word,results/alternatives/0/words/64/confidence,results/alternatives/0/words/64/endTime,results/alternatives/0/words/64/startTime,results/alternatives/0/words/64/word,results/alternatives/0/words/65/confidence,results/alternatives/0/words/65/endTime,results/alternatives/0/words/65/startTime,results/alternatives/0/words/65/word,results/alternatives/0/words/66/confidence,results/alternatives/0/words/66/endTime,results/alternatives/0/words/66/startTime,results/alternatives/0/words/66/word,results/alternatives/0/words/67/confidence,results/alternatives/0/words/67/endTime,results/alternatives/0/words/67/startTime,results/alternatives/0/words/67/word,results/alternatives/0/words/68/confidence,results/alternatives/0/words/68/endTime,results/alternatives/0/words/68/startTime,results/alternatives/0/words/68/word,results/alternatives/0/words/69/confidence,results/alternatives/0/words/69/endTime,results/alternatives/0/words/69/startTime,results/alternatives/0/words/69/word,results/alternatives/0/words/70/confidence,results/alternatives/0/words/70/endTime,results/alternatives/0/words/70/startTime,results/alternatives/0/words/70/word,results/alternatives/0/words/71/confidence,results/alternatives/0/words/71/endTime,results/alternatives/0/words/71/startTime,results/alternatives/0/words/71/word,results/alternatives/0/words/72/confidence,results/alternatives/0/words/72/endTime,results/alternatives/0/words/72/startTime,results/alternatives/0/words/72/word,results/alternatives/0/words/73/confidence,results/alternatives/0/words/73/endTime,results/alternatives/0/words/73/startTime,results/alternatives/0/words/73/word,results/alternatives/0/words/74/confidence,results/alternatives/0/words/74/endTime,results/alternatives/0/words/74/startTime,results/alternatives/0/words/74/word,results/alternatives/0/words/75/confidence,results/alternatives/0/words/75/endTime,results/alternatives/0/words/75/startTime,results/alternatives/0/words/75/word,results/alternatives/0/words/76/confidence,results/alternatives/0/words/76/endTime,results/alternatives/0/words/76/startTime,results/alternatives/0/words/76/word,results/alternatives/0/words/77/confidence,results/alternatives/0/words/77/endTime,results/alternatives/0/words/77/startTime,results/alternatives/0/words/77/word,results/alternatives/0/words/78/confidence,results/alternatives/0/words/78/endTime,results/alternatives/0/words/78/startTime,results/alternatives/0/words/78/word,results/alternatives/0/words/79/confidence,results/alternatives/0/words/79/endTime,results/alternatives/0/words/79/startTime,results/alternatives/0/words/79/word,results/alternatives/0/words/80/confidence,results/alternatives/0/words/80/endTime,results/alternatives/0/words/80/startTime,results/alternatives/0/words/80/word,results/alternatives/0/words/81/confidence,results/alternatives/0/words/81/endTime,results/alternatives/0/words/81/startTime,results/alternatives/0/words/81/word,results/alternatives/0/words/82/confidence,results/alternatives/0/words/82/endTime,results/alternatives/0/words/82/startTime,results/alternatives/0/words/82/word,results/alternatives/0/words/83/confidence,results/alternatives/0/words/83/endTime,results/alternatives/0/words/83/startTime,results/alternatives/0/words/83/word,results/alternatives/0/words/84/confidence,results/alternatives/0/words/84/endTime,results/alternatives/0/words/84/startTime,results/alternatives/0/words/84/word,results/alternatives/0/words/85/confidence,results/alternatives/0/words/85/endTime,results/alternatives/0/words/85/startTime,results/alternatives/0/words/85/word,results/alternatives/0/words/86/confidence,results/alternatives/0/words/86/endTime,results/alternatives/0/words/86/startTime,results/alternatives/0/words/86/word,results/alternatives/0/words/87/confidence,results/alternatives/0/words/87/endTime,results/alternatives/0/words/87/startTime,results/alternatives/0/words/87/word
0.78417194,no and you may begin,0.73945969,1s,0.600s,no,0.91283858,1.200s,1s,and,0.90813476,1.300s,1.200s,you,0.7554512,1.400s,1.300s,may,0.6049757,1.800s,1.400s,begin,2,en-us,2.245079s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84438854,no and you may be good,0.84546191,1s,0.600s,no,0.91283858,1.200s,1s,and,0.91283858,1.300s,1.200s,you,0.91283858,1.400s,1.300s,may,0.76392215,1.500s,1.400s,be,1,en-us,2.275147s,0.71843147,1.800s,1.500s,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8202132, yeah I think that Korean government should be,0.91283858,5.400s,5s,yeah,0.74520385,6s,5.900s,I,0.888538,6.300s,6s,think,0.76629657,6.700s,6.300s,that,0.73651356,7.500s,7s,Korean,2,en-us,8.659592s,0.83892447,8.100s,7.500s,government,0.91283858,8.300s,8.100s,should,0.76055217,8.500s,8.300s,be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91143477, yeah I think that Korea Government should be,0.91283858,5.400s,5s,yeah,0.91283858,6s,5.900s,I,0.91283858,6.300s,6s,think,0.91283858,6.700s,6.300s,that,0.91053116,7.500s,7s,Korea,1,en-us,9.591700s,0.91283858,8.100s,7.500s,Government,0.91283858,8.300s,8.100s,should,0.90391582,8.700s,8.300s,be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76678711, be printed for my shoot shoot like that you minion people to come to Korea to get their Asylum status and there is a reasons firstly it's I think that it's time for Korea to break down the Wonder Woman or culturalism,0.91283858,12.500s,12.300s,be,0.91283858,13s,12.600s,printed,0.91283858,13.100s,13s,for,0.91283858,13.300s,13.100s,my,0.91283858,13.700s,13.300s,shoot,2,en-us,31.862087s,0.91283858,14.200s,13.800s,shoot,0.91283858,14.500s,14.200s,like,0.91283858,15s,14.500s,that,0.39626056,16.900s,16.800s,you,0.73169255,17.500s,16.900s,minion,0.91283858,18s,17.500s,people,0.91283858,18.200s,18s,to,0.81164432,18.500s,18.200s,come,0.83095199,18.800s,18.500s,to,0.57071519,19.400s,18.800s,Korea,0.91283858,20.200s,20s,to,0.76869756,20.500s,20.200s,get,0.78580385,20.700s,20.500s,their,0.91283858,21.200s,20.700s,Asylum,0.52006543,21.900s,21.200s,status,0.91283858,22.600s,22.500s,and,0.70388651,22.800s,22.600s,there,0.72847509,22.900s,22.800s,is,0.91283858,23s,22.900s,a,0.72476494,23.700s,23s,reasons,0.70037144,24.700s,24.100s,firstly,0.58497632,26.800s,26.500s,it's,0.71458501,27.100s,27s,I,0.69733703,27.400s,27.100s,think,0.71903473,27.500s,27.400s,that,0.80917013,27.700s,27.500s,it's,0.70073944,28s,27.700s,time,0.51656193,28.300s,28s,for,0.72067195,28.700s,28.300s,Korea,0.46684724,29.100s,28.700s,to,0.87623745,29.400s,29.100s,break,0.70278627,29.700s,29.400s,down,0.8085525,29.800s,29.700s,the,0.73136294,30.100s,29.800s,Wonder,0.72557724,30.500s,30.100s,Woman,0.71477461,30.600s,30.500s,or,0.66277981,31.500s,30.600s,culturalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8110007, Korean government should shoot like that yeah minion people to come to Korea to get their Asylum status and there is a reasons firstly it's I think that it's time for Korea to break down the Monokuma no culturalism,0.91283858,12.800s,12.600s,Korean,0.91283858,13.400s,12.800s,government,0.91283858,13.800s,13.400s,should,0.91283858,14.100s,13.800s,shoot,0.91283858,14.500s,14.100s,like,1,en-us,31.932245s,0.91283858,15s,14.500s,that,0.77191412,16.900s,16.700s,yeah,0.67052877,17.500s,16.900s,minion,0.91283858,18s,17.500s,people,0.91283858,18.200s,18s,to,0.90751439,18.500s,18.200s,come,0.86608392,18.800s,18.500s,to,0.71134478,19.400s,18.800s,Korea,0.91283858,20.200s,20s,to,0.7934193,20.500s,20.200s,get,0.82044464,20.700s,20.500s,their,0.91283858,21.200s,20.700s,Asylum,0.70617682,21.800s,21.200s,status,0.91283858,22.600s,22.500s,and,0.86608392,22.800s,22.600s,there,0.91283858,22.900s,22.800s,is,0.72631711,23s,22.900s,a,0.84785509,23.700s,23s,reasons,0.76518625,24.700s,24s,firstly,0.69606698,26.900s,26.500s,it's,0.75146824,27.100s,27s,I,0.72423619,27.400s,27.100s,think,0.81957096,27.500s,27.400s,that,0.90839452,27.700s,27.500s,it's,0.72741705,28s,27.700s,time,0.66841781,28.300s,28s,for,0.76398754,28.700s,28.300s,Korea,0.65393692,29.100s,28.700s,to,0.91283858,29.400s,29.100s,break,0.75146824,29.700s,29.400s,down,0.91283858,29.800s,29.700s,the,0.58701396,30.500s,29.800s,Monokuma,0.63693261,30.600s,30.500s,no,0.70751113,31.500s,30.600s,culturalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8850823, as you know Korea Korea has like consist creates consists of like only 12 people like which is Asian so it's not really comfortable for Koreans to live with people from other countries however as time passes many people starts to come through yet,0.91283858,33.200s,33.100s,as,0.91283858,33.300s,33.200s,you,0.91283858,33.700s,33.300s,know,0.91283858,34.500s,33.900s,Korea,0.91283858,35.100s,34.700s,Korea,2,en-us,54.162541s,0.91283858,35.400s,35.100s,has,0.91283858,35.600s,35.400s,like,0.79802465,36.200s,35.600s,consist,0.91283858,36.700s,36.300s,creates,0.91283858,37.200s,36.700s,consists,0.88410062,37.400s,37.200s,of,0.91283858,37.700s,37.400s,like,0.91283858,38s,37.700s,only,0.91283858,38.600s,38s,12,0.87348968,39.400s,39.100s,people,0.91283858,39.700s,39.400s,like,0.91283858,39.900s,39.700s,which,0.90846127,40s,39.900s,is,0.91283858,40.400s,40s,Asian,0.9047482,41.300s,40.900s,so,0.91283858,41.900s,41.600s,it's,0.91283858,42.100s,41.900s,not,0.85819554,42.600s,42.100s,really,0.88742894,43.600s,43s,comfortable,0.84048003,44.100s,43.600s,for,0.8411088,44.600s,44.100s,Koreans,0.75310445,45.200s,44.600s,to,0.91283858,45.500s,45.200s,live,0.83281237,46s,45.500s,with,0.81166637,46.700s,46.400s,people,0.91283858,46.800s,46.700s,from,0.8734166,47.100s,46.800s,other,0.80216897,47.600s,47.100s,countries,0.81300062,48.900s,48.300s,however,0.91283858,49.200s,48.900s,as,0.8892138,49.500s,49.200s,time,0.86326158,50.200s,49.500s,passes,0.91283858,50.800s,50.600s,many,0.91283858,51.100s,50.800s,people,0.91283858,51.500s,51.100s,starts,0.91283858,51.700s,51.500s,to,0.85516256,52.400s,51.700s,come,0.83281165,53.400s,53.200s,through,0.91283858,53.700s,53.400s,yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82592928, as you know create Korea has like consist creates consists of like only one people like which is Asian so it's not really comfortable for Koreans to live with people from other countries however as time passes many people starts to come through yet,0.91283858,33.200s,33s,as,0.91283858,33.300s,33.200s,you,0.91283858,33.700s,33.300s,know,0.91283858,34.600s,33.900s,create,0.91283858,35.100s,34.700s,Korea,1,en-us,54.192608s,0.91283858,35.400s,35.100s,has,0.91283858,35.600s,35.400s,like,0.84514666,36.200s,35.600s,consist,0.91283858,36.700s,36.300s,creates,0.91283858,37.200s,36.700s,consists,0.89100176,37.400s,37.200s,of,0.91283858,37.700s,37.400s,like,0.91202796,38s,37.700s,only,0.91172659,38.600s,38s,one,0.91283858,39.400s,39.100s,people,0.91283858,39.700s,39.400s,like,0.91283858,39.900s,39.700s,which,0.91283858,40s,39.900s,is,0.61045194,40.400s,40s,Asian,0.71980214,41.300s,40.800s,so,0.91283858,41.900s,41.700s,it's,0.82264161,42.100s,41.900s,not,0.71545732,42.600s,42.100s,really,0.70441872,43.600s,43s,comfortable,0.64372182,44.100s,43.600s,for,0.91283858,44.600s,44.100s,Koreans,0.63291192,45.200s,44.600s,to,0.91283858,45.500s,45.200s,live,0.71163523,46s,45.500s,with,0.72291005,46.700s,46.400s,people,0.81088501,46.800s,46.700s,from,0.72497004,47.100s,46.800s,other,0.70019323,47.600s,47.100s,countries,0.70505822,48.900s,48.300s,however,0.76387501,49.200s,48.900s,as,0.7256763,49.500s,49.200s,time,0.72002804,50.200s,49.500s,passes,0.91283858,50.800s,50.600s,many,0.91283858,51.100s,50.800s,people,0.90363413,51.500s,51.100s,starts,0.91283858,51.700s,51.500s,to,0.72362763,52.400s,51.700s,come,0.70129406,53.400s,53.200s,through,0.76101971,53.800s,53.400s,yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82644534, and I think that it's time for Korean government to understand did what would you call diversity and secondly some people worried for the,0.91283858,55.400s,55s,and,0.91283858,55.500s,55.400s,I,0.91283858,55.700s,55.500s,think,0.91283858,56.200s,55.700s,that,0.91283858,57.400s,57s,it's,1,en-us,68.414785s,0.91283858,57.700s,57.400s,time,0.91283858,58.300s,57.700s,for,0.91283858,59.400s,59.100s,Korean,0.91283858,60.100s,59.400s,government,0.91283858,60.600s,60.100s,to,0.91283858,61.400s,60.600s,understand,0.7400552,61.600s,61.400s,did,0.91283858,61.800s,61.600s,what,0.87954473,61.900s,61.800s,would,0.91283858,62s,61.900s,you,0.80425805,62.200s,62s,call,0.91283858,63.100s,62.400s,diversity,0.34802186,64.200s,63.100s,and,0.69487381,64.900s,64.200s,secondly,0.91283858,66s,65.800s,some,0.91283858,66.300s,66s,people,0.68703914,66.600s,66.300s,worried,0.47882387,67.300s,66.600s,for,0.59665555,68s,67.500s,the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.77075136, and I think that it's time for Korean government to understand did what we call diversity and secondly some people worry for the,0.91283858,55.400s,54.900s,and,0.91283858,55.500s,55.400s,I,0.91283858,55.800s,55.500s,think,0.91283858,56.100s,55.800s,that,0.91283858,57.400s,57s,it's,2,en-us,68.434831s,0.91283858,57.700s,57.400s,time,0.91283858,58.300s,57.700s,for,0.91283858,59.400s,59.100s,Korean,0.91283858,60.100s,59.400s,government,0.91283858,60.600s,60.100s,to,0.91283858,61.300s,60.600s,understand,0.45632431,61.600s,61.300s,did,0.68521291,61.900s,61.600s,what,0.91283858,62s,61.900s,we,0.39069471,62.200s,62s,call,0.72666705,63.100s,62.400s,diversity,0.73088044,64.200s,64s,and,0.69631302,64.900s,64.200s,secondly,0.91283858,66s,65.800s,some,0.82151639,66.300s,66s,people,0.45609373,66.600s,66.300s,worry,0.38509345,67.400s,66.600s,for,0.51158267,68s,67.500s,the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
