timestamp,value,pid
1552633369152,67.0000000000,25
1552633370148,67.0000000000,25
1552633371146,66.0000000000,25
1552633372146,67.0000000000,25
1552633373142,66.0000000000,25
1552633374139,66.0000000000,25
1552633375634,66.0000000000,25
1552633376133,66.0000000000,25
1552633377131,67.0000000000,25
1552633378131,68.0000000000,25
1552633379128,68.0000000000,25
1552633380124,68.0000000000,25
1552633381121,68.0000000000,25
1552633382119,68.0000000000,25
1552633383116,68.0000000000,25
1552633384115,68.0000000000,25
1552633385113,68.0000000000,25
1552633386110,68.0000000000,25
1552633387107,68.0000000000,25
1552633388107,69.0000000000,25
1552633389103,69.0000000000,25
1552633390101,69.0000000000,25
1552633391097,70.0000000000,25
1552633392096,70.0000000000,25
1552633393094,70.0000000000,25
1552633394089,70.0000000000,25
1552633395087,70.0000000000,25
1552633396084,70.0000000000,25
1552633397081,70.0000000000,25
1552633398081,70.0000000000,25
1552633399076,69.0000000000,25
1552633400074,69.0000000000,25
1552633401074,69.0000000000,25
1552633402070,69.0000000000,25
1552633403067,69.0000000000,25
1552633404066,69.0000000000,25
1552633405063,69.0000000000,25
1552633406063,69.0000000000,25
1552633407059,70.0000000000,25
1552633408056,71.0000000000,25
1552633409054,71.0000000000,25
1552633410051,72.0000000000,25
1552633411049,73.0000000000,25
1552633412048,84.0000000000,25
1552633413042,83.0000000000,25
1552633414041,83.0000000000,25
1552633415038,82.0000000000,25
1552633416035,82.0000000000,25
1552633417033,82.0000000000,25
1552633418530,82.0000000000,25
1552633419528,82.0000000000,25
1552633420525,82.0000000000,25
1552633421521,82.0000000000,25
1552633422520,82.0000000000,25
1552633423518,70.0000000000,25
1552633424514,72.0000000000,25
1552633425512,72.0000000000,25
1552633426509,72.0000000000,25
1552633427505,72.0000000000,25
1552633428502,72.0000000000,25
1552633429500,71.0000000000,25
1552633430499,71.0000000000,25
1552633431496,71.0000000000,25
1552633432994,77.0000000000,25
1552633433493,77.0000000000,25
1552633434488,81.0000000000,25
1552633435488,85.0000000000,25
1552633436486,86.0000000000,25
1552633437480,88.0000000000,25
1552633438480,88.0000000000,25
1552633439478,88.0000000000,25
1552633440474,88.0000000000,25
1552633441473,85.0000000000,25
1552633442471,84.0000000000,25
1552633443468,81.0000000000,25
1552633457897,70.0000000000,25
1552633457982,70.0000000000,25
1552633458945,70.0000000000,25
1552633459951,69.0000000000,25
1552633460957,70.0000000000,25
1552633461963,70.0000000000,25
1552633462970,71.0000000000,25
1552633463976,71.0000000000,25
1552633464982,71.0000000000,25
1552633465944,71.0000000000,25
1552633466951,70.0000000000,25
1552633467957,70.0000000000,25
1552633467958,70.0000000000,25
1552633468962,70.0000000000,25
1552633469970,70.0000000000,25
1552633470977,70.0000000000,25
1552633471982,70.0000000000,25
1552633472988,70.0000000000,25
1552633473951,70.0000000000,25
1552633474957,70.0000000000,25
1552633475964,70.0000000000,25
1552633475966,70.0000000000,25
1552633476969,69.0000000000,25
1552633477975,69.0000000000,25
1552633478982,69.0000000000,25
1552633479989,69.0000000000,25
1552633480951,69.0000000000,25
1552633481958,68.0000000000,25
1552633482964,68.0000000000,25
1552633483969,68.0000000000,25
1552633484975,68.0000000000,25
1552633485982,67.0000000000,25
1552633485983,67.0000000000,25
1552633487128,68.0000000000,25
1552633488107,67.0000000000,25
1552633488108,67.0000000000,25
1552633489086,68.0000000000,25
1552633489087,68.0000000000,25
1552633490067,68.0000000000,25
1552633491048,67.0000000000,25
1552633492028,67.0000000000,25
1552633492029,67.0000000000,25
1552633493496,67.0000000000,25
1552633493497,67.0000000000,25
1552633493987,67.0000000000,25
1552633494968,67.0000000000,25
1552633496439,68.0000000000,25
1552633497417,67.0000000000,25
1552633498396,68.0000000000,25
1552633498397,68.0000000000,25
1552633499377,68.0000000000,25
1552633500358,67.0000000000,25
1552633501337,68.0000000000,25
1552633502317,68.0000000000,25
1552633503299,68.0000000000,25
1552633504277,68.0000000000,25
1552633505258,67.0000000000,25
1552633505259,67.0000000000,25
1552633506236,68.0000000000,25
1552633506237,68.0000000000,25
1552633507217,68.0000000000,25
1552633508197,68.0000000000,25
1552633509178,67.0000000000,25
1552633510157,68.0000000000,25
1552633511137,68.0000000000,25
1552633512116,68.0000000000,25
1552633512117,68.0000000000,25
1552633513096,68.0000000000,25
1552633514077,68.0000000000,25
1552633515057,68.0000000000,25
1552633516036,68.0000000000,25
1552633516037,68.0000000000,25
1552633517018,68.0000000000,25
1552633517998,68.0000000000,25
1552633518978,68.0000000000,25
1552633519957,68.0000000000,25
1552633521917,68.0000000000,25
1552633522407,68.0000000000,25
1552633522409,68.0000000000,25
1552633523387,69.0000000000,25
1552633524367,69.0000000000,25
1552633525348,69.0000000000,25
1552633526327,70.0000000000,25
1552633527306,69.0000000000,25
1552633527307,69.0000000000,25
1552633528287,70.0000000000,25
1552633528289,70.0000000000,25
1552633529267,71.0000000000,25
1552633530248,73.0000000000,25
1552633531227,73.0000000000,25
1552633532206,73.0000000000,25
1552633532207,73.0000000000,25
1552633533187,73.0000000000,25
1552633534167,73.0000000000,25
1552633535147,73.0000000000,25
1552633535148,73.0000000000,25
1552633536127,73.0000000000,25
1552633537108,72.0000000000,25
1552633538087,71.0000000000,25
1552633538088,71.0000000000,25
1552633539066,71.0000000000,25
1552633540047,70.0000000000,25
1552633540048,70.0000000000,25
1552633541028,70.0000000000,25
1552633541029,70.0000000000,25
1552633542008,69.0000000000,25
1552633542989,69.0000000000,25
1552633543966,69.0000000000,25
1552633543967,69.0000000000,25
1552633545437,68.0000000000,25
1552633545438,68.0000000000,25
1552633546418,68.0000000000,25
1552633547398,69.0000000000,25
1552633548377,68.0000000000,25
1552633549357,69.0000000000,25
1552633550338,68.0000000000,25
1552633550339,68.0000000000,25
1552633551317,68.0000000000,25
1552633552297,68.0000000000,25
1552633553277,68.0000000000,25
1552633554257,68.0000000000,25
1552633555727,68.0000000000,25
1552633556218,68.0000000000,25
1552633557198,69.0000000000,25
1552633558177,69.0000000000,25
1552633558178,69.0000000000,25
1552633559157,69.0000000000,25
1552633559158,69.0000000000,25
1552633560136,69.0000000000,25
1552633561118,69.0000000000,25
1552633562097,70.0000000000,25
1552633563076,69.0000000000,25
1552633563077,69.0000000000,25
1552633564057,70.0000000000,25
1552633565038,70.0000000000,25
1552633566017,70.0000000000,25
1552633566997,71.0000000000,25
1552633567978,71.0000000000,25
1552633568957,71.0000000000,25
1552633568958,71.0000000000,25
1552633570428,71.0000000000,25
1552633571408,71.0000000000,25
1552633572386,73.0000000000,25
1552633573367,73.0000000000,25
1552633574347,73.0000000000,25
1552633575328,74.0000000000,25
1552633576307,75.0000000000,25
1552633577286,76.0000000000,25
1552633577287,76.0000000000,25
1552633578267,76.0000000000,25
1552633578268,76.0000000000,25
1552633579247,76.0000000000,25
1552633579248,76.0000000000,25
1552633580228,75.0000000000,25
1552633581207,75.0000000000,25
1552633582188,76.0000000000,25
1552633583168,75.0000000000,25
1552633583169,75.0000000000,25
1552633584147,76.0000000000,25
1552633585127,76.0000000000,25
1552633585128,76.0000000000,25
1552633586107,77.0000000000,25
1552633587088,78.0000000000,25
1552633588067,78.0000000000,25
1552633589048,81.0000000000,25
1552633590028,82.0000000000,25
1552633590030,82.0000000000,25
1552633591007,83.0000000000,25
1552633591988,83.0000000000,25
1552633592967,84.0000000000,25
1552633592968,84.0000000000,25
1552633594437,84.0000000000,25
1552633594440,84.0000000000,25
1552633595418,83.0000000000,25
1552633596398,83.0000000000,25
1552633596399,83.0000000000,25
1552633597378,82.0000000000,25
1552633598357,82.0000000000,25
1552633599337,81.0000000000,25
1552633600318,82.0000000000,25
1552633601298,81.0000000000,25
1552633602278,81.0000000000,25
1552633603257,80.0000000000,25
1552633603259,80.0000000000,25
1552633604237,80.0000000000,25
1552633605217,81.0000000000,25
1552633606198,81.0000000000,25
1552633607177,81.0000000000,25
1552633607178,81.0000000000,25
1552633608157,81.0000000000,25
1552633608158,81.0000000000,25
1552633609137,81.0000000000,25
1552633610118,81.0000000000,25
1552633611098,82.0000000000,25
1552633611099,82.0000000000,25
1552633612077,82.0000000000,25
1552633612078,82.0000000000,25
1552633613057,82.0000000000,25
1552633614038,83.0000000000,25
