timestamp,value,pid
1552633457081,0E-10,25
1552633458108,0E-10,25
1552633459073,0E-10,25
1552633460110,0E-10,25
1552633461077,0E-10,25
1552633462084,0E-10,25
1552633463169,30.0000000000,25
1552633464084,34.0000000000,25
1552633465071,56.0000000000,25
1552633466072,56.0000000000,25
1552633467054,60.0000000000,25
1552633468112,57.0000000000,25
1552633469046,43.0000000000,25
1552633470038,44.0000000000,25
1552633471026,56.0000000000,25
1552633472039,40.0000000000,25
1552633473041,38.0000000000,25
1552633474034,47.0000000000,25
1552633475026,53.0000000000,25
1552633476118,90.0000000000,25
1552633477003,69.0000000000,25
1552633478011,51.0000000000,25
1552633478993,30.0000000000,25
1552633479998,1.0000000000,25
1552633481015,8.0000000000,25
1552633481994,40.0000000000,25
1552633483004,51.0000000000,25
1552633484073,74.0000000000,25
1552633484977,74.0000000000,25
1552633485980,61.0000000000,25
1552633486991,54.0000000000,25
1552633487983,47.0000000000,25
1552633488971,60.0000000000,25
1552633489980,57.0000000000,25
1552633490947,83.0000000000,25
1552633492052,84.0000000000,25
1552633492993,66.0000000000,25
1552633493939,51.0000000000,25
1552633494946,29.0000000000,25
1552633495949,30.0000000000,25
1552633496937,38.0000000000,25
1552633497928,43.0000000000,25
1552633498928,41.0000000000,25
1552633500045,53.0000000000,25
1552633500929,63.0000000000,25
1552633501901,60.0000000000,25
1552633502906,63.0000000000,25
1552633503907,53.0000000000,25
1552633504898,38.0000000000,25
1552633505910,50.0000000000,25
1552633506902,54.0000000000,25
1552633508041,56.0000000000,25
1552633508882,67.0000000000,25
1552633509881,44.0000000000,25
1552633510912,44.0000000000,25
1552633511888,23.0000000000,25
1552633512897,3.0000000000,25
1552633513872,17.0000000000,25
1552633514866,10.0000000000,25
1552633515852,29.0000000000,25
1552633516844,43.0000000000,25
1552633517865,34.0000000000,25
1552633518851,43.0000000000,25
1552633519873,56.0000000000,25
1552633520890,63.0000000000,25
1552633521837,60.0000000000,25
1552633522831,47.0000000000,25
1552633523826,21.0000000000,25
1552633524833,27.0000000000,25
1552633525820,34.0000000000,25
1552633526830,29.0000000000,25
1552633527820,26.0000000000,25
1552633528895,11.0000000000,25
1552633529829,13.0000000000,25
1552633530806,23.0000000000,25
1552633531810,21.0000000000,25
1552633532802,20.0000000000,25
1552633533805,20.0000000000,25
1552633534780,14.0000000000,25
1552633535783,23.0000000000,25
1552633536864,34.0000000000,25
1552633537795,34.0000000000,25
1552633538770,38.0000000000,25
1552633539780,37.0000000000,25
1552633540780,51.0000000000,25
1552633541745,66.0000000000,25
1552633542746,48.0000000000,25
1552633543764,54.0000000000,25
1552633544856,41.0000000000,25
1552633545745,30.0000000000,25
1552633546752,54.0000000000,25
1552633547722,51.0000000000,25
1552633548727,48.0000000000,25
1552633549740,40.0000000000,25
1552633550708,37.0000000000,25
1552633551712,44.0000000000,25
1552633552848,40.0000000000,25
1552633553704,53.0000000000,25
1552633554721,56.0000000000,25
1552633555715,44.0000000000,25
1552633556690,47.0000000000,25
1552633557698,43.0000000000,25
1552633558673,38.0000000000,25
1552633559700,35.0000000000,25
1552633560840,50.0000000000,25
1552633561685,48.0000000000,25
1552633562685,47.0000000000,25
1552633563673,50.0000000000,25
1552633564675,27.0000000000,25
1552633565672,13.0000000000,25
1552633566660,10.0000000000,25
1552633567644,27.0000000000,25
1552633568665,35.0000000000,25
1552633569650,40.0000000000,25
1552633570630,34.0000000000,25
1552633571635,4.0000000000,25
1552633572645,8.0000000000,25
1552633573635,11.0000000000,25
1552633574641,16.0000000000,25
1552633575609,50.0000000000,25
1552633576624,63.0000000000,25
1552633577630,70.0000000000,25
1552633578615,88.0000000000,25
1552633579616,74.0000000000,25
1552633580620,48.0000000000,25
1552633581610,40.0000000000,25
1552633582594,29.0000000000,25
1552633583604,17.0000000000,25
1552633584594,40.0000000000,25
1552633585576,44.0000000000,25
1552633586581,51.0000000000,25
1552633587579,48.0000000000,25
1552633588581,43.0000000000,25
1552633589582,43.0000000000,25
1552633590566,38.0000000000,25
1552633591572,47.0000000000,25
1552633592575,48.0000000000,25
1552633593565,64.0000000000,25
1552633594548,80.0000000000,25
1552633595542,64.0000000000,25
1552633596578,50.0000000000,25
1552633597551,34.0000000000,25
1552633598531,10.0000000000,25
1552633599529,13.0000000000,25
1552633600520,11.0000000000,25
1552633601508,29.0000000000,25
1552633602525,24.0000000000,25
1552633603531,37.0000000000,25
1552633604509,37.0000000000,25
1552633605511,13.0000000000,25
1552633606514,21.0000000000,25
1552633607483,11.0000000000,25
1552633608485,26.0000000000,25
1552633609485,23.0000000000,25
1552633610480,40.0000000000,25
1552633611490,48.0000000000,25
1552633612479,43.0000000000,25
1552633613463,47.0000000000,25
1552633614480,29.0000000000,25
1552633615447,37.0000000000,25
1552633616465,41.0000000000,25
1552633617452,48.0000000000,25
1552633618468,50.0000000000,25
1552633619461,40.0000000000,25
1552633620460,44.0000000000,25
1552633621428,37.0000000000,25
1552633622429,48.0000000000,25
1552633623447,40.0000000000,25
1552633624430,34.0000000000,25
1552633625416,41.0000000000,25
1552633626415,57.0000000000,25
1552633627402,83.0000000000,25
1552633628403,81.0000000000,25
1552633629423,83.0000000000,25
1552633630390,83.0000000000,25
1552633631414,63.0000000000,25
1552633632413,70.0000000000,25
1552633633397,60.0000000000,25
1552633634399,27.0000000000,25
1552633635389,20.0000000000,25
1552633636389,21.0000000000,25
1552633637370,34.0000000000,25
1552633638373,50.0000000000,25
1552633639377,56.0000000000,25
1552633640380,56.0000000000,25
1552633641363,44.0000000000,25
1552633642364,30.0000000000,25
1552633643374,41.0000000000,25
1552633644358,38.0000000000,25
1552633645354,43.0000000000,25
1552633646354,56.0000000000,25
1552633647339,51.0000000000,25
1552633648343,54.0000000000,25
1552633649353,60.0000000000,25
1552633650316,61.0000000000,25
1552633651315,63.0000000000,25
1552633652319,67.0000000000,25
1552633653320,80.0000000000,25
1552633654313,61.0000000000,25
1552633655289,50.0000000000,25
1552633656306,43.0000000000,25
1552633657301,29.0000000000,25
1552633658298,48.0000000000,25
1552633659296,57.0000000000,25
1552633660300,53.0000000000,25
1552633661275,43.0000000000,25
1552633662271,30.0000000000,25
1552633663274,23.0000000000,25
1552633664254,27.0000000000,25
1552633665256,40.0000000000,25
1552633666278,47.0000000000,25
1552633667258,60.0000000000,25
1552633668251,56.0000000000,25
1552633669266,60.0000000000,25
1552633670234,64.0000000000,25
1552633671235,47.0000000000,25
1552633672231,29.0000000000,25
1552633673238,20.0000000000,25
1552633674223,3.0000000000,25
1552633675207,17.0000000000,25
1552633676238,26.0000000000,25
1552633677215,35.0000000000,25
1552633678201,44.0000000000,25
1552633679200,35.0000000000,25
1552633680209,38.0000000000,25
1552633681190,35.0000000000,25
1552633682205,34.0000000000,25
1552633683190,35.0000000000,25
1552633684173,34.0000000000,25
1552633685177,24.0000000000,25
1552633686196,13.0000000000,25
1552633687178,23.0000000000,25
1552633688191,20.0000000000,25
1552633689168,7.0000000000,25
1552633690186,26.0000000000,25
1552633691157,30.0000000000,25
1552633692172,47.0000000000,25
1552633693158,81.0000000000,25
1552633694168,77.0000000000,25
1552633695127,64.0000000000,25
1552633696132,60.0000000000,25
1552633697135,47.0000000000,25
1552633698121,41.0000000000,25
1552633699144,48.0000000000,25
1552633700120,41.0000000000,25
1552633701108,30.0000000000,25
1552633702125,35.0000000000,25
1552633703126,37.0000000000,25
1552633704099,43.0000000000,25
1552633705097,53.0000000000,25
1552633706130,43.0000000000,25
1552633707101,54.0000000000,25
1552633708103,61.0000000000,25
1552633709109,64.0000000000,25
1552633710072,83.0000000000,25
1552633711099,74.0000000000,25
1552633712093,54.0000000000,25
1552633713064,56.0000000000,25
1552633714081,44.0000000000,25
1552633715106,51.0000000000,25
