timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1548223953863,3030,3995,2092,1139,957,871,142068,76827,1,8
1548223954888,16864,453,6465,1998,2497,2308,340719,25084,1,8
1548223955885,5062,6469,6544,6157,2372,3525,33569,8841,1,8
1548223956878,6054,3893,7643,6439,2793,2586,5403,6426,1,8
1548223957873,4920,10359,1153,2289,526,918,43286,38635,1,8
1548223958907,6506,15332,5034,12091,1648,3001,32213,47860,1,8
1548223959860,14278,6817,12285,8145,2125,2690,87822,45935,1,8
1548223960863,3239,2957,5361,2901,2764,2732,103952,103587,1,8
1548223961846,6133,932,10410,4869,3049,4097,33538,58785,1,8
1548223962840,1419,1910,1464,4866,491,336,149814,52694,1,8
1548223963851,54393,121594,11441,25951,4185,2578,512195,138925,1,8
1548223964820,2784,1759,754,1918,485,529,96885,13960,1,8
1548223965838,1488,5219,2909,1294,572,1149,161600,64296,1,8
1548223966905,2930,13241,8221,18571,608,3581,5876,7076,1,8
1548223967810,2304,5395,2119,4400,296,495,35571,46367,1,8
1548223968835,13539,63634,4636,19270,2141,3344,90757,189836,1,8
1548223969809,10616,10596,12671,19933,2271,1503,205317,35753,1,8
1548223970795,16008,1278,4122,6467,1864,1409,26133,1204,1,8
1548223971819,5736,6337,5428,4911,2211,3250,8035,22146,1,8
1548223972823,7439,6175,11746,9272,1752,2315,4819,8095,1,8
1548223973800,6995,6660,8470,8374,1037,3034,19771,15514,1,8
1548223974915,1527,2272,1557,3294,791,1246,135639,10548,1,8
1548223975848,12411,12081,8556,7717,4372,2890,45809,23108,1,8
1548223976790,15589,5019,5103,2189,1421,1986,32377,9820,1,8
1548223977778,1214,17962,6112,5731,1943,1698,11350,12402,1,8
1548223978794,4370,8263,4842,4369,1935,2921,599406,40856,1,8
1548223979781,1469,1869,2433,1311,1064,522,12851,2165,1,8
1548223980783,2046,3330,8767,1382,2846,2371,26926,5743,1,8
1548223981757,5342,15564,5133,5716,648,1515,12143,8074,1,8
1548223982773,4561,16518,5319,1830,4196,2132,16453,11237,1,8
1548223983765,4955,3712,1373,4408,417,769,47174,41431,1,8
1548223984757,1423,333,1883,1531,309,301,7349,2301,1,8
1548223985743,4362,8570,14852,9743,1276,1640,3714,9966,1,8
1548223986763,6931,15645,10680,8236,1203,914,14073,5083,1,8
1548223987752,8380,1380,7917,648,2880,3039,6363,6088,1,8
1548223988731,6450,4079,6724,6516,1250,2919,10845,7278,1,8
1548223989736,3244,7179,11336,6251,3377,3006,10427,56956,1,8
1548223990719,10242,4769,7335,3695,1826,2522,18283,4746,1,8
1548223991760,4956,5093,4003,5392,1253,1527,20222,40379,1,8
1548223992722,6738,5746,8943,3570,1181,2238,4077,10412,1,8
1548223993724,2741,4938,5553,3365,2561,2718,8880,10785,1,8
1548223994709,11389,11232,3501,3392,448,837,110446,32287,1,8
1548223995712,11464,1844,10383,4613,1842,6744,24837,10453,1,8
1548223996713,16699,5112,7878,10129,1932,2516,5695,12231,1,8
1548223997717,7992,9691,6614,4509,2860,1054,14124,6572,1,8
1548223998702,4346,11307,6512,4990,2525,1897,9199,22335,1,8
1548223999707,10821,12871,4536,2737,1487,1159,19187,18701,1,8
1548224000686,3256,8019,5605,3429,3642,2065,14295,6344,1,8
1548224001681,14414,2452,5410,10539,1274,2646,21504,37788,1,8
1548224002690,7542,3219,5823,2204,799,1136,7362,14305,1,8
1548224003674,8420,8570,4950,6881,3019,3579,13991,9743,1,8
1548224004677,8507,3983,9320,9572,3190,3494,13813,22621,1,8
1548224005667,11689,5527,6885,6046,2546,1960,26575,7000,1,8
1548224006686,5941,12644,4132,1986,618,1793,231658,54844,1,8
1548224007650,28336,22655,10126,14849,1924,2465,339176,214372,1,8
1548224008652,3551,10356,2857,2409,427,759,156921,41500,1,8
1548224009657,7385,17600,3805,4289,1867,1199,44225,13368,1,8
1548224010641,6438,2066,2681,1835,1786,1040,85867,28952,1,8
1548224011642,5829,8841,3864,2580,2567,913,7183,7902,1,8
1548224012662,9777,1507,1995,7748,1717,3215,26888,55563,1,8
1548224013656,2862,1614,1686,2676,2613,2605,2468,10353,1,8
1548224014633,7894,4007,2989,4014,4945,1607,8530,16050,1,8
1548224015701,4735,3844,4974,4738,1335,928,7253,9690,1,8
1548224016641,1767,5320,11921,2615,1765,1573,4203,14546,1,8
1548224017620,1871,3157,2820,1870,607,483,116160,9013,1,8
1548224018628,2455,1275,836,1968,682,2231,2286,6753,1,8
1548224019608,3400,363,2665,2300,246,307,285562,7336,1,8
1548224020611,9553,4938,7527,1988,1654,2918,15254,16669,1,8
1548224021610,7229,8562,10584,14571,1793,2472,5878,9507,1,8
1548224022613,11899,21076,3827,2969,1737,2057,7349,9235,1,8
1548224023621,1308,4241,8342,8562,2212,2299,10903,16264,1,8
1548224024600,3767,5490,9381,2466,2219,1109,11301,8160,1,8
1548224025585,8142,11085,4820,3136,1900,2179,15742,12015,1,8
1548224026608,2340,8195,3562,3780,2879,2850,15871,27671,1,8
1548224027588,11244,4895,5248,6105,1586,4261,35949,64217,1,8
1548224028591,7481,4704,7369,5143,3496,1429,13304,6763,1,8
1548224029592,4326,2890,13890,2614,1293,1244,7091,5192,1,8
1548224030568,19060,16436,11893,9618,1631,2414,88158,24822,1,8
1548224031575,8140,1191,1815,5697,298,787,56687,19626,1,8
1548224032564,1258,4728,5412,2461,2508,1218,34850,10877,1,8
1548224033550,8454,9494,4011,6329,2962,3560,9415,11964,1,8
1548224034576,10150,5965,4210,4136,2519,1486,8730,12928,1,8
1548224035566,7354,8727,5815,6736,2655,1533,16611,13584,1,8
1548224036556,437,7893,3032,827,801,485,51173,11740,1,8
1548224037559,1884,10349,1603,2396,801,1078,103097,98773,1,8
1548224038560,1046,1225,1818,960,781,573,25288,13568,1,8
1548224039527,3949,3999,2150,1437,1496,1378,65749,20406,1,8
1548224040538,6249,6506,9215,8721,972,3269,114693,52944,1,8
1548224041547,195039,188681,162404,110023,7173,45719,776078,389212,1,8
1548224042516,25988,7087,5909,11969,980,1692,714610,181735,1,8
1548224043520,389,4708,1380,1446,121,287,61679,6361,1,8
1548224044505,1965,3303,2196,3609,2718,1653,68175,29565,1,8
1548224045507,7523,1586,5533,3708,5409,2540,12486,17490,1,8
1548224046526,4523,1007,9428,726,2797,2839,10752,9150,1,8
1548224047515,4421,1724,2689,3361,503,932,47179,13397,1,8
1548224048496,11614,6032,4224,6593,1951,2464,2742,9948,1,8
1548224049494,3871,6251,5612,1723,1050,4128,8349,24910,1,8
1548224050482,2146,2328,4070,6452,1370,1454,6474,28298,1,8
1548224051501,5835,4752,5053,7154,2540,2892,10944,14923,1,8
1548224052504,7059,4460,5668,3514,3680,1875,9218,9156,1,8
1548224053487,6080,2188,5678,3580,892,2087,9588,4276,1,8
1548224054496,6529,8598,5935,2877,700,2014,17573,5687,1,8
1548224055478,7509,8464,5438,2506,1019,2062,20963,13839,1,8
1548224056460,4176,1030,2347,1125,522,694,30813,19348,1,8
1548224057468,1620,1320,1218,3369,567,720,6722,9925,1,8
1548224058480,3516,2451,1822,4359,707,426,67042,52453,1,8
1548224059457,5236,15038,2993,1984,945,536,236788,17883,1,8
1548224060485,6425,29029,3725,3713,814,1812,151946,30787,1,8
1548224061439,8931,7083,3788,14623,897,2867,36217,18805,1,8
1548224062476,2912,6844,3356,4600,1203,896,54323,16031,1,8
1548224063461,104075,72142,248152,282095,39957,57293,886785,1147688,1,8
1548224064442,5111,4127,2974,6764,1266,977,116143,21159,1,8
1548224065447,16972,12749,2203,951,652,1968,85648,16948,1,8
1548224066446,17092,17282,7191,8289,2294,5723,4906,32243,1,8
1548224067427,5719,2157,1842,6684,478,2877,112937,51762,1,8
1548224068435,1523,9143,2056,1488,1438,1384,51888,114810,1,8
1548224069444,10508,40384,5486,7786,3327,4500,510274,232436,1,8
1548224070416,4581,4889,1340,3689,779,751,31026,12721,1,8
1548224071424,2779,2365,2473,970,340,712,188654,53808,1,8
1548224072408,3774,10812,8684,6604,2120,4225,6943,24483,1,8
1548224073397,4197,2730,3336,898,1204,2449,6511,16840,1,8
1548224074395,9911,14629,1556,2559,736,1266,20596,14757,1,8
1548224075399,22677,2935,7543,16171,1986,2004,251310,125129,1,8
1548224076381,5944,8607,2073,5187,2110,1512,159350,128357,1,8
1548224077384,8877,9996,3612,4984,1099,2700,171047,28111,1,8
1548224078404,1905,2676,1842,4788,518,352,84486,41954,1,8
1548224079388,12150,25483,6073,13069,1578,3101,31422,22805,1,8
1548224080391,37262,49930,9738,9311,3188,4907,31195,24687,1,8
1548224081357,15501,4108,2896,6968,3230,5386,13607,5041,1,8
1548224082359,2073,2548,5957,4706,2136,2555,13786,6036,1,8
1548224083382,3123,3729,5169,4340,970,2835,11784,9334,1,8
1548224084359,7516,3705,7511,7329,1456,1542,26571,9739,1,8
1548224085360,8922,5369,5903,4733,808,6248,6263,18624,1,8
1548224086368,2426,6429,3653,4033,1448,1525,10968,13109,1,8
1548224087362,6175,2361,2202,2963,362,1041,283464,10318,1,8
1548224088348,7436,1133,4375,6132,1530,1464,5786,18553,1,8
1548224089357,2580,1715,5495,3264,1284,2921,3875,14919,1,8
1548224090332,1189,10548,8289,11437,848,2412,62883,5002,1,8
1548224091349,39113,21262,9246,11561,4180,4839,166819,190733,1,8
1548224092346,4577,42392,23937,18726,18570,7747,578477,133479,1,8
1548224093339,11598,31036,5226,8745,4270,4217,451163,112585,1,8
1548224094317,3061,10385,6452,7915,2200,4391,11726,23487,1,8
1548224095320,5262,11294,1139,3756,853,595,57157,52578,1,8
1548224096325,9084,3096,6611,7527,5587,5054,11680,9165,1,8
1548224097305,13153,8905,5632,10722,8148,7078,42282,35570,1,8
1548224098310,14420,32640,10286,24078,8381,16012,159893,324776,1,8
1548224099295,10825,15642,18686,13685,973,1705,590762,98707,1,8
1548224100296,5243,5245,1606,877,637,1780,35342,16976,1,8
1548224101295,12231,3050,5520,5974,1908,4211,15413,24408,1,8
1548224102298,10273,3003,4115,2174,4573,3336,40381,47932,1,8
1548224103297,2340,2611,668,1834,238,1282,132729,4664,1,8
1548224104267,10128,7288,7180,2812,2962,2965,52648,8782,1,8
1548224105284,14407,8707,5705,7792,2172,2361,26605,5600,1,8
1548224106292,7123,2499,2780,7367,1642,2542,7300,10126,1,8
1548224107274,12956,32303,9857,4842,2355,3595,24841,21378,1,8
1548224108258,1623,162,1572,1896,433,660,126701,16676,1,8
1548224109275,16188,19834,10777,7837,4645,3705,529484,86159,1,8
1548224110247,5700,22128,3543,4501,839,773,54429,22867,1,8
1548224111254,23963,43602,7060,14456,2495,4130,43626,57688,1,8
1548224112252,10159,19545,7697,2095,1982,5276,12693,11729,1,8
1548224113259,6458,5360,6345,609,4364,3310,2808,12882,1,8
1548224114243,7178,1383,4252,1143,3881,2445,18469,45947,1,8
1548224115255,5314,4984,4271,5236,1396,3045,15838,6322,1,8
1548224116223,3358,9874,10396,8287,1865,3566,32844,15246,1,8
1548224117223,2874,10005,6454,2339,4569,4656,7644,14677,1,8
1548224118232,2280,11111,8213,3859,2077,3883,38386,31248,1,8
1548224119237,1088,8738,3637,1740,1619,2606,25620,37586,1,8
1548224120239,4113,3170,4134,3973,879,922,77524,11959,1,8
1548224121225,4676,9001,4734,11162,2433,3185,10464,6585,1,8
1548224122221,9378,16488,2521,10565,1348,1746,80613,30201,1,8
1548224123207,1890,6430,1900,7243,1064,1349,268726,53053,1,8
1548224124202,2074,12189,3643,2575,941,354,69025,73808,1,8
1548224125214,4497,851,8529,2402,5305,3899,22157,23150,1,8
1548224126216,911,6281,2141,1203,462,438,39960,22575,1,8
1548224127194,4709,920,6835,4107,2636,3272,12366,9375,1,8
1548224128180,9411,2270,12015,4344,7227,5533,20738,29031,1,8
1548224129191,6973,2795,2324,1688,793,914,37069,16508,1,8
1548224130177,36584,29702,21812,17920,4677,6407,2149875,253816,1,8
1548224131188,13880,1599,6161,5599,3050,3807,51983,12652,1,8
1548224132170,5668,15749,5319,3974,1073,3560,12874,17378,1,8
1548224133157,31020,69746,25952,23082,5454,14219,118831,233894,1,8
1548224134216,65938,148562,30255,50145,4231,12881,1858381,205026,1,8
1548224135176,5971,35293,13366,14447,2168,3297,1458535,272444,1,8
1548224136146,3026,12221,5886,3081,2141,6284,34204,19997,1,8
1548224137148,4707,5125,2929,4035,1219,2368,16958,18501,1,8
1548224138166,9138,2850,5882,3214,1848,1900,13132,27917,1,8
1548224139154,4056,2510,3707,4719,1653,2573,2126,14198,1,8
1548224140152,4884,3053,3417,2087,3957,2260,7920,18956,1,8
1548224141124,20850,42443,9626,20661,1796,5587,80017,113953,1,8
1548224142125,12635,19411,6309,11486,1386,3344,613646,75534,1,8
1548224143125,4305,4974,2515,4686,1420,2214,77430,96429,1,8
1548224144110,2742,4655,2466,1067,1133,2191,12847,4024,1,8
1548224145112,2841,3290,3899,1757,356,1121,75679,20887,1,8
1548224146131,9334,5684,27026,14328,3211,4105,243151,42572,1,8
1548224147115,1374,4888,777,1324,416,200,185813,13759,1,8
1548224148123,447,1207,1942,1540,354,1548,47002,60825,1,8
1548224149107,4970,134,3409,7182,2604,3389,306262,18055,1,8
1548224150089,9529,44136,8809,10918,1817,3042,288487,33524,1,8
1548224151091,43040,19635,10755,18956,3348,5397,215292,41096,1,8
1548224152101,10987,34469,8404,9498,1961,7484,41593,76246,1,8
