seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,3,3,2,2,1,3,1,,,,x,,,,,x,,,,,,
10,3,3,2,2,1,3,1,,,,x,,,,,x,,,,,,
15,3,3,2,2,1,3,1,,,,x,,,,,x,,,,,,
20,3,3,2,2,1,3,1,,,,x,,,,,x,,,,,,
25,3,4,2,2,3,2,1,,,,x,,,,,x,,,,,,
30,3,4,2,2,3,2,1,,,,,,x,,x,x,,,,,,
35,3,4,2,2,1,2,1,,,,x,,,,,x,,,,,,
40,3,4,2,2,1,2,1,,,,x,,,,,x,,,,,,
45,3,4,2,2,1,2,1,,,,x,,,,,x,,,,,,
50,3,4,3,2,1,1,1,,,,x,,,,,,,,,x,,
55,3,4,3,2,1,1,1,,,,x,,,,,,,,,x,,
60,3,4,3,2,1,1,1,,,,x,,,,,,,,,x,,
65,3,4,3,2,2,1,1,,,,x,,,,,x,,,,,,
70,3,4,3,2,2,1,1,,,,x,,,,,x,,,,,,
75,2,4,2,1,3,1,1,,,,,,x,,,,x,,,,,
80,2,4,2,1,3,1,1,,,,,,x,,,,x,,,,,
85,3,3,3,1,2,1,1,x,,,,,,,,x,,,,,,
90,3,3,3,1,2,1,1,x,,,,,,,,x,,,,,,
95,3,3,3,1,2,1,1,x,,,,,,,,x,,,,,,
100,3,3,3,1,2,1,1,x,,,,,,,,x,,,,,,
105,3,3,3,1,2,1,1,x,,,,,,,,x,,,,,,
110,3,3,3,1,2,1,1,x,,,,,,,,x,,,,,,
115,4,4,3,3,1,3,1,,,,x,,,,,,,,,x,,
120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
160,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,
