timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1552633461684,260,223,166,184,51,83,16511,757,1,26
1552633462685,527,310,1012,286,358,1084,8143,3038,1,26
1552633463671,1005,377,530,1251,825,1515,30769,3568,1,26
1552633464686,4749,15488,2534,4843,5566,3354,189577,12039,1,26
1552633465693,2632,5050,2773,1889,3059,3282,57485,32063,1,26
1552633466671,6024,44589,23310,14514,8753,8458,72570,58850,1,26
1552633467670,10072,7568,4030,5799,1940,6749,583481,16984,1,26
1552633468717,32259,73378,59313,32577,17004,19957,812631,104331,1,26
1552633469658,8705,21579,31789,14483,4130,8442,189133,117138,1,26
1552633470639,1903,6076,892,1424,559,536,739335,60416,1,26
1552633471653,4424,10185,4534,14952,1932,5158,158619,14513,1,26
1552633472626,10680,5454,20313,13388,7283,9887,66296,94711,1,26
1552633473649,14368,23192,11025,10963,10855,22384,90012,53969,1,26
1552633474646,11266,25170,7409,4076,1702,3450,86459,28566,1,26
1552633475630,18798,29309,11298,13020,5986,7565,70237,35336,1,26
1552633476768,19847,9995,9591,8610,16417,6781,4865,30717,1,26
1552633477615,18578,8589,19844,14871,4595,8546,16017,35461,1,26
1552633478598,17555,9601,8931,6427,19419,11736,40251,21341,1,26
1552633479604,2950,1589,5626,2618,1736,4502,86416,18856,1,26
1552633480608,4121,20878,3011,996,775,4278,117734,14610,1,26
1552633481631,3770,6432,2964,2683,818,1486,80155,16044,1,26
1552633482595,11082,16397,8289,10090,5313,12473,37287,11210,1,26
1552633483584,2727,4895,8826,4552,11526,8452,55599,40281,1,26
1552633484709,18651,3911,8586,7836,7600,7867,39955,34906,1,26
1552633485595,8342,5921,10735,8880,5725,9071,14658,30809,1,26
1552633486570,1443,2798,7432,8222,7119,13062,5352,8769,1,26
1552633487554,3227,3770,13307,5849,12192,4298,5589,5326,1,26
1552633488573,5873,2461,9319,6455,7220,10485,25001,6157,1,26
1552633489558,8747,3172,16129,15543,8380,6636,15675,8383,1,26
1552633490590,4556,6242,8649,11325,6385,10166,14254,3496,1,26
1552633491561,4077,9282,8977,17363,8762,16809,25225,32294,1,26
1552633492551,4463,6822,7522,4758,1035,1675,41197,98127,1,26
1552633493526,2558,1261,10429,8423,6548,5505,20336,9553,1,26
1552633494547,4759,5030,11392,8359,6963,8772,15320,10335,1,26
1552633495571,8362,7607,7026,2217,4402,10203,4530,6713,1,26
1552633496512,2570,6034,9422,2702,3637,9514,19104,49778,1,26
1552633497532,2130,3710,6042,3610,4154,8968,6027,14954,1,26
1552633498498,6044,7716,6168,3673,4529,7613,21883,13566,1,26
1552633499515,6222,10708,8525,2249,4180,4722,30757,6418,1,26
1552633500549,7876,1133,6415,2061,5963,6426,15259,16970,1,26
1552633501487,5619,2938,9090,11618,3280,4377,20914,4640,1,26
1552633502486,3137,5481,13888,5062,5599,4449,24789,10426,1,26
1552633503469,8099,5692,13675,3927,2885,9265,18751,11940,1,26
1552633504472,2904,7068,8667,5187,7492,3759,5627,12233,1,26
1552633505470,1620,5267,6922,11709,6229,2865,9584,12839,1,26
1552633506470,2808,3737,15123,15366,4350,2931,4903,15050,1,26
1552633507472,6737,3293,5750,2638,2042,7056,22597,13879,1,26
1552633508557,3085,6574,7818,2278,4188,9255,10923,10082,1,26
1552633509461,8933,17601,3680,7500,3936,6182,14207,10740,1,26
1552633510459,2092,3201,5913,5977,1166,5249,12692,7843,1,26
1552633511441,6808,3988,9693,6390,6028,2600,47708,5198,1,26
1552633512425,7100,1053,6718,8476,3136,4769,7703,5738,1,26
1552633513444,3579,36574,6021,9093,8500,15623,41116,16121,1,26
1552633514443,42545,16934,58194,14883,6391,4659,612094,81998,1,26
1552633515412,27681,3441,20694,23114,7058,24433,68817,26744,1,26
1552633516530,9428,21449,12514,7512,8299,13479,33879,10197,1,26
1552633517433,8271,5597,9021,6536,5564,9751,11242,38766,1,26
1552633518412,16506,58894,17159,30758,8389,13695,600029,357881,1,26
1552633519395,20619,39627,21333,25113,12891,14612,213111,34147,1,26
1552633520380,2047,7186,6219,7987,6329,6997,37142,19061,1,26
1552633521381,8103,1440,12022,12020,9792,7360,26892,28703,1,26
1552633522393,2201,7893,1731,5014,1010,2056,159429,17668,1,26
1552633523366,2563,5217,2840,4147,3404,1290,51564,9307,1,26
1552633524522,20584,107112,32257,20048,11231,55784,1969150,580033,1,26
1552633525368,87534,53343,46836,30819,3333,5395,757130,170243,1,26
1552633526362,12736,40323,7006,7819,2887,5913,1389023,64856,1,26
1552633527354,3247,31968,12634,8845,5944,7947,154085,148943,1,26
1552633528356,186724,146880,88716,23522,22639,18270,1237503,1025881,1,26
1552633529340,49783,56604,9187,25516,12134,5883,331741,20653,1,26
1552633530356,14091,15599,7855,8242,3872,13984,10624,66961,1,26
1552633531358,1218,3062,2955,3099,1533,1846,102088,11413,1,26
1552633532429,9234,5730,9121,8330,8209,5586,19342,21257,1,26
1552633533327,14587,3751,25993,6300,6951,5404,6785,22284,1,26
1552633534329,1643,6735,2246,1591,1727,1697,55803,36337,1,26
1552633535325,12090,25151,14436,18358,3642,8298,77822,38749,1,26
1552633536311,11457,21610,7686,10848,4907,3668,563805,104593,1,26
1552633537334,3212,6755,22038,14672,2402,6937,36927,6653,1,26
1552633538294,1920,814,2156,2432,641,1652,107179,27587,1,26
1552633539299,8695,54359,11422,6292,11420,2953,56767,23061,1,26
1552633540295,14592,3046,6590,6114,4758,12072,49713,17018,1,26
1552633541297,11727,44128,7049,23246,5406,13439,70532,37873,1,26
1552633542281,3757,726,11745,2825,4478,4934,25033,11795,1,26
1552633543265,9154,12029,5427,6847,3181,4124,27248,26797,1,26
1552633544283,1071,4873,4851,8210,3863,7666,49862,16230,1,26
1552633545327,1640,3460,7873,2423,2634,5228,13713,21921,1,26
1552633546250,3035,2596,8822,3118,1231,3962,21140,6814,1,26
1552633547271,5227,10482,11452,6531,7701,3153,48248,24076,1,26
1552633548272,718,1054,702,1215,205,518,120488,6950,1,26
1552633549267,10994,5869,8070,3079,2462,13503,25397,3447,1,26
1552633550272,9011,14431,8635,3685,3095,7621,40166,28248,1,26
1552633551241,6167,9431,5968,9115,2909,3865,12378,13667,1,26
1552633552224,2127,2592,7448,4103,3929,5586,29011,30180,1,26
1552633553361,6520,14644,11213,9365,3054,4222,15736,9480,1,26
1552633554225,20852,2673,11736,17230,3165,6430,1029483,65132,1,26
1552633555205,2923,1862,7946,2646,3309,2424,5147,7744,1,26
1552633556223,10659,3424,1298,3094,690,958,155036,14729,1,26
1552633557217,11762,118135,20255,7699,6011,14275,384290,152113,1,26
1552633558210,42347,114123,65321,69791,24329,55782,1549094,1096380,1,26
1552633559196,4051,1894,4128,2944,1388,4720,605319,42086,1,26
1552633560197,13229,16230,8201,31522,8424,6540,735732,129727,1,26
1552633561319,4518,3864,1700,9530,4176,3056,452993,43183,1,26
1552633562180,946,954,1188,1010,606,972,136411,12713,1,26
1552633563163,1932,1581,1966,1020,471,1816,70783,13461,1,26
