timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1552633457081,0,0,0,1,0,0,3,3,1,25
1552633458108,1,0,0,0,1,0,9,1,1,25
1552633459073,13112,74638,34732,26373,7015,16975,298662,141345,1,25
1552633460110,14760,3546,24368,15864,6682,22608,972471,120011,1,25
1552633461077,18027,14915,7544,4044,13537,10986,1304897,50128,1,25
1552633462084,9675,2861,4312,4186,2594,3429,595161,20368,1,25
1552633463169,3358,8699,3082,4765,2580,2471,697930,45002,1,25
1552633464084,18034,19186,11437,3789,5198,16394,149228,80436,1,25
1552633465071,64609,19083,98828,32859,23309,86276,389844,148010,1,25
1552633466072,5523,5380,20162,14753,8015,15450,909559,192173,1,25
1552633467054,128294,93866,53154,52411,37997,127542,1850415,368734,1,25
1552633468112,89974,121051,74909,43212,44268,99221,1426140,532292,1,25
1552633469046,46907,83353,26640,12337,11685,15952,1155529,48739,1,25
1552633470038,7461,16230,5178,2928,2413,8713,620279,27092,1,25
1552633471026,10301,33718,18905,15829,21264,3511,1555738,78956,1,25
1552633472039,29848,281590,68000,45645,20958,147798,2159470,1432421,1,25
1552633473041,3918,14242,13292,2727,4405,14830,942587,70863,1,25
1552633474034,12377,7809,33772,4302,17067,19032,1514893,177793,1,25
1552633475026,35591,124081,65189,18070,42210,38986,736382,152784,1,25
1552633476118,44499,125083,139183,23041,30515,85038,1533669,242064,1,25
1552633477003,5150,11122,6479,17001,10983,15475,513160,115660,1,25
1552633478011,48928,15663,11797,22275,5381,25010,708931,130533,1,25
1552633478993,15465,231944,22045,4569,10538,20373,1556297,51590,1,25
1552633479998,5157,18227,7917,5714,11883,26169,332799,149035,1,25
1552633481015,33894,67716,16466,9626,10611,14176,1957990,121550,1,25
1552633481994,37599,39139,40451,7146,59069,60155,475008,25690,1,25
1552633483004,61563,88289,54928,36698,21296,23727,490741,265811,1,25
1552633484073,34878,114493,119242,46462,66979,46786,1877626,550617,1,25
1552633484977,65247,91908,54228,71059,26064,73703,1373029,558543,1,25
1552633485980,2989,7597,9089,1877,2986,4051,434642,35475,1,25
1552633486991,41220,49145,30196,11375,36898,36909,1715832,209093,1,25
1552633487983,12309,870,10174,3086,3924,10867,1019884,83823,1,25
1552633488971,44020,95715,88923,66405,13314,88376,1582566,346110,1,25
1552633489980,2643,14116,17359,3704,7928,19775,251445,84996,1,25
1552633490947,35775,9536,111009,15277,26386,26282,16782,73145,1,25
1552633492052,72099,71085,57577,23080,45556,40716,2689113,153822,1,25
1552633492993,15002,316,8949,8929,5117,13270,712105,114329,1,25
1552633493939,4437,12218,20447,14974,9214,6372,734787,174069,1,25
1552633494946,4189,19511,14838,4844,3450,12192,75794,68256,1,25
1552633495949,20727,44990,44651,48999,7838,80916,1581921,141442,1,25
1552633496937,2935,11507,4501,2117,1331,5417,76356,18804,1,25
1552633497928,42535,52477,41783,50680,18342,94167,1514785,172117,1,25
1552633498928,7076,14415,36454,28870,33920,103586,991853,233370,1,25
1552633500045,3550,5289,8514,2304,1355,2304,366340,5978,1,25
1552633500929,3711,20613,21837,2133,7739,12463,197653,49494,1,25
1552633501901,4728,2720,2669,789,1624,2817,407838,16254,1,25
1552633502906,28548,63241,54229,20300,15863,71677,743383,254763,1,25
1552633503907,8902,12367,8672,5017,8075,11117,50743,9556,1,25
1552633504898,23315,11821,13764,15642,9425,9836,172091,121279,1,25
1552633505910,14000,28814,56282,14794,28794,35756,1609707,151962,1,25
1552633506902,10806,5645,15859,7343,8664,12383,219950,55150,1,25
1552633508041,11384,16301,19423,9048,4487,17962,91046,30637,1,25
1552633508882,19238,12472,16715,7070,4396,11780,137934,56578,1,25
1552633509881,78377,97035,38019,17156,10227,68567,1708391,614004,1,25
1552633510912,9468,23009,65432,50883,31857,52510,1359786,272138,1,25
1552633511888,41288,36218,21592,8188,5625,22438,2673342,264129,1,25
1552633512897,9131,17986,5978,11104,5212,25046,295636,114183,1,25
1552633513872,66964,144912,92052,77616,25496,38663,1713545,366783,1,25
1552633514866,37867,215196,66914,89274,39573,94030,2008243,352373,1,25
1552633515852,2793,3955,4456,4702,2306,4090,236940,7846,1,25
1552633516844,9581,7090,8274,4448,4937,8911,281777,54037,1,25
1552633517865,5785,9549,6700,9766,6142,9932,1028558,75896,1,25
1552633518851,2502,1237,14229,4100,8825,48062,171231,52020,1,25
1552633519873,11338,23042,55428,31306,7732,19931,664922,29872,1,25
1552633520890,10406,18636,25445,11291,11473,23389,828186,86524,1,25
1552633521837,73008,56898,24241,11237,17750,146957,1316805,292205,1,25
1552633522831,13696,6531,8434,5247,8605,11082,158472,80061,1,25
1552633523826,11737,14366,36396,44042,14334,88112,1295083,270673,1,25
1552633524833,44730,13203,42543,24764,18940,46163,623803,64167,1,25
1552633525820,27100,24716,11607,28559,7345,11695,753247,77732,1,25
1552633526830,11458,14392,6658,11091,7749,20896,1147988,87868,1,25
1552633527820,20270,60718,17359,16660,11818,27954,954442,117446,1,25
1552633528895,4190,6474,16782,5061,20673,33035,850383,145940,1,25
1552633529829,15267,26261,27172,12104,14433,23347,842371,245550,1,25
1552633530806,11017,18422,29516,9937,15878,50817,889739,171492,1,25
1552633531810,18162,22931,15780,10360,10903,45710,1514288,187827,1,25
1552633532802,6040,17840,10809,4892,4457,7039,432618,90619,1,25
1552633533805,68199,80912,93281,41748,82606,135326,1158226,832521,1,25
1552633534780,5326,16036,21919,3743,8542,16747,1326499,204313,1,25
1552633535783,7718,14984,4553,1608,2604,8562,144183,7423,1,25
1552633536864,55056,11830,31018,7377,16108,40346,1012399,71880,1,25
1552633537795,36850,74140,51720,30634,50323,101071,1888609,465948,1,25
1552633538770,6534,1848,3224,3528,3446,5632,144856,12872,1,25
1552633539780,6316,45403,32125,5574,7073,20971,1193998,181937,1,25
1552633540780,26808,12213,58890,13849,18244,52100,631974,45402,1,25
1552633541745,3754,947,4491,601,1899,5319,109728,9718,1,25
1552633542746,8502,43152,8338,6703,7336,43578,740267,256469,1,25
1552633543764,11337,16395,18164,9232,5310,34709,117778,59467,1,25
1552633544856,3429,4241,7735,3548,4424,8813,215162,28843,1,25
1552633545745,50539,29233,17921,9042,11639,32910,2453643,71755,1,25
1552633546752,2816,1229,6216,3516,2651,5454,590552,24969,1,25
1552633547722,15167,37838,31056,8344,11580,22591,527249,175937,1,25
1552633548727,52139,22822,113115,27190,25653,54652,397231,547377,1,25
1552633549740,106833,80896,74421,70674,70309,175965,2409616,1066154,1,25
1552633550708,17033,24111,22626,7618,9727,25538,567715,110661,1,25
1552633551712,16936,73512,43192,11081,12229,22454,1027183,55038,1,25
1552633552848,4467,39479,16517,15670,14346,21185,699310,119714,1,25
1552633553704,5859,44722,17468,5022,6284,29040,390304,33047,1,25
1552633554721,5423,15893,18262,5173,9268,19881,851148,80018,1,25
1552633555715,6730,15321,13453,9420,12942,29158,1402218,96276,1,25
1552633556690,5062,13808,6452,2187,6373,13854,728216,27316,1,25
1552633557698,24907,23745,26221,11650,3858,19963,287965,101532,1,25
1552633558673,5786,5484,3909,2030,3297,5650,262005,26388,1,25
1552633559700,12547,351572,61035,23449,29548,103306,1342662,333832,1,25
1552633560840,1137,11204,18703,3486,9885,22438,2194383,26456,1,25
1552633561685,107995,42202,46480,66625,59346,118046,941910,176093,1,25
1552633562685,234426,87555,59341,76791,83914,188989,2114066,374121,1,25
1552633563673,22443,6191,31549,16450,6618,29874,614655,256017,1,25
1552633564675,11001,19596,19364,12407,14617,26833,454264,202238,1,25
1552633565672,10830,42781,10016,11735,13103,74976,236894,180115,1,25
1552633566660,76177,14622,12817,43299,17306,18906,883921,85104,1,25
1552633567644,4205,9282,13024,2960,5329,3662,367005,12598,1,25
1552633568665,13203,6267,6868,4946,2692,2553,616938,32658,1,25
1552633569650,18968,33379,20612,39381,27175,31467,1338613,245140,1,25
1552633570630,5947,31133,9436,9517,10793,24385,890726,199248,1,25
1552633571635,14790,86082,25720,57127,14775,29046,1420785,391960,1,25
1552633572645,5701,12558,13922,3022,8121,9793,149703,58636,1,25
1552633573635,22188,19671,16667,20587,21746,39768,1109805,158130,1,25
1552633574641,16935,4789,6475,8338,5482,7052,515833,76697,1,25
1552633575609,24480,7958,40310,37011,22212,32797,24406,13420,1,25
1552633576624,14007,6573,41180,10271,21286,32198,295976,63097,1,25
1552633577630,1810,45876,13469,7483,2939,17156,47668,28500,1,25
1552633578615,10634,12454,15219,6377,3176,2660,213141,36904,1,25
1552633579616,5245,5401,9792,4767,5746,10148,53421,27926,1,25
1552633580620,3645,14133,3578,6915,6370,10307,15287,40029,1,25
1552633581610,18664,25066,8885,3495,5837,5465,575783,54332,1,25
1552633582594,33018,44823,37485,38317,17951,55002,829838,305470,1,25
1552633583604,4484,9637,4878,2900,323,1896,416602,37053,1,25
1552633584594,9792,20201,25411,11737,5358,8034,341173,40050,1,25
1552633585576,16103,4151,5617,9670,4821,13035,1183539,20137,1,25
1552633586581,26126,3817,12557,6190,7560,6154,2266776,40086,1,25
1552633587579,8386,5558,6008,13214,4518,5823,179866,56776,1,25
1552633588581,7526,9712,16140,53368,14977,19730,381644,57570,1,25
1552633589582,20700,31899,14023,17161,11750,12480,906420,50950,1,25
1552633590566,31001,19354,32426,30115,43168,34373,660740,232828,1,25
1552633591572,10992,36199,16594,30618,15547,22873,255666,53208,1,25
1552633592575,13291,6798,12307,5873,6078,3872,54401,31187,1,25
1552633593565,7150,1676,8974,6631,4259,3346,188761,7161,1,25
1552633594548,11161,6549,23531,16253,8103,8136,459327,41118,1,25
1552633595542,10144,9036,4785,8751,2291,5409,1025265,86922,1,25
1552633596578,2553,2916,5364,18245,21499,19383,618011,70834,1,25
1552633597551,84443,36501,32112,24499,15723,22690,333696,124637,1,25
1552633598531,8605,22988,8625,11834,2950,9858,1675756,128591,1,25
1552633599529,14333,16848,12136,8012,5904,6831,837258,136095,1,25
1552633600520,4432,20433,9867,6456,2409,14910,1764116,145438,1,25
1552633601508,19148,4815,29429,16731,15855,27699,26750,25912,1,25
1552633602525,123886,132548,28066,30703,21449,100572,1614508,438504,1,25
1552633603531,11757,4964,6092,4528,1216,3238,684314,14241,1,25
1552633604509,990,2986,731,856,431,1215,17703,9163,1,25
1552633605511,26425,30155,38711,16310,13954,42736,1393730,412583,1,25
1552633606514,21603,125014,34870,13599,19687,125734,1138838,250921,1,25
1552633607483,11722,16262,5832,3868,9075,14994,39114,49105,1,25
1552633608485,3631,1706,10230,7219,6989,6722,294847,42484,1,25
1552633609485,199,2091,645,399,646,1322,142814,8584,1,25
1552633610480,1619,445,5584,2440,1031,1392,162586,14137,1,25
