timestamp,value,pid
1553835139181,0E-10,29
1553835140175,0E-10,29
1553835141166,0E-10,29
1553835142292,0E-10,29
1553835143155,0E-10,29
1553835144172,30.0000000000,29
1553835145139,38.0000000000,29
1553835146171,30.0000000000,29
1553835147189,17.0000000000,29
1553835148132,30.0000000000,29
1553835149155,38.0000000000,29
1553835150224,43.0000000000,29
1553835151143,66.0000000000,29
1553835152144,74.0000000000,29
1553835153108,69.0000000000,29
1553835154113,78.0000000000,29
1553835155137,66.0000000000,29
1553835156096,51.0000000000,29
1553835157100,35.0000000000,29
1553835158084,29.0000000000,29
1553835159084,34.0000000000,29
1553835160108,38.0000000000,29
1553835161071,48.0000000000,29
1553835162072,54.0000000000,29
1553835163097,64.0000000000,29
1553835164078,67.0000000000,29
1553835165066,69.0000000000,29
1553835166083,69.0000000000,29
1553835167048,63.0000000000,29
1553835168072,54.0000000000,29
1553835169053,41.0000000000,29
1553835170041,43.0000000000,29
1553835171135,38.0000000000,29
1553835172047,51.0000000000,29
1553835173043,61.0000000000,29
1553835174053,48.0000000000,29
1553835175032,56.0000000000,29
1553835176016,34.0000000000,29
1553835177035,27.0000000000,29
1553835178009,29.0000000000,29
1553835179144,13.0000000000,29
1553835180007,26.0000000000,29
1553835181007,38.0000000000,29
1553835182015,40.0000000000,29
1553835183016,64.0000000000,29
1553835183995,60.0000000000,29
1553835184982,48.0000000000,29
1553835186005,56.0000000000,29
1553835187103,44.0000000000,29
1553835187978,50.0000000000,29
1553835188981,66.0000000000,29
1553835189960,54.0000000000,29
1553835190977,56.0000000000,29
1553835191999,54.0000000000,29
1553835192956,41.0000000000,29
1553835193967,38.0000000000,29
1553835195091,37.0000000000,29
1553835195964,27.0000000000,29
1553835196941,26.0000000000,29
1553835197925,43.0000000000,29
1553835198945,37.0000000000,29
1553835200034,56.0000000000,29
1553835200961,64.0000000000,29
1553835201923,64.0000000000,29
1553835203070,74.0000000000,29
1553835203945,66.0000000000,29
1553835204929,57.0000000000,29
1553835205929,56.0000000000,29
1553835206897,56.0000000000,29
1553835207936,61.0000000000,29
1553835208928,66.0000000000,29
1553835209907,57.0000000000,29
1553835210963,63.0000000000,29
1553835211906,64.0000000000,29
1553835212877,57.0000000000,29
1553835213877,77.0000000000,29
1553835214890,64.0000000000,29
1553835215935,61.0000000000,29
1553835216863,61.0000000000,29
1553835217844,51.0000000000,29
1553835218850,44.0000000000,29
1553835219860,23.0000000000,29
1553835220851,26.0000000000,29
1553835221837,23.0000000000,29
1553835222860,40.0000000000,29
1553835223938,50.0000000000,29
1553835224827,54.0000000000,29
1553835225831,66.0000000000,29
1553835226853,60.0000000000,29
1553835227818,77.0000000000,29
1553835228832,61.0000000000,29
1553835229819,38.0000000000,29
1553835230812,37.0000000000,29
1553835231893,37.0000000000,29
1553835232793,50.0000000000,29
1553835233810,61.0000000000,29
1553835234796,50.0000000000,29
1553835235797,50.0000000000,29
1553835236801,61.0000000000,29
1553835237770,69.0000000000,29
1553835238767,78.0000000000,29
1553835239899,70.0000000000,29
1553835240775,63.0000000000,29
1553835241774,64.0000000000,29
1553835242760,57.0000000000,29
1553835243751,56.0000000000,29
1553835244753,57.0000000000,29
1553835245772,48.0000000000,29
1553835246750,60.0000000000,29
1553835247888,41.0000000000,29
1553835248758,51.0000000000,29
1553835249748,63.0000000000,29
1553835250772,63.0000000000,29
1553835251735,78.0000000000,29
1553835252756,53.0000000000,29
1553835253732,34.0000000000,29
1553835254735,16.0000000000,29
1553835255808,26.0000000000,29
1553835256703,41.0000000000,29
1553835257698,48.0000000000,29
1553835258692,61.0000000000,29
1553835259734,57.0000000000,29
1553835260713,51.0000000000,29
1553835261701,54.0000000000,29
1553835262688,51.0000000000,29
1553835263685,40.0000000000,29
1553835264685,43.0000000000,29
1553835265689,43.0000000000,29
1553835266673,51.0000000000,29
1553835267656,67.0000000000,29
1553835268760,67.0000000000,29
1553835269646,69.0000000000,29
1553835270644,50.0000000000,29
1553835271650,51.0000000000,29
1553835272654,54.0000000000,29
1553835273645,47.0000000000,29
1553835274657,75.0000000000,29
1553835275641,78.0000000000,29
1553835276709,81.0000000000,29
1553835277609,96.0000000000,29
1553835278617,69.0000000000,29
1553835279630,60.0000000000,29
1553835280599,43.0000000000,29
1553835281619,44.0000000000,29
1553835282612,37.0000000000,29
1553835283604,37.0000000000,29
1553835284697,56.0000000000,29
1553835285608,50.0000000000,29
1553835286576,77.0000000000,29
1553835287596,83.0000000000,29
1553835288603,83.0000000000,29
1553835289580,75.0000000000,29
1553835290573,74.0000000000,29
1553835291570,51.0000000000,29
1553835292700,51.0000000000,29
1553835293556,41.0000000000,29
1553835294566,51.0000000000,29
1553835295575,51.0000000000,29
1553835296566,78.0000000000,29
1553835297538,50.0000000000,29
1553835298533,40.0000000000,29
1553835299537,23.0000000000,29
1553835300674,13.0000000000,29
1553835301524,27.0000000000,29
1553835302534,41.0000000000,29
1553835303525,56.0000000000,29
1553835304529,51.0000000000,29
1553835305541,53.0000000000,29
1553835306516,50.0000000000,29
1553835307523,24.0000000000,29
1553835308666,37.0000000000,29
1553835309501,37.0000000000,29
1553835310497,50.0000000000,29
1553835311490,63.0000000000,29
1553835312493,54.0000000000,29
1553835313570,64.0000000000,29
1553835314478,44.0000000000,29
1553835315468,47.0000000000,29
1553835316467,56.0000000000,29
1553835317451,38.0000000000,29
1553835318458,61.0000000000,29
1553835319454,50.0000000000,29
1553835320457,40.0000000000,29
1553835321530,43.0000000000,29
1553835322450,41.0000000000,29
1553835323433,50.0000000000,29
1553835324452,53.0000000000,29
1553835325451,64.0000000000,29
1553835326443,64.0000000000,29
1553835327419,61.0000000000,29
1553835328443,54.0000000000,29
1553835329505,40.0000000000,29
1553835330406,40.0000000000,29
1553835331408,48.0000000000,29
1553835332395,61.0000000000,29
1553835333421,87.0000000000,29
1553835334423,91.0000000000,29
1553835335390,93.0000000000,29
1553835336404,64.0000000000,29
1553835337501,54.0000000000,29
1553835338391,61.0000000000,29
1553835339384,64.0000000000,29
1553835340369,84.0000000000,29
1553835341371,83.0000000000,29
1553835342455,90.0000000000,29
1553835343349,77.0000000000,29
1553835344369,66.0000000000,29
1553835345504,53.0000000000,29
1553835346343,47.0000000000,29
1553835347345,54.0000000000,29
1553835348362,48.0000000000,29
1553835349330,63.0000000000,29
1553835350355,48.0000000000,29
1553835351330,35.0000000000,29
1553835352315,27.0000000000,29
1553835353434,35.0000000000,29
1553835354327,47.0000000000,29
1553835355313,51.0000000000,29
1553835356327,66.0000000000,29
1553835357293,54.0000000000,29
1553835358356,54.0000000000,29
1553835359296,60.0000000000,29
1553835360297,77.0000000000,29
1553835361285,78.0000000000,29
1553835362286,74.0000000000,29
1553835363278,69.0000000000,29
1553835364278,41.0000000000,29
1553835365282,27.0000000000,29
1553835366342,37.0000000000,29
1553835367291,37.0000000000,29
1553835368264,60.0000000000,29
