seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
10,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
15,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
20,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
25,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
30,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
35,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
40,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
45,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
50,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
55,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
60,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
65,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
70,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
75,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
80,5,2,1,1,1,3,1,,x,,,,,,,,x,,,,,
85,4,3,1,1,1,2,1,,x,,,,,,,,x,,,,,
90,4,3,1,1,1,2,1,,x,,,,,,,,x,,,,,
95,4,3,1,1,1,2,1,,x,,,,,,,,x,,,,,
100,4,3,1,1,1,2,1,,x,,,,,,,,x,,,,,
105,4,3,1,1,1,2,1,,x,,,,,,,,x,,,,,
110,4,3,1,1,1,2,1,,x,,,,,,,,x,,,,,
115,4,3,1,1,1,2,1,,x,,,,,,,,x,,,,,
120,3,3,1,1,1,2,1,,x,,,,,,,,x,,,,,
125,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
130,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
135,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
140,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
145,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
150,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
155,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
160,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
165,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
170,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
175,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
180,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
185,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
190,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
195,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
200,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
205,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
210,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
215,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
220,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
225,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
230,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
235,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
240,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
245,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
250,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
255,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
260,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
265,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
270,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
275,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
280,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
285,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
290,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
295,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
300,4,4,2,2,1,2,1,,,,x,,,,,,,,,,,x
305,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
310,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
315,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
320,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
325,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
330,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
335,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
340,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
345,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
350,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
355,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
360,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
365,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
370,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
375,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
380,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
385,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
390,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
395,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
400,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
405,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
410,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
415,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
420,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
425,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
430,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
435,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
440,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
445,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
450,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
455,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
460,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
465,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
470,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
475,4,4,2,1,1,2,1,,,,x,,,,,,,,,,,x
480,4,4,2,1,1,2,1,,,,x,,,,,,,,,,,x
485,4,4,2,1,1,2,1,,,,x,,,,,,,,,,,x
490,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
495,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
500,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
505,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
510,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
515,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
520,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
525,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
530,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
535,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
540,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
545,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
550,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
555,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
560,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
565,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
570,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
575,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
580,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
585,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
590,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
595,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
600,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
605,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
