seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,3,3,3,1,1,2,1,,,,x,,,,,,,,,,,x
10,4,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
15,4,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
20,4,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
25,3,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
30,3,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
35,3,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
40,3,4,2,1,1,1,1,,,,x,,,,,,,,,x,,
45,3,4,2,1,1,1,1,,,,x,,,,,,,,,x,,
50,3,4,2,1,1,1,1,,,,x,,,,,,,,,x,,
55,3,4,2,1,1,1,1,,,,x,,,,,,,,,x,,
60,3,4,2,1,1,1,1,,,,x,,,,,,,,,x,,
65,3,4,2,1,1,1,1,,,,x,,,,,,,,,x,,
70,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
75,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
80,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
85,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
90,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
95,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
100,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
105,4,4,1,3,1,1,1,,,x,,,,,,,,,,,,x
110,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
115,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
120,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
125,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
130,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
135,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
140,4,4,2,2,1,1,1,,,,x,,,,,,,,,,,x
145,2,4,1,1,1,1,2,,,,x,,,,,,,,,,,x
150,2,4,1,1,1,1,2,x,,,,,,,,,,,,,x,
155,2,2,1,1,1,1,1,x,,,,,,,,,,,,,x,
160,2,2,1,1,2,1,1,x,,,,,,,,,,,,,,x
165,2,2,1,1,2,1,1,x,,,,,,,,,,,,,,x
170,2,2,1,1,2,1,1,x,,,,,,,,,,,,,,x
175,2,2,1,1,2,1,1,x,,,,,,,,,,,,,,x
180,2,2,1,1,2,1,1,x,,,,,,,,,,,,,,x
185,2,2,1,1,2,1,1,x,,,,,,,,,,,,,,x
190,2,2,1,1,2,1,1,x,,,,,,,,,,,,,,x
195,2,2,1,1,2,1,1,x,,,,,,,,,,,,,,x
200,2,2,1,1,1,1,1,x,,,,,,,,,,,,,,x
205,2,2,1,1,1,1,1,x,,,,,,,,,,,,,,x
210,3,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
215,3,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
220,3,4,2,3,1,1,1,,,,x,,,,,,,,,,,x
225,3,4,2,3,1,1,1,,,,x,,,,,,,,,,,x
230,3,4,2,3,1,1,1,,,,x,,,,,,,,,,,x
235,3,4,2,3,1,1,1,,,,x,,,,,,,,,,,x
240,3,4,2,3,1,1,1,,,,x,,,,,,,,,x,,
245,3,4,2,3,1,1,1,,,,x,,,,,,,,,x,,
250,3,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
255,3,3,2,2,1,1,1,,,,x,,,,,,,,,,,x
260,3,3,2,1,1,3,1,,x,,,,,,,,,,,,,x
265,3,3,2,1,1,3,1,,x,,,,,,,,,,,,,x
270,3,3,2,1,1,3,1,,x,,,,,,,,,,,,,x
275,3,3,2,1,1,3,1,,x,,,,,,,,,,,,,x
