seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,3,4,2,2,1,1,1,,,,,,,x,,,,,,,,x
10,3,4,2,2,1,1,1,,,,,,,x,,,,,,,,x
15,3,4,2,2,1,1,1,,,,,,,x,,,,,,,,x
20,3,4,2,2,1,1,1,,,,,,,x,,,,,,,,x
25,4,2,1,1,1,4,1,,,,,,x,,,,,,,,,x
30,4,2,1,1,1,4,1,,,,,,x,,,,,,,,,x
35,4,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
40,4,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
45,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
50,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
55,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
60,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
65,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
70,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
75,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
80,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
85,2,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
90,1,1,1,2,1,1,1,x,,,,,,,,,,,,,,x
95,3,3,2,1,1,2,1,,,,x,,,,,,,,,,,x
100,3,3,2,1,1,2,1,,,,x,,,,,,,,,,,x
105,3,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
110,3,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
115,3,3,3,1,1,1,1,,,,x,,,,,,,,,,,x
120,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
125,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
130,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
135,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
140,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
145,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
150,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
155,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
160,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
165,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
170,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
175,4,5,3,2,1,1,1,,,,,,,x,,,,,,x,,
180,2,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
185,2,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
190,2,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
195,2,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
200,2,3,1,1,1,4,1,,,,x,,,,,,,,,,,x
205,2,3,1,1,1,4,1,,,,x,,,,,,,,,,,x
210,2,3,1,1,1,4,1,,,,x,,,,,,,,,,,x
215,2,3,1,1,1,4,1,,,,x,,,,,,,,,,,x
220,2,3,1,1,1,4,1,,,,x,,,,,,,,,,,x
225,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
230,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
235,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
240,2,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
245,2,2,1,1,1,2,1,,,,,,,x,,,,,,,,x
250,2,2,1,1,1,2,1,,,,,,,x,,,,,,,,x
255,2,2,1,1,1,2,1,,,,,,,x,,,,,,,,x
260,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
265,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
270,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
275,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
280,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
285,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
290,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
295,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
300,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
305,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
310,4,3,1,1,2,3,1,,,,x,,,,,,,,,,,x
315,4,4,1,1,1,2,1,,,,,,,x,,,,,,,,x
320,4,4,1,1,1,2,1,,,,,,,x,,,,,,,,x
325,4,4,1,1,1,2,1,,,,,,,x,,,,,,,,x
330,4,4,1,1,1,2,1,,,,,,,x,,,,,,,,x
335,5,2,1,1,1,4,1,,x,,,,,,,,,,,,,x
340,5,2,1,1,1,4,1,,x,,,,,,,,,,,,,x
345,5,2,1,1,1,4,1,,x,,,,,,,,,,,,,x
350,4,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
355,4,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
360,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
365,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
370,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
375,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
380,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
385,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
390,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
395,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
400,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
405,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
410,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
415,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
420,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
425,2,5,1,2,1,1,1,x,,,,,,,,,,,,x,,
430,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
435,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
440,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
445,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
450,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
455,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
460,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
465,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
470,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
475,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
480,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
485,4,5,3,2,1,1,1,,,x,,,,,,,,,,x,,
490,3,3,2,1,1,2,1,,,,x,,,,,,,,,,,x
495,3,3,2,1,1,2,1,,,,x,,,,,,,,,,,x
500,3,3,2,1,1,2,1,,,,x,,,,,,,,,,,x
505,3,3,2,1,1,2,1,,,,x,,,,,,,,,,,x
510,3,3,2,1,1,2,1,,,,x,,,,,,,,,,,x
515,3,3,2,1,1,2,1,,,,x,,,,,,,,,,,x
520,2,5,1,1,1,2,1,,,,,,,x,,,,,,,,x
525,2,5,1,1,1,2,1,,,,,,,x,,,,,,,,x
530,2,5,1,1,1,2,1,,,,,,,x,,,,,,,,x
535,4,2,1,1,2,3,1,,x,,,,,,,,,,,,,x
540,4,2,1,1,2,3,1,,x,,,,,,,,,,,,,x
545,4,2,1,1,2,3,1,,x,,,,,,,,,,,,,x
550,4,2,1,1,2,3,1,,x,,,,,,,,,,,,,x
555,4,2,1,1,2,3,1,,x,,,,,,,,,,,,,x
560,4,3,1,1,1,3,1,,x,,,,,,,,,,,,,x
565,4,3,1,1,1,3,1,,x,,,,,,,,,,,,,x
570,4,3,1,1,1,3,1,,x,,,,,,,,,,,,,x
575,2,4,1,1,1,1,1,x,,,,,,,,,,,,,,x
