seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
10,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
15,4,4,2,1,1,2,1,,,,x,,,,,,,,,,,x
20,4,4,3,1,1,2,1,,,,,,x,,,,,,,,,x
25,4,4,3,2,1,2,1,,,x,,,,,,,,,,,,x
30,4,4,3,2,1,2,1,,,x,,,,,,,,,,,,x
35,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
40,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
45,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
50,4,3,1,1,1,2,1,,x,,,,,,,,,,,,,x
55,4,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
60,4,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
65,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
70,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
75,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
80,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
85,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
90,3,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
95,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
100,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
105,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
110,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
115,3,3,1,1,2,1,1,,,,x,,,,,,,,,,,x
120,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
125,5,2,1,1,1,4,1,,,,x,,,,,,,,,,,x
130,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
135,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
140,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
145,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
150,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
155,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
160,5,1,1,1,2,4,2,,,,,x,,,x,,,,,,,
165,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
170,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
175,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
180,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
185,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
190,5,1,1,1,1,3,1,,,,x,,,,,,x,,,,,
195,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
200,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
205,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
210,5,1,1,1,1,2,1,,x,,,,,,,,x,,,,,
215,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
220,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
225,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
230,5,1,1,1,1,3,1,,x,,,,,,,,x,,,,,
235,5,1,1,1,1,3,1,,x,,,,,,,,x,,,,,
240,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
245,5,2,1,1,1,2,1,,,,x,,,,,,,,,,,x
250,3,1,1,1,1,1,3,,,,,x,,,,,x,,,,,
255,3,2,1,1,1,2,2,,,,x,,,,,,,,,,,x
260,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
265,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
270,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
275,4,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
280,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
285,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
290,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
295,3,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
300,3,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
305,3,2,1,1,1,1,1,,x,,,,,,,,,,,,,x
310,3,2,1,1,1,1,1,,x,,,,,,,,,,,,,x
315,3,2,1,1,1,2,1,,x,,,,,,,,,,,,,x
320,3,2,1,1,1,2,1,,x,,,,,,,,,,,,,x
325,3,2,1,1,1,2,1,,x,,,,,,,,,,,,,x
330,3,2,1,1,1,2,2,,x,,,,,,,,,,,,x,
335,4,3,1,1,1,2,2,,,,x,,,,,,,,,,x,
340,4,3,1,1,1,2,1,,,,x,,,,,,,,,,x,
345,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
350,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
355,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
360,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
365,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
370,5,3,1,1,1,4,1,,x,,,,,,x,,,,,,,
375,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
380,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
385,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
390,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
395,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
400,5,3,1,1,1,4,1,,,,,x,,,x,,,,,,,
405,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
425,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
430,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
435,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
440,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
445,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
450,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
455,5,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
460,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
465,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
470,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
475,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
480,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
485,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
490,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
495,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
500,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
505,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
510,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
515,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
520,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
525,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
530,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
535,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
540,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
545,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
550,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
555,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
560,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
565,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
570,5,3,1,1,1,3,1,,x,,,,,,x,,,,,,,
575,5,3,1,1,1,3,1,,x,,,,,,x,,,,,,,
580,5,3,1,1,1,4,1,,x,,,,,,x,,,,,,,
585,5,3,1,1,1,4,1,,x,,,,,,x,,,,,,,
590,5,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
595,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
600,5,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
605,5,3,2,2,1,1,1,,,,x,,,,,,,,,x,,
610,5,5,3,3,1,1,1,,,,x,,,,,,,,,x,,
615,5,3,2,2,1,1,1,,,,x,,,,,,,,,x,,
620,5,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
