seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,2,3,3,3,1,1,1,,,,,,,x,,,,,,,,x
10,2,3,3,3,1,1,1,,,,,,,x,,,,,,,,x
15,2,3,3,3,1,1,1,,,,,,,x,,,,,,,,x
20,2,3,3,3,1,1,1,,,,,,,x,,,,,,,,x
25,2,3,3,3,1,1,1,,,,,,,x,,,,,,,,x
30,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
35,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
40,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
45,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
50,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
55,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
60,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
65,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
70,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
75,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
80,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
85,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
90,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
95,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
100,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
105,5,3,2,2,1,3,1,,,,x,,,,,,,,,,,x
110,4,4,3,3,1,2,1,,,,x,,,,,,,,,,,x
115,4,4,3,3,1,2,1,,,,x,,,,,,,,,,,x
120,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
125,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
130,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
135,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
140,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
145,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
150,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
155,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
160,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
165,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
170,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
175,5,3,3,3,1,2,1,,,,x,,,,,,,,,,,x
180,5,3,3,3,1,2,1,,,,x,,,,,x,,,,,,
