seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
10,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
15,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
20,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
25,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
30,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
35,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
40,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
45,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
50,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
55,3,3,1,1,1,2,1,,,,x,,,,x,,,,,,,
60,3,3,1,1,1,2,1,,,,x,,,,x,,,,,,,
65,3,3,1,1,1,2,1,,,,x,,,,x,,,,,,,
70,3,3,1,1,1,2,1,,,,x,,,,x,,,,,,,
75,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
80,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
85,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
90,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
95,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
100,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
105,1,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
110,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
115,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
120,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
125,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
130,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
135,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
140,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
145,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
150,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
155,2,4,1,2,1,1,1,,,,x,,,,,,,,x,,,
160,2,4,1,2,1,1,1,,,,x,,,,,,,,x,,,
165,2,4,1,2,1,1,1,,,,x,,,,,,,,,,,x
170,2,4,1,2,1,2,1,,,,x,,,,,,,,,,,x
175,3,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
180,3,3,1,2,1,2,1,,,,x,,,,,,,,,,,x
185,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
