seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
10,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
15,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
20,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
25,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
30,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
35,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
40,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
45,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
50,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
55,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
60,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
65,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
70,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
75,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
80,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
85,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
90,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
95,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
100,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
105,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
110,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
115,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
120,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
125,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
130,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
135,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
140,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
145,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
150,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
155,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
160,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
165,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
170,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
175,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
180,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
185,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
190,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
195,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
200,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
205,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
210,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
215,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
220,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
225,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
230,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
235,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
240,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
245,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
250,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
255,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
260,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
265,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
270,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
275,2,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
280,2,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
285,2,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
290,2,3,1,1,1,1,1,,,,,x,,,,,,,,,,x
295,2,3,1,1,1,1,1,,,,,x,,,,,,,,,,x
300,2,3,1,1,1,1,1,,,,,x,,,,,,,,,,x
305,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
310,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
315,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
320,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
325,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
330,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
335,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
340,3,3,1,1,1,1,1,,,,,x,,,,,,,,,,x
345,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
350,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
355,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
360,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
365,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
370,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
375,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
380,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
385,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
390,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
395,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
400,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
405,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
425,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
430,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
435,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
440,1,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
445,1,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
450,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
455,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
460,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
465,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
470,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
475,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
480,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
485,2,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
490,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
495,2,3,1,1,1,1,1,,x,,,,,,,,,,,,,x
500,2,3,1,1,1,1,1,,,,,x,,,,,,,,,,x
505,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
510,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
515,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
520,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
525,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
530,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
535,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
540,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
545,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
550,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
555,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
560,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
565,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
570,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
575,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
580,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
585,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
590,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
595,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
600,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
605,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
610,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
615,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
620,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
625,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
630,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
635,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
640,1,3,1,1,1,1,1,,,,,,x,,,,,,,,,x
645,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
650,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
655,1,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
660,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
665,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
670,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
675,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
680,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
685,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
690,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
695,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
700,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
705,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
710,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
715,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
720,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
725,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
730,3,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
735,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
740,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
745,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
750,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
755,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
760,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
765,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
770,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
775,1,4,1,1,1,1,1,,,,x,,,,,,,,,,,x
