seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
5,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
10,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
15,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
20,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
25,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
30,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
35,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
40,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
45,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
50,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
55,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
60,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
65,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
70,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
75,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
80,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
85,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
90,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
95,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
100,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
105,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
110,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
115,3,3,1,1,1,3,1,,,,x,,,,,,,,,,,x
120,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
125,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
130,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
135,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
140,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
145,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
150,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
155,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
160,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
165,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
170,3,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
175,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
180,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
185,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
190,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
195,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
200,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
205,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
210,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
215,3,4,1,1,1,2,1,,,,x,,,,,,,,,,,x
220,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
225,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
230,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
235,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
240,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
245,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
250,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
255,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
260,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
265,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
270,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
275,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
280,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
285,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
290,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
295,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
300,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
305,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
310,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
315,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
320,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
325,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
330,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
335,4,2,1,1,1,3,1,,,,x,,,,,,,,,,,x
340,4,2,1,1,1,3,1,,x,,,,,,,,,,,,,x
345,4,2,1,1,1,3,1,,x,,,,,,,,,,,,,x
350,4,2,1,1,1,3,1,,x,,,,,,,,,,,,,x
355,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
360,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
365,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
370,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
375,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
380,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
385,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
390,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
395,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
400,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
405,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
425,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
430,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
435,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
440,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
445,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
450,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
455,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
460,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
465,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
470,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
475,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
480,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
485,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
490,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
495,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
500,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
505,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
510,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
515,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
520,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
525,4,3,1,1,1,2,1,,,,x,,,,,,,,,,,x
530,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
535,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
540,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
545,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
550,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
555,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
560,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
565,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
570,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
575,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
580,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
585,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
590,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
595,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
600,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
605,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
610,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
615,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
620,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
625,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
630,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
635,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
640,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
645,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
650,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
655,4,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
660,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
665,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
670,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
675,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
680,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
685,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
690,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
695,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
700,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
705,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
710,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
715,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
720,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
725,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
730,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
735,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
740,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
745,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
750,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
755,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
760,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
765,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
770,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
775,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
780,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
785,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
790,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
795,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
800,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
805,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
810,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
815,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
820,2,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
825,2,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
830,2,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
835,2,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
840,3,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
845,2,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
850,2,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
