timestamp,value,pid
1548206241889,0E-10,5
1548206242990,0E-10,5
1548206243882,0E-10,5
1548206244895,0E-10,5
1548206245889,0E-10,5
1548206246880,0E-10,5
1548206247892,0E-10,5
1548206248868,0E-10,5
1548206249866,0E-10,5
1548206250870,30.0000000000,5
1548206251878,30.0000000000,5
1548206252863,30.0000000000,5
1548206253860,30.0000000000,5
1548206254865,26.0000000000,5
1548206255901,26.0000000000,5
1548206256852,20.0000000000,5
1548206257835,23.0000000000,5
1548206258817,16.0000000000,5
1548206259822,30.0000000000,5
1548206260826,38.0000000000,5
1548206261825,57.0000000000,5
1548206262817,57.0000000000,5
1548206263927,53.0000000000,5
1548206264815,44.0000000000,5
1548206265822,26.0000000000,5
1548206266805,44.0000000000,5
1548206267803,30.0000000000,5
1548206268827,48.0000000000,5
1548206269784,57.0000000000,5
1548206270797,63.0000000000,5
1548206271895,74.0000000000,5
1548206272774,70.0000000000,5
1548206273769,60.0000000000,5
1548206274792,48.0000000000,5
1548206275761,44.0000000000,5
1548206276765,48.0000000000,5
1548206277780,69.0000000000,5
1548206278747,63.0000000000,5
1548206279903,83.0000000000,5
1548206280763,84.0000000000,5
1548206281746,67.0000000000,5
1548206282731,77.0000000000,5
1548206283716,64.0000000000,5
1548206284721,66.0000000000,5
1548206285722,70.0000000000,5
1548206286737,74.0000000000,5
1548206287716,69.0000000000,5
1548206288727,74.0000000000,5
1548206289710,57.0000000000,5
1548206290714,53.0000000000,5
1548206291717,51.0000000000,5
1548206292684,35.0000000000,5
1548206293706,57.0000000000,5
1548206294711,41.0000000000,5
1548206295697,35.0000000000,5
1548206296675,44.0000000000,5
1548206297693,35.0000000000,5
1548206298671,40.0000000000,5
1548206299682,54.0000000000,5
1548206300651,51.0000000000,5
1548206301669,44.0000000000,5
1548206302666,41.0000000000,5
1548206303655,40.0000000000,5
1548206304659,34.0000000000,5
1548206305648,47.0000000000,5
1548206306628,69.0000000000,5
1548206307629,70.0000000000,5
1548206308644,69.0000000000,5
1548206309623,60.0000000000,5
1548206310622,51.0000000000,5
1548206311641,53.0000000000,5
1548206312607,81.0000000000,5
1548206313617,94.0000000000,5
1548206314611,100.0000000000,5
1548206315597,100.0000000000,5
1548206316614,88.0000000000,5
1548206317604,67.0000000000,5
1548206318600,63.0000000000,5
1548206319597,40.0000000000,5
1548206320588,41.0000000000,5
1548206321574,48.0000000000,5
1548206322640,37.0000000000,5
1548206323577,51.0000000000,5
1548206324580,48.0000000000,5
1548206325583,51.0000000000,5
1548206326573,70.0000000000,5
1548206327571,84.0000000000,5
1548206328569,100.0000000000,5
1548206329554,88.0000000000,5
1548206330558,75.0000000000,5
1548206331542,50.0000000000,5
1548206332527,48.0000000000,5
1548206333547,64.0000000000,5
1548206334544,75.0000000000,5
1548206335519,81.0000000000,5
1548206336517,60.0000000000,5
1548206337536,64.0000000000,5
1548206338529,74.0000000000,5
1548206339525,88.0000000000,5
1548206340548,100.0000000000,5
1548206341511,100.0000000000,5
1548206342498,90.0000000000,5
1548206343482,87.0000000000,5
1548206344496,70.0000000000,5
1548206345493,64.0000000000,5
1548206346471,66.0000000000,5
1548206347473,66.0000000000,5
1548206348477,75.0000000000,5
1548206349458,75.0000000000,5
1548206350479,54.0000000000,5
1548206351465,54.0000000000,5
1548206352468,47.0000000000,5
1548206353476,57.0000000000,5
1548206354470,51.0000000000,5
1548206355454,69.0000000000,5
1548206356458,77.0000000000,5
1548206357463,40.0000000000,5
1548206358457,43.0000000000,5
1548206359431,13.0000000000,5
1548206360432,1.0000000000,5
1548206361433,21.0000000000,5
1548206362417,30.0000000000,5
1548206363403,35.0000000000,5
1548206364435,40.0000000000,5
1548206365426,35.0000000000,5
1548206366409,43.0000000000,5
1548206367414,50.0000000000,5
1548206368397,53.0000000000,5
1548206369435,50.0000000000,5
1548206370386,53.0000000000,5
1548206371404,38.0000000000,5
1548206372370,34.0000000000,5
1548206373375,37.0000000000,5
1548206374373,35.0000000000,5
1548206375361,63.0000000000,5
1548206376370,63.0000000000,5
1548206377364,60.0000000000,5
1548206378350,48.0000000000,5
1548206379373,23.0000000000,5
1548206380354,7.0000000000,5
1548206381340,17.0000000000,5
1548206382342,38.0000000000,5
1548206383342,35.0000000000,5
1548206384345,54.0000000000,5
1548206385333,47.0000000000,5
1548206386332,37.0000000000,5
1548206387319,48.0000000000,5
1548206388342,56.0000000000,5
1548206389322,54.0000000000,5
1548206390304,48.0000000000,5
1548206391319,64.0000000000,5
1548206392309,56.0000000000,5
1548206393311,63.0000000000,5
1548206394295,61.0000000000,5
1548206395298,38.0000000000,5
1548206396301,47.0000000000,5
1548206397303,40.0000000000,5
1548206398286,64.0000000000,5
1548206399292,66.0000000000,5
1548206400257,63.0000000000,5
1548206401278,75.0000000000,5
1548206402265,44.0000000000,5
1548206403250,53.0000000000,5
1548206404265,53.0000000000,5
1548206405253,26.0000000000,5
1548206406236,30.0000000000,5
1548206407246,35.0000000000,5
1548206408255,38.0000000000,5
1548206409223,47.0000000000,5
1548206410227,69.0000000000,5
1548206411229,63.0000000000,5
1548206412214,54.0000000000,5
1548206413220,67.0000000000,5
1548206414223,53.0000000000,5
1548206415209,54.0000000000,5
1548206416235,69.0000000000,5
1548206417224,63.0000000000,5
1548206418210,63.0000000000,5
1548206419213,64.0000000000,5
1548206420194,54.0000000000,5
1548206421207,37.0000000000,5
1548206422199,40.0000000000,5
1548206423167,43.0000000000,5
1548206424181,54.0000000000,5
1548206425193,47.0000000000,5
1548206426157,40.0000000000,5
1548206427174,41.0000000000,5
1548206428162,29.0000000000,5
1548206429160,21.0000000000,5
1548206430168,34.0000000000,5
1548206431167,24.0000000000,5
1548206432142,24.0000000000,5
1548206433144,21.0000000000,5
1548206434154,13.0000000000,5
1548206435142,26.0000000000,5
1548206436143,44.0000000000,5
1548206437144,66.0000000000,5
1548206438124,81.0000000000,5
1548206439139,81.0000000000,5
1548206440116,90.0000000000,5
1548206441101,84.0000000000,5
1548206442119,70.0000000000,5
1548206443107,51.0000000000,5
1548206444108,37.0000000000,5
1548206445109,44.0000000000,5
1548206446094,41.0000000000,5
1548206447078,63.0000000000,5
1548206448088,69.0000000000,5
1548206449083,77.0000000000,5
1548206450069,81.0000000000,5
1548206451079,78.0000000000,5
1548206452074,78.0000000000,5
1548206453068,75.0000000000,5
1548206454076,84.0000000000,5
1548206455046,88.0000000000,5
1548206456056,78.0000000000,5
1548206457052,78.0000000000,5
1548206458052,57.0000000000,5
1548206459057,50.0000000000,5
1548206460037,66.0000000000,5
1548206461032,66.0000000000,5
1548206462026,77.0000000000,5
1548206463045,84.0000000000,5
1548206464013,69.0000000000,5
1548206465015,66.0000000000,5
1548206466015,51.0000000000,5
1548206467017,48.0000000000,5
1548206468004,53.0000000000,5
1548206469005,56.0000000000,5
1548206469995,66.0000000000,5
1548206470998,53.0000000000,5
1548206471998,48.0000000000,5
1548206472998,16.0000000000,5
1548206473998,17.0000000000,5
1548206474980,20.0000000000,5
1548206475986,17.0000000000,5
1548206476990,53.0000000000,5
1548206477979,60.0000000000,5
1548206478957,74.0000000000,5
1548206479957,83.0000000000,5
1548206480946,50.0000000000,5
1548206481965,41.0000000000,5
1548206482950,37.0000000000,5
1548206483938,37.0000000000,5
1548206484958,44.0000000000,5
1548206485927,44.0000000000,5
1548206486928,26.0000000000,5
1548206487987,29.0000000000,5
1548206488909,43.0000000000,5
1548206489931,29.0000000000,5
1548206490914,56.0000000000,5
1548206491916,27.0000000000,5
1548206492923,21.0000000000,5
1548206493903,44.0000000000,5
1548206494906,41.0000000000,5
1548206495906,70.0000000000,5
1548206496909,81.0000000000,5
1548206497894,66.0000000000,5
1548206498895,69.0000000000,5
1548206499887,61.0000000000,5
1548206500868,48.0000000000,5
1548206501886,51.0000000000,5
1548206502852,30.0000000000,5
1548206503875,30.0000000000,5
1548206504878,29.0000000000,5
1548206505842,43.0000000000,5
1548206506842,64.0000000000,5
1548206507844,66.0000000000,5
1548206508850,78.0000000000,5
1548206509851,77.0000000000,5
1548206510851,69.0000000000,5
1548206511834,53.0000000000,5
1548206512840,27.0000000000,5
1548206513826,14.0000000000,5
1548206514830,21.0000000000,5
1548206515828,27.0000000000,5
1548206516813,69.0000000000,5
1548206517814,87.0000000000,5
1548206518798,83.0000000000,5
1548206519806,88.0000000000,5
1548206520803,75.0000000000,5
1548206521804,77.0000000000,5
1548206522780,70.0000000000,5
1548206523791,80.0000000000,5
1548206524777,77.0000000000,5
1548206525781,70.0000000000,5
1548206526786,78.0000000000,5
1548206527784,81.0000000000,5
1548206528767,81.0000000000,5
1548206529772,75.0000000000,5
1548206530771,66.0000000000,5
1548206531757,63.0000000000,5
1548206532760,66.0000000000,5
1548206533746,66.0000000000,5
1548206534728,75.0000000000,5
1548206535730,81.0000000000,5
1548206536749,80.0000000000,5
1548206537737,78.0000000000,5
1548206538725,84.0000000000,5
1548206539725,87.0000000000,5
1548206540706,77.0000000000,5
1548206541725,84.0000000000,5
1548206542711,77.0000000000,5
1548206543696,67.0000000000,5
1548206544697,80.0000000000,5
1548206545682,74.0000000000,5
1548206546690,75.0000000000,5
1548206547703,69.0000000000,5
