timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid
1548898460424,1870,4224,13812,8416,1035,4941,61552,37804,1,14
1548898461391,6119,3908,9462,537,1367,7241,6191,2316,1,14
1548898462410,3914,8909,16997,6284,5448,14609,9364,14121,1,14
1548898463403,23704,17366,49372,4262,6015,33996,198218,78766,1,14
1548898464376,4627,13111,64258,9039,4026,14139,22368,4753,1,14
1548898465519,12342,8367,24560,6772,9837,36912,14535,8791,1,14
1548898466400,24081,46353,59969,3852,7076,18182,6527,6546,1,14
1548898467362,21615,11496,17073,8281,5250,2651,249166,43810,1,14
1548898468378,1736,663,4514,3224,1318,2933,8762,1371,1,14
1548898469362,3329,18754,29050,5537,9228,9041,23050,10231,1,14
1548898470380,4936,29500,37253,15684,4700,13275,22004,31533,1,14
1548898471368,46502,29532,20328,13399,6183,12987,16580,30402,1,14
1548898472349,3800,13629,15729,9216,1244,6999,228055,30859,1,14
1548898473390,5340,12566,18639,4017,2706,12559,8797,12117,1,14
1548898474340,22953,14702,43476,3431,4270,6845,6181,8996,1,14
1548898475340,7330,13308,28189,3861,8169,15306,6864,31305,1,14
1548898476317,8522,2708,8863,4312,1748,3651,58677,15607,1,14
1548898477321,11189,33286,9871,5269,4058,28682,8015,17991,1,14
1548898478331,5665,25851,38091,1125,3913,36983,6299,5595,1,14
1548898479322,7464,15924,26633,6950,10451,10594,13240,5986,1,14
1548898480303,1479,13311,7986,6534,1769,5505,137102,43347,1,14
1548898481306,4399,23363,37446,5232,15749,23165,89428,42298,1,14
1548898482299,15170,16129,16476,14694,10591,7816,87447,100567,1,14
1548898483289,45362,62113,74161,79642,14618,36479,2962484,105809,1,14
1548898484282,5775,77171,20742,20204,20939,10944,1331831,310917,1,14
1548898485277,5678,30916,40544,11014,5742,9434,17456,23654,1,14
1548898486420,7050,5356,80177,25737,9779,13309,122032,36065,1,14
1548898487262,3463,3301,1746,2557,464,602,407141,10253,1,14
1548898488262,9060,18367,11818,11863,2672,3063,844800,69773,1,14
1548898489261,510,1994,1326,1381,1366,1199,469621,25191,1,14
1548898490247,38358,69147,29923,74088,15860,19389,1881276,225590,1,14
1548898491252,3230,14497,5260,5698,1899,3627,397570,22121,1,14
1548898492234,55910,28209,37594,13818,7528,6421,171893,86589,1,14
1548898493254,3786,3013,2721,2417,1300,784,288518,31161,1,14
1548898494319,8915,30025,19988,11586,6979,23538,665802,101230,1,14
1548898495234,5706,11330,3812,3160,3294,3948,175711,58719,1,14
1548898496219,5042,10413,4065,9335,484,1164,155911,80835,1,14
1548898497251,23398,11363,4964,7124,3649,2975,470251,96619,1,14
1548898498203,3890,9991,6675,2823,805,7436,146534,58131,1,14
1548898499221,30290,67617,40134,16785,26199,18037,292129,177320,1,14
1548898500208,52960,63875,40558,82738,29210,17985,1320009,40088,1,14
1548898501187,2908,6757,2299,5230,2253,2354,40509,18416,1,14
1548898502345,29350,96295,15767,44745,15282,30992,1370489,485841,1,14
1548898503213,4912,1830,6729,2339,1076,3171,105626,61888,1,14
1548898504194,18268,119761,17568,12991,15197,20713,1497634,195735,1,14
1548898505184,92872,35802,104896,39119,53567,111140,2336373,1052687,1,14
1548898506192,28371,16452,25275,17230,10862,8088,1918562,386738,1,14
1548898507178,7917,27448,9981,15060,1368,2073,1204169,30038,1,14
1548898508178,174494,25906,60134,38883,30462,91249,943676,515362,1,14
1548898509163,83874,51869,47564,75715,28758,56812,786153,648432,1,14
1548898510250,21825,32269,137529,37625,28065,37761,1281948,289107,1,14
1548898511166,27005,115107,69821,32350,16609,41519,182117,157007,1,14
1548898512130,21903,4302,73461,15193,18713,128246,614802,121906,1,14
1548898513131,14387,12053,14792,7991,5779,12714,428774,62662,1,14
